store_id,turn_number,episode_id,stored_similarity,stored_rank,recomputed_pair_similarity,recomputed_pair_rank,recomputed_user_similarity,assistant_characters,pair_text_sha256
study_002_condition_c,2,85e15072-7f49-471c-823d-fe75fb12ef6c,0.5359469652175903,3,0.5358929634094238,3,0.6119059324264526,0,369fb46457a977a84806b22854ac4cca7380c246e5a5aeb9341fdc06078a4b8d
study_002_condition_c,3,afbac3cb-a246-4194-81ff-1dced270d53b,0.25975194573402405,60,0.25975194573402405,60,0.42784398794174194,4200,202fb401e77126f97e8547e413df884bdf936216831f8ab2e900d6fe11306795
study_002_condition_c,4,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.3569672107696533,36,0.3569672107696533,36,0.3199450969696045,3943,dc8455af5e774dfa6ea4c92f883a38eedfb907c909772bc3b8354bda6178b325
study_002_condition_c,5,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.463739812374115,9,0.463739812374115,9,0.3052251935005188,3996,7339a44ddc1469b7d167a085a765c6ed391edb84181b5c2132bc697c3f411541
study_002_condition_c,6,4f01f428-cb50-481c-b802-1583664bbea5,0.04153795540332794,119,0.04153795540332794,119,0.3280394673347473,4524,a8c53b9d0a03d659be1aea31b64172b07f4ef8b513cef62249d11932d32adc1f
study_002_condition_c,7,34187a01-c51d-4bc8-bd9c-90915717980a,0.35652291774749756,37,0.35652291774749756,37,0.3350440263748169,4374,b9be42077c68c886c12f9e8440ce52d934cdd007b45f5bdd6ca582084e3e620e
study_002_condition_c,8,8b691aef-fa36-40e4-87cb-642a1649883a,0.41497185826301575,20,0.41497185826301575,20,0.2820223867893219,4350,362eaae27ab6f7c23e38ac2aff3fe454bae2b801ff5e95d622f051eff1fc9185
study_002_condition_c,9,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.38873785734176636,27,0.38873785734176636,27,0.37066131830215454,4134,28744250e8e28cbeabd452b14d444d341663e220d331bd84094dc2b2b7e9f2fc
study_002_condition_c,10,d8842095-2c7b-480b-8d7b-fc9483275ec2,0.29339689016342163,53,0.29339689016342163,53,0.3329777121543884,4345,bae3d090d7c083d6ad65cedfbaa8cb54649bcbba61e1a73ab207fb74bbc0a52d
study_002_condition_c,11,d6dbe7c8-dd11-412b-b764-4aea5f6956bc,0.17571689188480377,88,0.17571689188480377,88,0.41379672288894653,4381,1fe4d30c52a975c8db64e0ee7777a77d6843241c0750999b6ac48ccb85978094
study_002_condition_c,12,3ddcc6c0-3242-4818-9466-0a17276937b6,0.34595954418182373,41,0.34595954418182373,41,0.37812355160713196,4403,8cb5818ff26c3fcb9c1ba9a76580d84d157c2daa43e4cc023101f8207ce1d5ac
study_002_condition_c,13,d7037f22-c995-47fa-9c8e-31224571f3c9,0.3710940480232239,33,0.3710940480232239,33,0.3144766092300415,4220,daa842124bab45547c37f5041be0110d4c426240a6b0e7786c637924dea1a6ee
study_002_condition_c,14,01a24054-d17b-4c11-8486-70e57d4c36fe,0.45930325984954834,13,0.45930325984954834,13,0.33154964447021484,4411,b519bf152cd857483617edac912660982799f637d349f8e08e52af165b766893
study_002_condition_c,15,a02dbf34-2efb-446d-bb4a-23ba278caa7a,0.12977482378482819,106,0.12977482378482819,105,0.2689053416252136,4312,43daaf91edc0f0d58a647a5527ad03458fee01f882cd14f2d0d327ba86066202
study_002_condition_c,16,71d62377-bd1d-4f5a-bb39-d26e8e8f4cb9,0.19905921816825867,83,0.19905921816825867,83,0.26608431339263916,4083,c18543e7f5f5f456e4dd715e18019d5cf73e6c166a90d30667f8a4a2129b11c2
study_002_condition_c,17,54ea1a4d-9bd7-4d3e-a5b7-2f3901420d48,0.2907348573207855,54,0.2907348573207855,54,0.3026130497455597,3555,d4b13c3fe8913bee6d5fd7c5e7bf8fc4c581a3935298b9aeeec83d9d1117eb0b
study_002_condition_c,18,3df4519a-8c63-4927-9e72-0c0471e5b46c,0.5127456784248352,5,0.5127456784248352,5,0.33467668294906616,4471,9d914e5eb4b22c36b7ac256871431bb2a7fa997e7c970e1b1a519963db05b71c
study_002_condition_c,19,11c5466f-0d6d-42b8-b719-c973755bf47f,0.12062744051218033,108,0.12062744051218033,108,0.4276207685470581,4533,2ab0aa8dff5977f7afed3a3cc27fb29f6682d37b89b01f8d0f2266abd515bb11
study_002_condition_c,20,cef8f6e5-214f-41af-8713-9cac756c949d,0.4606367349624634,12,0.4606367349624634,12,0.3836396336555481,4108,3291eda2f001ba3c1b64b10fde39b6f19f50797b65032b538e0dfb00de2ecbf4
study_002_condition_c,21,1f8033a2-e675-47e0-b1e8-e16e2e926072,0.23216533660888672,70,0.23216533660888672,70,0.34581875801086426,4091,9864e049f9b38dd7b151ef8423d63e1ce50dc904c3776250e003d0af971e6bca
study_002_condition_c,22,5b05a4a4-0ae7-4066-a797-6e9b50dcfeb9,0.43786823749542236,17,0.43786823749542236,17,0.44874098896980286,4220,56bc73ed4b8d160fa8ad4d49c4d77744d09befccd4e26ad2be22e31efe9542ce
study_002_condition_c,23,d3435a28-dbf8-4c6b-8cd4-cb6d5c2c3815,0.43305081129074097,18,0.43305081129074097,18,0.28556621074676514,4151,714cb4cc0813286235b5dda412b9fa72aa3be317337730e342f9bbdbc7882091
study_002_condition_c,24,6c6e4b19-d3ec-4632-baec-ed7da337dcf8,0.45288944244384766,15,0.45288944244384766,15,0.4060966968536377,4285,dd2fbabe75b0546e26372cca26d831439817a1c8184a1d434dd917ee9382bb0f
study_002_condition_c,25,fefcbef8-c0f2-4fb3-899a-635fb74bdf41,0.39816150069236755,25,0.39816150069236755,25,0.4011593759059906,4337,bc3041e1baedf7da5fa605a6f98eb77ceadad47d4a6e080d97f223ff2b2ad8a1
study_002_condition_c,26,95afeb31-cd3b-48da-9bf2-24aaf5d1aae8,0.3482259511947632,40,0.3482259511947632,40,0.29823023080825806,4459,8232f088deb1fdcfc21749617b4a1fc3cfe4b462f04cd7b47be9d1bf6a77a37a
study_002_condition_c,27,b5a271c6-e51a-41dd-a38d-261b7f86face,0.3590106964111328,35,0.3590106964111328,35,0.41024917364120483,4408,c70975be2c242c5f53d37fe212416e482f6fbb3c4419b2259f8930cfa35b6d29
study_002_condition_c,28,d0988ffb-c12d-41a1-b2b0-83e8bfbb90c3,0.49408942461013794,6,0.49408942461013794,6,0.48614296317100525,4345,3978d45b07f11fc5e1a231f9f23f7f3d72763ddeb54fcd9e7fe5fffbea97fb3d
study_002_condition_c,29,19aa102e-d423-4630-8855-38eb994037d2,0.38713860511779785,28,0.38713860511779785,28,0.293401300907135,4320,83f3dd93564997c1155ed4226e8cbc5f32bc1355cc85a07fedf331c80efddb8a
study_002_condition_c,30,f869ce2d-bd4c-4ee4-a815-529ba5b0c213,0.2336420714855194,69,0.2336420714855194,69,0.29636549949645996,4346,fe4ca4883cd5b3a032b89089f6caf808d0ab23f89c3cff48cde11e60280677e9
study_002_condition_c,31,8f08b695-9997-4538-813f-038f3c5e60dc,0.2702382206916809,57,0.2702382206916809,57,0.3227226138114929,4400,8ca885c25dcb028a87b4ec52b6b226b335c96a53afa4ba47d03d1933f6e0664f
study_002_condition_c,32,2648e4b4-a178-47bb-9ece-a7f03c465d8b,0.38246458768844604,31,0.38246458768844604,31,0.25383260846138,4402,035886936bb46c1c896a97f0b7ea9e0995ac859e75c25500863002ed3de14dea
study_002_condition_c,33,856dd237-f31c-4e52-a911-f7587e49947b,0.13475677371025085,103,0.13475677371025085,103,0.20976069569587708,4232,dbed57ea177cef0c9ca5e7043e5a252fd79996fb6266aca0d18a186ab4d275db
study_002_condition_c,34,aaeddeed-483a-41f4-a35a-ffb18c091e66,0.24594256281852722,63,0.24594256281852722,63,0.21334320306777954,4499,45350032ea1a09c0d35210867800e9c62b0fff082a4d55fbe20bce2c617ef915
study_002_condition_c,35,44974501-1833-44aa-bfb0-aa03c5772193,0.13969823718070984,100,0.13969823718070984,100,0.34859535098075867,4335,14cdd869f75a3d980def85dc4e7aeec2a90e459f1acad5ab897e61aac81dc88f
study_002_condition_c,36,dbfc564f-b30d-462c-a6ad-4cb6b833ac1d,0.20300617814064026,80,0.20300617814064026,80,0.3222450613975525,4452,5ed82afb9491918443481c917749660e1d7a57c2ec8117aace54b98bbb930f07
study_002_condition_c,37,4e55baf2-81ee-4989-9710-852e59c9dd82,0.3319932520389557,45,0.3319932520389557,45,0.36513587832450867,4133,c7e8468e72d73fd16c504e25e5980708b3c2afc63a543b91fcb3651c757c25c0
study_002_condition_c,38,2ace4eed-35b3-4282-82ae-7a6894bacce7,0.23541045188903809,68,0.23541045188903809,68,0.39925774931907654,4352,23cacd2e05f70136e6f4e51cbd51adfbb73162e33a5032d1157657143d76caf8
study_002_condition_c,39,1be1f146-bf54-44ef-85f7-1325afb1883a,0.07304739952087402,114,0.07304739952087402,114,0.23329752683639526,4407,6525f49a626c86e5b9edd14c565ada44e672d06036af9c87a036e584b50aa49f
study_002_condition_c,40,1215327c-89af-467e-a7de-42035e71f00c,0.33657073974609375,43,0.33657073974609375,43,0.3565925061702728,4100,2ebdc6742e3c3430b785d0a57759b441fa2cefcd2f2a29ffdb7c0ce8592bbd92
study_002_condition_c,41,d186267d-176c-4ae4-ad9e-29fe3447dce3,0.2291882336139679,72,0.2291882336139679,72,0.2901611924171448,3945,8471e7ba95fbe651b4f895e03696f4836c3af40460d75f2e6059dff5d1783b52
study_002_condition_c,42,69c20685-011d-496a-bc3b-5c867c5faaac,0.2376779168844223,66,0.2376779168844223,66,0.373445063829422,4542,e4c7214a7d4dc1673aa004ff847badfef627627df41e263f46b25d9627bccdfc
study_002_condition_c,43,20601c5d-557e-4bb0-8b21-9556502c63ef,0.08781739324331284,112,0.08781739324331284,112,0.3736918270587921,4259,03b66fd72063538e23dd619610c6782f69a104ac9349564e9c547c86f14c66d8
study_002_condition_c,44,840170d2-3bc5-47e0-8cf4-f7156347566c,0.1046348363161087,110,0.1046348363161087,110,0.21772582828998566,4243,6ba93174545185a1e767414f444f85b9ebc84258606145f12d8d2a6dfe9b7aac
study_002_condition_c,45,0370e361-0f79-4bf5-84e7-76627b21e920,0.16442708671092987,91,0.16442708671092987,91,0.38214898109436035,4638,f80d6d588fd6abfaf899a5d54d402d0fc7cfe46c67aed21ee0af2be04f9820ce
study_002_condition_c,46,d374d3fc-4220-4842-91a6-3d1df25ded20,0.16731274127960205,89,0.16731274127960205,89,0.3187426030635834,4527,89b49111253c6141b86580d78ca4190068fb439e361538c759206c21011a6907
study_002_condition_c,47,0d122d60-8b0c-44d5-8fd8-3b1868227e7e,0.22306495904922485,75,0.22306495904922485,75,0.40591877698898315,4395,5d55066d4b4cbdb6aa979a56ed6437fa2bd25bda662b8f9885caabf1cb5b9cf7
study_002_condition_c,48,d596f277-ab28-4ae5-950f-e5fa5909e0fe,0.14389953017234802,99,0.14389953017234802,99,0.3783751130104065,3053,5ca4a75b1c1ccf2a22bd3d921ab1163f6199097159644480c3594083f3988f24
study_002_condition_c,49,de58c5bd-dad0-4570-8e93-d0c2f2181833,0.20038962364196777,81,0.20038962364196777,81,0.3515944480895996,4205,18a123f56dd078be8e4f6c19c16c0b379d98c47984402301b620f4cd75fac379
study_002_condition_c,50,a930d070-0462-479d-8f2f-c3be88c11b4d,0.15759018063545227,93,0.15759018063545227,93,0.2497767060995102,4298,2847b63bd8fb2548dac7fd20c5ae579cc064b40cf3608830aff57f43548d4c15
study_002_condition_c,51,66e9b6d0-c2c3-4c48-ae4a-52e9b0386a28,0.622345507144928,1,0.622345507144928,1,0.3035513162612915,4236,c686e8f4273c83188d81427d02d71c128fda8717ebeb76e80036d2cd4e48142e
study_002_condition_c,52,98f67ea4-2d08-4c14-aac2-60cfc9784866,0.294693261384964,52,0.294693261384964,52,0.413473904132843,4317,5ef97b4d248898874ea2997aa3dad845cb2847856cf75f176a5f639ba557a67e
study_002_condition_c,53,7c16e558-dc4e-4d58-836b-b78e48c2b411,0.48419439792633057,7,0.48419439792633057,7,0.3744286298751831,4564,ff255a3e6e39272a0a3ce0b511f3e69a40d68ff0ee8f7f4b77d8f72039442c42
study_002_condition_c,54,9d1b4b0a-ca93-4bf0-be06-b77b1576cd22,0.20918971300125122,79,0.20918971300125122,79,0.3537904620170593,4397,cc9f21793fb13647911b800de791e52b795e91b7499c618468fcd3cc1d839137
study_002_condition_c,55,e2f3b345-9619-46fc-b029-bf7bcec28cba,0.12988461554050446,105,0.12988461554050446,104,0.24763482809066772,1096,c82d5e3bba785a89d8fb47665bee443a40f6383e6a8957c8235822b731ed6bba
study_002_condition_c,56,6e8eaff7-6ccf-452a-88f5-00f1f2368541,0.16596868634223938,90,0.16596868634223938,90,0.294223427772522,3477,c3372e95b8cca717bcc0a0ec23d8c3c441f090c01e4799386b539427eb794629
study_002_condition_c,57,3df6e28b-2e58-4f24-8273-a543802748a6,0.40809136629104614,23,0.40809136629104614,23,0.2285977154970169,4354,ce4b244c77b0310c238944f326e03b4ace2222edc4117faf958a3c064af57b8d
study_002_condition_c,58,48014476-8c2d-4545-ab6a-bff7235d5b9e,0.04835030436515808,117,0.04835030436515808,117,0.2549424171447754,4142,7b6fc5254d1f6390f696cd1d99cc9dfc8e79ebf6428a47574519e1010bc1a9d2
study_002_condition_c,59,74040000-5401-4d33-8d92-1903fd55ddac,0.2662544846534729,58,0.2662544846534729,58,0.33730679750442505,4169,6179c565a354da8e01292c4480bb220e154ee982902611cd849750b9c1f43020
study_002_condition_c,60,0c600398-e467-46fd-a21e-48948c60dddb,0.21089807152748108,78,0.21089807152748108,78,0.26756802201271057,3231,312a1427d9596087e548c1dc78701f475068f2cc7167eedff9138fa8bb2f4dfe
study_002_condition_c,61,59c1154b-0899-4d2c-8204-599eb41a7c85,0.26463812589645386,59,0.26463812589645386,59,0.44607019424438477,4134,fc095eb8aca97e0e437f7fa74737cb958d5838c3c184586cfbd834d2e519c940
study_002_condition_c,62,424e19fd-a0be-4813-a68f-0ca78e8f6967,0.13795804977416992,101,0.13795804977416992,101,0.30131036043167114,4631,3784c3c6e369b3ec18f842afe33b85f51ef81041f34383ecbdd8e38f2147a6f1
study_002_condition_c,63,19ad37fa-43ff-4551-80b7-7444c46d9e77,0.3387985825538635,42,0.3387985825538635,42,0.4465053677558899,4354,323dc26afdc6641a53840353df5396053adfe75f92c8fabef106b062f900f32e
study_002_condition_c,64,ccdedf24-1cc6-4223-b74c-174acdee4681,0.3826974630355835,30,0.3826974630355835,30,0.30753010511398315,4377,7214c74709463d23b4fd6c3db5879195afce2246af2461e4d2d2e1d64693c63e
study_002_condition_c,65,221b0d0c-5f88-4e99-b9f7-e55ef94d9a36,0.23029080033302307,71,0.23029080033302307,71,0.36818963289260864,3627,fc91a127a377d658cc6db0958144cde21583283c0eb6a90744431ce8ac8a03a1
study_002_condition_c,66,cb75df4b-1738-4cc6-bc9d-bbee916ecd37,0.46125221252441406,11,0.46125221252441406,11,0.38425910472869873,4493,85526884f922b473863357a0b9ae556762a2c87bf985a5687b12955aeedc20c3
study_002_condition_c,67,7794e4dc-f52c-4d2e-b2b2-a972b5bfd31d,0.15221631526947021,97,0.15221631526947021,97,0.3493785858154297,4348,2e2a86d12f725b51c38a63610eea04fb91c449817a3619e1ecc322036e280608
study_002_condition_c,68,f0f2aae2-719f-4c4c-8b3f-53c9aad166f3,0.33095839619636536,46,0.33095839619636536,46,0.47117146849632263,4303,af321a9e0ad8e4219021229e524d35047f038a9209495741cde343c061229b99
study_002_condition_c,69,c5ad579a-3a7a-4af9-a77e-03001354b849,0.15573543310165405,96,0.15573543310165405,96,0.46358543634414673,4647,194cc92ceeaec7363df54e526e855d26288930404f0a41db2db667ac1ecd0e2e
study_002_condition_c,70,bf9034de-845e-44ee-932d-0855f1052b25,0.045566778630018234,118,0.045566778630018234,118,0.25000718235969543,4753,09b834ad43869a6b6064ef74cffe6613b7573bc8da3d9ade42f973c6bb829f0f
study_002_condition_c,71,32e17f94-5e51-443d-a2c7-f8c6e5f9f774,0.22841337323188782,73,0.22841337323188782,73,0.19512248039245605,4302,e9edc7dcfc7b5ce6826dd5681e1af6fd1c1ce813e82b70298462c0d81e3e6e6c
study_002_condition_c,72,14b96845-fa04-403a-a5f6-ce1f456a6a26,0.1360449641942978,102,0.1360449641942978,102,0.4329276382923126,4938,856c7c5d525bb24b1567b56c49c47aa4a7282555d0ff3de0696e01341aa376e3
study_002_condition_c,73,fe2be492-ac24-429e-b153-090d25f74475,0.10428303480148315,111,0.10428303480148315,111,0.35860806703567505,2702,45d783473ac21315ab664642fa629b5fca52fe1e94fa195006e1866ae8e65647
study_002_condition_c,74,680f8938-ecbf-4123-9cb3-0a1e77c97277,0.2718963623046875,55,0.2718963623046875,55,0.43830567598342896,2906,d2514b36571b725fb95d0c9d32dc8589e1d3550744a24e4edda2843ba1367238
study_002_condition_c,75,8aead7d0-0e0e-479a-9933-7dbc9fa51b9f,0.15581642091274261,95,0.15581642091274261,95,0.29206717014312744,4819,1cc5655bf2ddc0dbec32834123ff2a155d5bfca3c6059cb73d90d03af57c3a27
study_002_condition_c,76,d7affb80-9cc8-468a-9006-ca402d4a6040,0.18731734156608582,86,0.18731734156608582,85,0.3674532473087311,0,37e239321ef0df0934f17569b2dad1841b58250bce9837ba0c197d71ff094fe8
study_002_condition_c,77,656f452e-fa1c-4b3a-b609-7c02a44c529c,0.1993688941001892,82,0.1993688941001892,82,0.39151430130004883,4417,2a154769d69a5a33b8d6e2255b4e9e4e669dd228146a5d367a4394ba073438e0
study_002_condition_c,78,039f0351-9de1-4471-b6f0-2f88ef58b38c,0.23633837699890137,67,0.23633837699890137,67,0.449942409992218,4672,323eea0bf12072c6ec07845f055738f567964f2bb265ac32687b70ce0bb9ceb2
study_002_condition_c,79,754365ac-28bc-4559-9fa0-2762c65916c0,0.10787231475114822,109,0.10787231475114822,109,0.43566104769706726,3825,a3f378e341ca5ddffd6eb9b5a5cb4a07b24139673506520f9febbc046a52becd
study_002_condition_c,80,ded515c9-0509-40ff-8002-7604a51c1060,0.24062250554561615,65,0.24062250554561615,65,0.32505446672439575,4918,578aba0593a0106e82765b35332d4d2a0a0051901ba91495e3f2a9ae3e293d14
study_002_condition_c,81,f8e89624-180a-4ab8-892c-0f7eeafaa2fe,0.19668135046958923,84,0.19668135046958923,84,0.31668367981910706,4181,c6e3bfe2cab8d7f42748d459b58ba16e03e0cd0f30f69c15c2bc8749aa93eab5
study_002_condition_c,82,fd157660-a177-4c09-ae89-aec0da954b4a,0.14890143275260925,98,0.14890143275260925,98,0.4015458822250366,4825,1f2557fe34b02e11437b169bd91a93c5f7c64f0f408321ab7436691dd3ffc501
study_002_condition_c,83,765d185e-3545-4081-9860-61252d9c6c68,0.22498248517513275,74,0.22498248517513275,74,0.3546234667301178,4562,09a28d2a6b365ec59c001c45a337c311606a4c68f302d60bf55bae51211b8f21
study_002_condition_c,84,08736459-63fd-491a-a130-335dc6929709,0.21484722197055817,77,0.21484722197055817,77,0.42993953824043274,4623,c813fd834b50460560f1ba269734eb866d4cfe2a126eed274b3359f86e985e92
study_002_condition_c,85,a403c82f-f56b-43c7-81f4-cbfb6af64808,0.12139743566513062,107,0.12139743566513062,107,0.307789146900177,5090,2eade79eecc39dacbcae1e1e05336c25a3ddcf6d289a1adc26006e86270135dd
study_002_condition_c,86,34b11ca3-e3b5-4c48-9ed7-744f8967d86f,0.06925089657306671,116,0.06925089657306671,116,0.4383625388145447,4473,55bd6b956f048ff851338b6aba5be84f518867f2f73856ccdcc9cca257d3a03f
study_002_condition_c,87,cef1161b-5da2-45fe-9e56-924d4e37d182,0.16181272268295288,92,0.16181272268295288,92,0.36923468112945557,5382,c4cd36302d6254bdec90af4ec51470843e7b3e2dace3dee0adf4397fc7e4fa66
study_002_condition_c,88,8c5c6171-b984-4e4d-83e9-6fb5681ba073,0.15651057660579681,94,0.15651057660579681,94,0.43156445026397705,5226,a6c21bffe030deb69416b8936c97fd0ed15d496a2bc6308b64d1dccfacce65b7
study_002_condition_c,89,e94c1360-ad18-4a89-b24a-33bdb72be27a,0.30317240953445435,50,0.30317240953445435,50,0.4408605694770813,4218,8c769b991d2e465d6ec869dff2dc2a88e1e1139d89684ca1ad281e3aa9ea7225
study_002_condition_c,90,7dddca90-644f-418e-b1e0-fbab433b42f5,0.24735288321971893,62,0.24735288321971893,62,0.35059046745300293,2702,629ed9429ed536af69967c402f6f731c427a64cc9395df4e1a5fb390f5c1bbd6
study_002_condition_c,91,6b2c1230-27c2-4101-90cc-adad5021e217,0.07329927384853363,113,0.07329927384853363,113,0.329440176486969,3767,cc52b47170d8c080e593747f89e03216d975427b4169a50c5d02b8eb65eb357a
study_002_condition_c,92,4934e9ca-bd4e-4c57-9c2d-5ff63a5bfb1b,0.25047585368156433,61,0.25047585368156433,61,0.2854944169521332,4476,1d247cd0bb3f90e5cdff929642f054f74a12d4f29825fd5a53f81d530bdf9f38
study_002_condition_c,93,8fd03b00-51e1-4260-869c-5487f131ea63,0.2713799476623535,56,0.2713799476623535,56,0.3509928584098816,4207,2fce2dbb9dff0bd1fabffd92fd832b3a3d487dd84093a051fc15b6485cf05a5f
study_002_condition_c,94,54a5c533-469b-4515-bcf1-3d9f7eaa7018,0.06938197463750839,115,0.06938197463750839,115,0.355491042137146,2957,07f9b113dd1fe7ff2b9db9a5462c613c07aa42baa1560d70f1fc772693b9de69
study_002_condition_c,95,c9d08b98-ab58-4aad-8925-ad0c6bdb85ad,0.37244850397109985,32,0.37244850397109985,32,0.19577939808368683,4664,1a49e1b0242446476a84171cb81b1a23b1889366c7ff1061b12406c37e720539
study_002_condition_c,96,755dc504-957e-4f49-8d80-efe09e6f3d22,0.3633573055267334,34,0.3633573055267334,34,0.3260478973388672,4258,429260413027480ab2628dbb498f1619541b128dbba498cdd100220db178a624
study_002_condition_c,97,e99d5adc-22ca-4bf3-95c9-fd82b66be002,0.3053264915943146,49,0.3053264915943146,49,0.33649933338165283,4291,f80b9453e21b59a6f4299d1cac03bb34a9a44605f6dcd6850b4fade2e57e1d79
study_002_condition_c,98,1fb68c4f-d147-4191-916b-e8b0b4adaf40,0.3516044020652771,38,0.3516044020652771,38,0.35996371507644653,4437,249df38c9903c4eb9fdf6c12162554808914d79aeaeaeb1621a750e5f988e7ac
study_002_condition_c,99,120995de-74a5-4b78-9321-ccb22dff03d5,0.3490636348724365,39,0.3490636348724365,39,0.35600072145462036,4162,0898c5c1d3cc89fde713930217c1f9c2e84783752129fd853f18642a00946c50
study_002_condition_c,100,47d37e4b-c421-4e40-8d7d-4d9f8b871b12,0.33341890573501587,44,0.33341890573501587,44,0.3715398907661438,4176,32e58a314d109563144ff70e852b25917f1070c395df31531d8ad108bb2dc354
study_002_condition_c,101,a99b8e44-92a1-4c41-bd8a-82ae78bfcfb6,0.2413560003042221,64,0.2413560003042221,64,0.37552720308303833,4113,b75c4c0ca7874b2a8cd9f7c9a9217ee1f0f22f27d3fdd2ac46cd7e8cb82c2e81
study_002_condition_c,102,40bebc6f-e922-4cf7-876f-a5ea8cca9e75,0.22155849635601044,76,0.22155849635601044,76,0.3719666600227356,4166,e89ae20ebe4cd3b627578642eaed9feecd042cc3ac4c7cfb9b96205d1d124585
study_002_condition_c,103,67ea5fde-f508-4a41-8480-0c4a04e1eeba,0.4113013744354248,22,0.4113013744354248,22,0.36387985944747925,4266,039798ae298a7b3e0f0a9247063d6e9ce0b2c05b76768c554af4742f3af6603e
study_002_condition_c,104,819dc362-fd0b-469b-b613-9a2d19c67e55,0.316422700881958,47,0.316422700881958,47,0.24487429857254028,4105,84139ea02acfca134e6db07acb86bff7975f88304585ed505033abfddafd92b2
study_002_condition_c,105,ddc670f1-218a-47a2-b204-8ed3dc93ada6,0.40733397006988525,24,0.40733397006988525,24,0.34994667768478394,4238,6e33794bfff9266575e534da5b061413e110d58f0a14d1d24bb1b87395e4b1c5
study_002_condition_c,106,630d8f8f-7e9c-4786-8cd9-14fed73a1bc3,0.4549298882484436,14,0.4549298882484436,14,0.35237932205200195,3936,e68332d573e0474bbe7fb1d6c1fc6cbac86fc13e58f5790b445abef6a61db6e8
study_002_condition_c,107,f988b6d3-98d2-4a11-9ef2-15e74c324a08,0.29890739917755127,51,0.29890739917755127,51,0.37854158878326416,3349,65598e80848c039dadab18ea6df1dd9a4ca05aef0050682b978015f37d17278a
study_002_condition_c,108,3774eac7-5686-40b9-9413-115b407a06aa,0.45142337679862976,16,0.45142337679862976,16,0.3573490381240845,4525,555ef286332696bc71c228937ab75668b911da181408be0ab4da16dab06187f8
study_002_condition_c,109,99c18ccd-c103-4254-8dde-13b715a94aa5,0.31012359261512756,48,0.31012359261512756,48,0.35310399532318115,4404,c86cf36667a22beae1d1575c4fbd9cf3b93dae81a32e56ce97a8a0c8ce3deb71
study_002_condition_c,110,5988a3df-8425-4932-a897-5078ac45dfee,0.41712260246276855,19,0.41712260246276855,19,0.39531582593917847,4135,f88a8e82d2264b7873e25eaa62da2fa8c0dca15686629eec53f508b8242170a7
study_002_condition_c,111,4aaf77d5-84e5-48e8-84ad-d2f6adbe1668,0.469623863697052,8,0.469623863697052,8,0.3916734457015991,4047,57ddf7d786da8b4267f37dd60d77500d8efabde88b04166f858ae53a157bcd94
study_002_condition_c,112,8dcfd144-1061-4141-b5cb-842defe71935,0.46302086114883423,10,0.46302086114883423,10,0.27189695835113525,2172,b5567442a74fbdf7aa0a610036582d252bdf7c69e1163e4c1a3e8591cf35914f
study_002_condition_c,113,a136ef62-ec6e-4f13-9411-8943588b041a,0.18833866715431213,85,0.1853477954864502,86,0.31571030616760254,195,ee2f31e51236fc9fd4bd4030f3f04651717aabe40adb3525c53bd22cd5b235d2
study_002_condition_c,114,1ce9d8e6-50e2-493a-a7b0-35c931623ebd,0.5186587572097778,4,0.5197535157203674,4,0.5087985992431641,502,71e69cb346a1bac10205b19773381cf132405b60b6781cfd6d15d49263cf7fca
study_002_condition_c,115,f43e4c36-e541-40d0-9405-79a972f992fc,0.13066020607948303,104,0.1288749873638153,106,0.19376543164253235,321,5772297fda56e3042d24dd0963d6fc44ba260591f9b9f87d5f079201a67346ad
study_002_condition_c,116,17b8331a-c469-4a38-8a71-554ba3b648a5,0.41232359409332275,21,0.41232359409332275,21,0.37078672647476196,4335,151b298f4dcdd2f2228e48d8c47442089289a47b9dee77adc92a338128383fc8
study_002_condition_c,117,4ff36feb-f419-450f-9721-d13044de7d30,0.18325835466384888,87,0.18325835466384888,87,0.3442188501358032,4393,355cc0072e43ea7793fec6441289c26e7caa38e9f024d5abee0c3b296d5a86a7
study_002_condition_c,118,9a27818d-1c2f-4a18-852e-715b0ab0150d,0.3972857594490051,26,0.3972857594490051,26,0.277610719203949,4487,065fa0fc6fddc8c6ba9d24284ecda9ca1bcb77b6de5429e86b65b31241af994b
study_002_condition_c,119,44dba295-1ec9-4979-869d-50326527f9be,0.38683974742889404,29,0.38683974742889404,29,0.2611076235771179,1883,a19d3b97276ca08c83e4a61b474b41113b696115ba5f5ec0e4d344442a4f6a49
