turn,episode_id,episode_turn,topic,similarity,provenance,promoted_at_turn,trigger_type,triggered_filter,distilled_id,dream_event,event_type,source_episode_ids,source_turns,salience,render_mode,role,span_start,span_end,rendered_density
151,dafbf493-fce5-4ff2-ac2a-86155d8a0fda,91,topic_2,0.38669446110725403,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""30d170b1-7064-4746-a63a-19d9572302e4"",""b791b973-6da4-41ef-a269-b816891d6bb1"",""c765ef3b-e306-481d-a9d9-c4b51cabd483""]","[91,99,107,115]",1,episode,user,92,144,
152,8c26928e-e3eb-4dd3-90be-d5b12363ac77,90,topic_2,0.530674934387207,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""7e3c6771-57fe-431f-9369-c217f11e15c2"",""31e14c3d-daa7-4837-b78a-7fb4ffb057a2"",""8ad97832-a2d1-45f0-88b6-a8dd64480c89""]","[90,98,106,114]",1,episode,user,92,160,
152,4cb44002-f213-4252-bb2a-041e3f96548d,10,topic_2,0.4332506060600281,ltm,,,,afba8d40-4c1a-5381-bcb7-79175c8669b9,83,transition,"[""4cb44002-f213-4252-bb2a-041e3f96548d""]",[10],2,episode,assistant,183,242,
152,ebdd3107-0c43-42b1-97b3-9b6e031bc86b,40,topic_2,0.41587501764297485,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""ebdd3107-0c43-42b1-97b3-9b6e031bc86b""]",[40],1,episode,user,150,179,
152,b3c6f22f-3c9d-4b66-8c21-6267e0760236,75,topic_2,0.39809074997901917,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""b3c6f22f-3c9d-4b66-8c21-6267e0760236""]",[75],2,episode,user,6,130,
153,4ddce2f4-2e7c-40ce-a358-ced95c9942cc,85,topic_2,0.5159499645233154,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""755481fd-b0ab-4de1-8832-7a29a42af347"",""91f97e0f-c81f-415a-84d5-370c932bd526"",""88f6e161-d522-4c46-bb57-17edf3ea149d""]","[85,93,101,109,117]",1,episode,user,92,157,
153,6d371be9-6291-4691-ae7a-eaede59746de,88,topic_2,0.5138341188430786,ltm,,,,55f840ec-4f27-5c8c-9e60-b4ba0660b242,122,transition,"[""6d371be9-6291-4691-ae7a-eaede59746de"",""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""26c15497-867c-47e8-93ec-5595823a72bf"",""fbeda479-a20d-43b0-a541-0d5f496f8c02"",""bbf01234-6ced-4e3e-a097-db83ada51a61""]","[88,96,104,112,120]",1,episode,user,92,146,
153,8c26928e-e3eb-4dd3-90be-d5b12363ac77,90,topic_2,0.4813064634799957,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""7e3c6771-57fe-431f-9369-c217f11e15c2"",""31e14c3d-daa7-4837-b78a-7fb4ffb057a2"",""8ad97832-a2d1-45f0-88b6-a8dd64480c89""]","[90,98,106,114]",1,episode,user,92,160,
153,ebdd3107-0c43-42b1-97b3-9b6e031bc86b,40,topic_2,0.39054885506629944,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""ebdd3107-0c43-42b1-97b3-9b6e031bc86b""]",[40],1,episode,user,150,179,
153,4cb44002-f213-4252-bb2a-041e3f96548d,10,topic_2,0.3569071292877197,ltm,,,,afba8d40-4c1a-5381-bcb7-79175c8669b9,83,transition,"[""4cb44002-f213-4252-bb2a-041e3f96548d""]",[10],2,episode,assistant,183,242,
153,b3c6f22f-3c9d-4b66-8c21-6267e0760236,75,topic_2,0.3514004051685333,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""b3c6f22f-3c9d-4b66-8c21-6267e0760236""]",[75],2,episode,user,6,130,
153,dafbf493-fce5-4ff2-ac2a-86155d8a0fda,91,topic_2,0.3202719986438751,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""30d170b1-7064-4746-a63a-19d9572302e4"",""b791b973-6da4-41ef-a269-b816891d6bb1"",""c765ef3b-e306-481d-a9d9-c4b51cabd483""]","[91,99,107,115]",1,episode,user,92,144,
154,4ddce2f4-2e7c-40ce-a358-ced95c9942cc,85,topic_2,0.5683478116989136,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""755481fd-b0ab-4de1-8832-7a29a42af347"",""91f97e0f-c81f-415a-84d5-370c932bd526"",""88f6e161-d522-4c46-bb57-17edf3ea149d""]","[85,93,101,109,117]",1,episode,user,92,157,
154,4cb44002-f213-4252-bb2a-041e3f96548d,10,topic_2,0.4658516049385071,ltm,,,,afba8d40-4c1a-5381-bcb7-79175c8669b9,83,transition,"[""4cb44002-f213-4252-bb2a-041e3f96548d""]",[10],2,episode,assistant,183,242,
154,b3c6f22f-3c9d-4b66-8c21-6267e0760236,75,topic_2,0.4322821795940399,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""b3c6f22f-3c9d-4b66-8c21-6267e0760236""]",[75],2,episode,user,6,130,
154,ebdd3107-0c43-42b1-97b3-9b6e031bc86b,40,topic_2,0.400680273771286,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""ebdd3107-0c43-42b1-97b3-9b6e031bc86b""]",[40],1,episode,user,150,179,
154,dafbf493-fce5-4ff2-ac2a-86155d8a0fda,91,topic_2,0.34791189432144165,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""30d170b1-7064-4746-a63a-19d9572302e4"",""b791b973-6da4-41ef-a269-b816891d6bb1"",""c765ef3b-e306-481d-a9d9-c4b51cabd483""]","[91,99,107,115]",1,episode,user,92,144,
155,4ddce2f4-2e7c-40ce-a358-ced95c9942cc,85,topic_2,0.5624141097068787,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""755481fd-b0ab-4de1-8832-7a29a42af347"",""91f97e0f-c81f-415a-84d5-370c932bd526"",""88f6e161-d522-4c46-bb57-17edf3ea149d""]","[85,93,101,109,117]",1,episode,user,92,157,
155,8c26928e-e3eb-4dd3-90be-d5b12363ac77,90,topic_2,0.5360462665557861,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""7e3c6771-57fe-431f-9369-c217f11e15c2"",""31e14c3d-daa7-4837-b78a-7fb4ffb057a2"",""8ad97832-a2d1-45f0-88b6-a8dd64480c89""]","[90,98,106,114]",1,episode,user,92,160,
155,4cb44002-f213-4252-bb2a-041e3f96548d,10,topic_2,0.43652504682540894,ltm,,,,afba8d40-4c1a-5381-bcb7-79175c8669b9,83,transition,"[""4cb44002-f213-4252-bb2a-041e3f96548d""]",[10],2,episode,assistant,183,242,
155,b3c6f22f-3c9d-4b66-8c21-6267e0760236,75,topic_2,0.43283429741859436,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""b3c6f22f-3c9d-4b66-8c21-6267e0760236""]",[75],2,episode,user,6,130,
155,ebdd3107-0c43-42b1-97b3-9b6e031bc86b,40,topic_2,0.4308922290802002,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""ebdd3107-0c43-42b1-97b3-9b6e031bc86b""]",[40],1,episode,user,150,179,
156,4ddce2f4-2e7c-40ce-a358-ced95c9942cc,85,topic_2,0.5270829200744629,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""755481fd-b0ab-4de1-8832-7a29a42af347"",""91f97e0f-c81f-415a-84d5-370c932bd526"",""88f6e161-d522-4c46-bb57-17edf3ea149d""]","[85,93,101,109,117]",1,episode,user,92,157,
156,4cb44002-f213-4252-bb2a-041e3f96548d,10,topic_2,0.5179702043533325,ltm,,,,afba8d40-4c1a-5381-bcb7-79175c8669b9,83,transition,"[""4cb44002-f213-4252-bb2a-041e3f96548d""]",[10],2,episode,assistant,183,242,
156,8c26928e-e3eb-4dd3-90be-d5b12363ac77,90,topic_2,0.5115866661071777,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""7e3c6771-57fe-431f-9369-c217f11e15c2"",""31e14c3d-daa7-4837-b78a-7fb4ffb057a2"",""8ad97832-a2d1-45f0-88b6-a8dd64480c89""]","[90,98,106,114]",1,episode,user,92,160,
156,b3c6f22f-3c9d-4b66-8c21-6267e0760236,75,topic_2,0.4089328944683075,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""b3c6f22f-3c9d-4b66-8c21-6267e0760236""]",[75],2,episode,user,6,130,
156,ebdd3107-0c43-42b1-97b3-9b6e031bc86b,40,topic_2,0.374026894569397,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""ebdd3107-0c43-42b1-97b3-9b6e031bc86b""]",[40],1,episode,user,150,179,
157,b3c6f22f-3c9d-4b66-8c21-6267e0760236,75,topic_2,0.683009922504425,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""b3c6f22f-3c9d-4b66-8c21-6267e0760236""]",[75],2,episode,user,6,130,
157,6d371be9-6291-4691-ae7a-eaede59746de,88,topic_2,0.5115840435028076,ltm,,,,55f840ec-4f27-5c8c-9e60-b4ba0660b242,122,transition,"[""6d371be9-6291-4691-ae7a-eaede59746de"",""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""26c15497-867c-47e8-93ec-5595823a72bf"",""fbeda479-a20d-43b0-a541-0d5f496f8c02"",""bbf01234-6ced-4e3e-a097-db83ada51a61""]","[88,96,104,112,120]",1,episode,user,92,146,
157,8c26928e-e3eb-4dd3-90be-d5b12363ac77,90,topic_2,0.5095059275627136,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""7e3c6771-57fe-431f-9369-c217f11e15c2"",""31e14c3d-daa7-4837-b78a-7fb4ffb057a2"",""8ad97832-a2d1-45f0-88b6-a8dd64480c89""]","[90,98,106,114]",1,episode,user,92,160,
157,4ddce2f4-2e7c-40ce-a358-ced95c9942cc,85,topic_2,0.5003641843795776,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""755481fd-b0ab-4de1-8832-7a29a42af347"",""91f97e0f-c81f-415a-84d5-370c932bd526"",""88f6e161-d522-4c46-bb57-17edf3ea149d""]","[85,93,101,109,117]",1,episode,user,92,157,
157,4cb44002-f213-4252-bb2a-041e3f96548d,10,topic_2,0.4498731791973114,ltm,,,,afba8d40-4c1a-5381-bcb7-79175c8669b9,83,transition,"[""4cb44002-f213-4252-bb2a-041e3f96548d""]",[10],2,episode,assistant,183,242,
157,ebdd3107-0c43-42b1-97b3-9b6e031bc86b,40,topic_2,0.43907129764556885,ltm,,,,50ec89e7-163f-5ac5-9cef-37e253b6c993,83,transition,"[""ebdd3107-0c43-42b1-97b3-9b6e031bc86b""]",[40],3,episode,assistant,236,282,
157,dafbf493-fce5-4ff2-ac2a-86155d8a0fda,91,topic_2,0.38619232177734375,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""30d170b1-7064-4746-a63a-19d9572302e4"",""b791b973-6da4-41ef-a269-b816891d6bb1"",""c765ef3b-e306-481d-a9d9-c4b51cabd483""]","[91,99,107,115]",1,episode,user,92,144,
158,b3c6f22f-3c9d-4b66-8c21-6267e0760236,75,topic_2,0.46717607975006104,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""b3c6f22f-3c9d-4b66-8c21-6267e0760236""]",[75],2,episode,user,6,130,
158,4cb44002-f213-4252-bb2a-041e3f96548d,10,topic_2,0.46665868163108826,ltm,,,,afba8d40-4c1a-5381-bcb7-79175c8669b9,83,transition,"[""4cb44002-f213-4252-bb2a-041e3f96548d""]",[10],2,episode,assistant,183,242,
158,ebdd3107-0c43-42b1-97b3-9b6e031bc86b,40,topic_2,0.4432460367679596,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""ebdd3107-0c43-42b1-97b3-9b6e031bc86b""]",[40],1,episode,user,150,179,
158,a04243c7-d94e-474a-9d1d-5638006c00ed,123,topic_2,0.38935181498527527,ltm,,,,97d2fe95-2c8a-547c-b25f-ad8129a29608,157,transition,"[""a04243c7-d94e-474a-9d1d-5638006c00ed"",""83f19bd6-80ca-4441-a881-d2004183801b"",""134bae78-7167-451e-afad-02b78c8da8ca"",""d3a92ab7-7e9b-477c-81e7-8633e3d60814"",""dd86d365-40e0-4ec5-aab4-90c12c920c53""]","[123,131,139,147,155]",1,episode,user,92,144,
158,dafbf493-fce5-4ff2-ac2a-86155d8a0fda,91,topic_2,0.38935181498527527,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""30d170b1-7064-4746-a63a-19d9572302e4"",""b791b973-6da4-41ef-a269-b816891d6bb1"",""c765ef3b-e306-481d-a9d9-c4b51cabd483""]","[91,99,107,115]",1,episode,user,92,144,
159,4ddce2f4-2e7c-40ce-a358-ced95c9942cc,85,topic_2,0.5633193254470825,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""755481fd-b0ab-4de1-8832-7a29a42af347"",""91f97e0f-c81f-415a-84d5-370c932bd526"",""88f6e161-d522-4c46-bb57-17edf3ea149d""]","[85,93,101,109,117]",1,episode,user,92,157,
159,c83d9bce-ab60-4452-b79a-ccd638d43ee6,125,topic_2,0.5633193254470825,ltm,,,,072556b6-49ca-587e-95c0-c3d609e2ba36,157,transition,"[""c83d9bce-ab60-4452-b79a-ccd638d43ee6"",""a592b98a-452e-4389-b1fb-01ace97420f7"",""4a830eaf-f575-4ea4-af48-92b85718092c"",""190dad49-265d-4ca9-b319-59df31243126""]","[125,133,141,149]",1,episode,user,92,157,
159,8c26928e-e3eb-4dd3-90be-d5b12363ac77,90,topic_2,0.5437481999397278,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""7e3c6771-57fe-431f-9369-c217f11e15c2"",""31e14c3d-daa7-4837-b78a-7fb4ffb057a2"",""8ad97832-a2d1-45f0-88b6-a8dd64480c89""]","[90,98,106,114]",1,episode,user,92,160,
159,c95ea662-f133-4aa2-935b-c5d5e70d9a92,130,topic_2,0.5437481999397278,ltm,,,,16f60939-5905-58d4-b3da-bc0427573147,157,transition,"[""c95ea662-f133-4aa2-935b-c5d5e70d9a92"",""939d8fe1-dee2-4943-bc52-15e4184567e3"",""2b8fbba4-7cd0-4572-ac24-33140a34b18a"",""b3ca921c-c677-48fc-ae56-e0bee510c7cb""]","[130,138,146,154]",1,episode,user,92,160,
159,f7b664fc-0cfa-4781-812c-624a595c7432,157,topic_3,0.5161308646202087,ltm,,,,6d9fb2ff-f04f-5016-a91d-a3822ff4fa81,158,transition,"[""f7b664fc-0cfa-4781-812c-624a595c7432""]",[157],3,episode,user,6,134,
159,cee3e923-5024-4766-b938-623e2b140d4b,83,topic_3,0.5150492191314697,ltm,,,,cc850bdf-67cb-5ea1-89cf-f8fd496b7443,158,transition,"[""cee3e923-5024-4766-b938-623e2b140d4b""]",[83],1,episode,user,161,216,
159,4cb44002-f213-4252-bb2a-041e3f96548d,10,topic_2,0.5033548474311829,ltm,,,,afba8d40-4c1a-5381-bcb7-79175c8669b9,83,transition,"[""4cb44002-f213-4252-bb2a-041e3f96548d""]",[10],2,episode,assistant,183,242,
159,b3c6f22f-3c9d-4b66-8c21-6267e0760236,75,topic_2,0.4639188051223755,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""b3c6f22f-3c9d-4b66-8c21-6267e0760236""]",[75],2,episode,user,6,130,
159,ebdd3107-0c43-42b1-97b3-9b6e031bc86b,40,topic_2,0.45531925559043884,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""ebdd3107-0c43-42b1-97b3-9b6e031bc86b""]",[40],1,episode,user,150,179,
159,a04243c7-d94e-474a-9d1d-5638006c00ed,123,topic_2,0.38669446110725403,ltm,,,,97d2fe95-2c8a-547c-b25f-ad8129a29608,157,transition,"[""a04243c7-d94e-474a-9d1d-5638006c00ed"",""83f19bd6-80ca-4441-a881-d2004183801b"",""134bae78-7167-451e-afad-02b78c8da8ca"",""d3a92ab7-7e9b-477c-81e7-8633e3d60814"",""dd86d365-40e0-4ec5-aab4-90c12c920c53""]","[123,131,139,147,155]",1,episode,user,92,144,
159,dafbf493-fce5-4ff2-ac2a-86155d8a0fda,91,topic_2,0.38669446110725403,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""30d170b1-7064-4746-a63a-19d9572302e4"",""b791b973-6da4-41ef-a269-b816891d6bb1"",""c765ef3b-e306-481d-a9d9-c4b51cabd483""]","[91,99,107,115]",1,episode,user,92,144,
160,f9ec5e51-bc06-4de6-b40a-0ace8f9f72c2,122,topic_3,0.5441794991493225,ltm,,,,41d51ee4-2153-5e2d-a25b-5cd117c02efc,158,transition,"[""f9ec5e51-bc06-4de6-b40a-0ace8f9f72c2""]",[122],7,episode,user,6,164,
160,8c26928e-e3eb-4dd3-90be-d5b12363ac77,90,topic_2,0.530674934387207,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""7e3c6771-57fe-431f-9369-c217f11e15c2"",""31e14c3d-daa7-4837-b78a-7fb4ffb057a2"",""8ad97832-a2d1-45f0-88b6-a8dd64480c89""]","[90,98,106,114]",1,episode,user,92,160,
160,c95ea662-f133-4aa2-935b-c5d5e70d9a92,130,topic_2,0.530674934387207,ltm,,,,16f60939-5905-58d4-b3da-bc0427573147,157,transition,"[""c95ea662-f133-4aa2-935b-c5d5e70d9a92"",""939d8fe1-dee2-4943-bc52-15e4184567e3"",""2b8fbba4-7cd0-4572-ac24-33140a34b18a"",""b3ca921c-c677-48fc-ae56-e0bee510c7cb""]","[130,138,146,154]",1,episode,user,92,160,
160,f7b664fc-0cfa-4781-812c-624a595c7432,157,topic_3,0.5127754211425781,ltm,,,,6d9fb2ff-f04f-5016-a91d-a3822ff4fa81,158,transition,"[""f7b664fc-0cfa-4781-812c-624a595c7432""]",[157],3,episode,user,6,134,
160,cee3e923-5024-4766-b938-623e2b140d4b,83,topic_3,0.4974050521850586,ltm,,,,66ef47ec-6f65-5c96-8da9-7749c9c9e97d,158,transition,"[""cee3e923-5024-4766-b938-623e2b140d4b""]",[83],6,episode,user,6,160,
160,4cb44002-f213-4252-bb2a-041e3f96548d,10,topic_2,0.4332506060600281,ltm,,,,afba8d40-4c1a-5381-bcb7-79175c8669b9,83,transition,"[""4cb44002-f213-4252-bb2a-041e3f96548d""]",[10],2,episode,assistant,183,242,
160,ebdd3107-0c43-42b1-97b3-9b6e031bc86b,40,topic_2,0.41587501764297485,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""ebdd3107-0c43-42b1-97b3-9b6e031bc86b""]",[40],1,episode,user,150,179,
160,b3c6f22f-3c9d-4b66-8c21-6267e0760236,75,topic_2,0.39809074997901917,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""b3c6f22f-3c9d-4b66-8c21-6267e0760236""]",[75],2,episode,user,6,130,
161,f9ec5e51-bc06-4de6-b40a-0ace8f9f72c2,122,topic_3,0.5519145727157593,ltm,,,,41d51ee4-2153-5e2d-a25b-5cd117c02efc,158,transition,"[""f9ec5e51-bc06-4de6-b40a-0ace8f9f72c2""]",[122],7,episode,user,6,164,
161,4ddce2f4-2e7c-40ce-a358-ced95c9942cc,85,topic_2,0.5159499645233154,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""755481fd-b0ab-4de1-8832-7a29a42af347"",""91f97e0f-c81f-415a-84d5-370c932bd526"",""88f6e161-d522-4c46-bb57-17edf3ea149d""]","[85,93,101,109,117]",1,episode,user,92,157,
161,c83d9bce-ab60-4452-b79a-ccd638d43ee6,125,topic_2,0.5159499645233154,ltm,,,,072556b6-49ca-587e-95c0-c3d609e2ba36,157,transition,"[""c83d9bce-ab60-4452-b79a-ccd638d43ee6"",""a592b98a-452e-4389-b1fb-01ace97420f7"",""4a830eaf-f575-4ea4-af48-92b85718092c"",""190dad49-265d-4ca9-b319-59df31243126""]","[125,133,141,149]",1,episode,user,92,157,
161,6d371be9-6291-4691-ae7a-eaede59746de,88,topic_2,0.5138341188430786,ltm,,,,55f840ec-4f27-5c8c-9e60-b4ba0660b242,122,transition,"[""6d371be9-6291-4691-ae7a-eaede59746de"",""e14793b8-7532-4ba5-b9a3-d19ee2cb21b3"",""26c15497-867c-47e8-93ec-5595823a72bf"",""fbeda479-a20d-43b0-a541-0d5f496f8c02"",""bbf01234-6ced-4e3e-a097-db83ada51a61""]","[88,96,104,112,120]",1,episode,user,92,146,
161,b8497394-fb62-45b1-8984-6b4efe477636,128,topic_2,0.5138341188430786,ltm,,,,5d625435-e5d3-5217-8af7-cc2d75ad7d53,157,transition,"[""b8497394-fb62-45b1-8984-6b4efe477636"",""56e92d66-ea1b-4f2b-8ebb-21e9c1300ca4"",""6c372dbb-24da-4849-8193-316990d50ef3"",""919f56d4-1729-43af-8322-e1477b86d6c5""]","[128,136,144,152]",1,episode,user,92,146,
161,cee3e923-5024-4766-b938-623e2b140d4b,83,topic_3,0.5107550024986267,ltm,,,,66ef47ec-6f65-5c96-8da9-7749c9c9e97d,158,transition,"[""cee3e923-5024-4766-b938-623e2b140d4b""]",[83],6,episode,user,6,160,
161,f7b664fc-0cfa-4781-812c-624a595c7432,157,topic_3,0.4904721677303314,ltm,,,,6d9fb2ff-f04f-5016-a91d-a3822ff4fa81,158,transition,"[""f7b664fc-0cfa-4781-812c-624a595c7432""]",[157],3,episode,user,6,134,
161,8c26928e-e3eb-4dd3-90be-d5b12363ac77,90,topic_2,0.4813064634799957,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""8c26928e-e3eb-4dd3-90be-d5b12363ac77"",""7e3c6771-57fe-431f-9369-c217f11e15c2"",""31e14c3d-daa7-4837-b78a-7fb4ffb057a2"",""8ad97832-a2d1-45f0-88b6-a8dd64480c89""]","[90,98,106,114]",1,episode,user,92,160,
161,c95ea662-f133-4aa2-935b-c5d5e70d9a92,130,topic_2,0.4813064634799957,ltm,,,,16f60939-5905-58d4-b3da-bc0427573147,157,transition,"[""c95ea662-f133-4aa2-935b-c5d5e70d9a92"",""939d8fe1-dee2-4943-bc52-15e4184567e3"",""2b8fbba4-7cd0-4572-ac24-33140a34b18a"",""b3ca921c-c677-48fc-ae56-e0bee510c7cb""]","[130,138,146,154]",1,episode,user,92,160,
161,ebdd3107-0c43-42b1-97b3-9b6e031bc86b,40,topic_2,0.39054885506629944,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""ebdd3107-0c43-42b1-97b3-9b6e031bc86b""]",[40],1,episode,user,150,179,
161,4cb44002-f213-4252-bb2a-041e3f96548d,10,topic_2,0.3569071292877197,ltm,,,,afba8d40-4c1a-5381-bcb7-79175c8669b9,83,transition,"[""4cb44002-f213-4252-bb2a-041e3f96548d""]",[10],2,episode,assistant,183,242,
161,b3c6f22f-3c9d-4b66-8c21-6267e0760236,75,topic_2,0.3514004051685333,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""b3c6f22f-3c9d-4b66-8c21-6267e0760236""]",[75],2,episode,user,6,130,
161,a04243c7-d94e-474a-9d1d-5638006c00ed,123,topic_2,0.3202719986438751,ltm,,,,97d2fe95-2c8a-547c-b25f-ad8129a29608,157,transition,"[""a04243c7-d94e-474a-9d1d-5638006c00ed"",""83f19bd6-80ca-4441-a881-d2004183801b"",""134bae78-7167-451e-afad-02b78c8da8ca"",""d3a92ab7-7e9b-477c-81e7-8633e3d60814"",""dd86d365-40e0-4ec5-aab4-90c12c920c53""]","[123,131,139,147,155]",1,episode,user,92,144,
161,dafbf493-fce5-4ff2-ac2a-86155d8a0fda,91,topic_2,0.3202719986438751,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""dafbf493-fce5-4ff2-ac2a-86155d8a0fda"",""30d170b1-7064-4746-a63a-19d9572302e4"",""b791b973-6da4-41ef-a269-b816891d6bb1"",""c765ef3b-e306-481d-a9d9-c4b51cabd483""]","[91,99,107,115]",1,episode,user,92,144,
162,4ddce2f4-2e7c-40ce-a358-ced95c9942cc,85,topic_2,0.5683478116989136,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""4ddce2f4-2e7c-40ce-a358-ced95c9942cc"",""3586b3d9-8cd0-425c-bfa4-12ede5ea224a"",""755481fd-b0ab-4de1-8832-7a29a42af347"",""91f97e0f-c81f-415a-84d5-370c932bd526"",""88f6e161-d522-4c46-bb57-17edf3ea149d""]","[85,93,101,109,117]",1,episode,user,92,157,
162,c83d9bce-ab60-4452-b79a-ccd638d43ee6,125,topic_2,0.5683478116989136,ltm,,,,072556b6-49ca-587e-95c0-c3d609e2ba36,157,transition,"[""c83d9bce-ab60-4452-b79a-ccd638d43ee6"",""a592b98a-452e-4389-b1fb-01ace97420f7"",""4a830eaf-f575-4ea4-af48-92b85718092c"",""190dad49-265d-4ca9-b319-59df31243126""]","[125,133,141,149]",1,episode,user,92,157,
162,f7b664fc-0cfa-4781-812c-624a595c7432,157,topic_3,0.5191823244094849,ltm,,,,6d9fb2ff-f04f-5016-a91d-a3822ff4fa81,158,transition,"[""f7b664fc-0cfa-4781-812c-624a595c7432""]",[157],3,episode,user,6,134,
162,f9ec5e51-bc06-4de6-b40a-0ace8f9f72c2,122,topic_3,0.5124210119247437,ltm,,,,41d51ee4-2153-5e2d-a25b-5cd117c02efc,158,transition,"[""f9ec5e51-bc06-4de6-b40a-0ace8f9f72c2""]",[122],7,episode,user,6,164,
162,cee3e923-5024-4766-b938-623e2b140d4b,83,topic_3,0.47268423438072205,ltm,,,,66ef47ec-6f65-5c96-8da9-7749c9c9e97d,158,transition,"[""cee3e923-5024-4766-b938-623e2b140d4b""]",[83],6,episode,user,6,160,
