turn,b_ltm,k_min,floor_ranking,fill_cap,render_mode,topics_present,topic_count,floor_selected_per_topic,floor_selected,fill_selected,fill_selected_per_topic,fill_cap_skips,containment_drops,refills,collapsed_to_episode,ltm_chars_used,ltm_records_used,budget_utilization,chars_per_topic,selection
125,32000,1,similarity,,episode,"[""1b6fcf5a-7bf3-4794-829b-05d66bea0012""]",1,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1}",1,2,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":2}",0,11,0,3,1157,3,0.0362,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1157}","[{""episode_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.437987,""density"":null,""chars"":264,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.397036,""density"":null,""chars"":456,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.379068,""density"":null,""chars"":437,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
126,32000,1,similarity,,episode,"[""1b6fcf5a-7bf3-4794-829b-05d66bea0012""]",1,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1}",1,2,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":2}",0,11,0,3,1157,3,0.0362,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1157}","[{""episode_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.467176,""density"":null,""chars"":456,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.443246,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.389352,""density"":null,""chars"":437,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
127,32000,1,similarity,,episode,"[""1b6fcf5a-7bf3-4794-829b-05d66bea0012""]",1,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1}",1,4,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":4}",0,9,0,3,2099,5,0.0656,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":2099}","[{""episode_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.563319,""density"":null,""chars"":470,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""distilled_id"":""14e98615-d551-52ee-b924-6d1ec9947e1b"",""rendered_unit_id"":""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.543748,""density"":null,""chars"":472,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":90,""role"":""user"",""span_start"":92,""span_end"":160},{""episode_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.463919,""density"":null,""chars"":456,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.455319,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.386694,""density"":null,""chars"":437,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
128,32000,1,similarity,,episode,"[""1b6fcf5a-7bf3-4794-829b-05d66bea0012""]",1,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1}",1,3,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":3}",0,10,0,3,1627,4,0.0508,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1627}","[{""episode_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.557247,""density"":null,""chars"":470,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.415875,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.398091,""density"":null,""chars"":456,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.392833,""density"":null,""chars"":437,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
129,32000,1,similarity,,episode,"[""1b6fcf5a-7bf3-4794-829b-05d66bea0012""]",1,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1}",1,6,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":6}",0,7,0,3,2703,7,0.0845,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":2703}","[{""episode_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.51595,""density"":null,""chars"":470,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""f1692ae6-46bc-4704-ad9c-ecfdbcd537e3"",""distilled_id"":""55f840ec-4f27-5c8c-9e60-b4ba0660b242"",""rendered_unit_id"":""f1692ae6-46bc-4704-ad9c-ecfdbcd537e3"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.513834,""density"":null,""chars"":378,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":88,""role"":""user"",""span_start"":92,""span_end"":146},{""episode_id"":""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""distilled_id"":""14e98615-d551-52ee-b924-6d1ec9947e1b"",""rendered_unit_id"":""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.481306,""density"":null,""chars"":472,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":90,""role"":""user"",""span_start"":92,""span_end"":160},{""episode_id"":""a002f3cc-29d7-42cf-92c8-4c2c96114528"",""distilled_id"":""d93c55c3-6a92-5740-9a76-7aa672c615b9"",""rendered_unit_id"":""a002f3cc-29d7-42cf-92c8-4c2c96114528"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.415876,""density"":null,""chars"":226,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":87,""role"":""assistant"",""span_start"":175,""span_end"":244},{""episode_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.390549,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.3514,""density"":null,""chars"":456,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.320272,""density"":null,""chars"":437,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
130,32000,1,similarity,,episode,"[""1b6fcf5a-7bf3-4794-829b-05d66bea0012""]",1,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1}",1,5,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":5}",0,8,0,3,2231,6,0.0697,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":2231}","[{""episode_id"":""f1692ae6-46bc-4704-ad9c-ecfdbcd537e3"",""distilled_id"":""55f840ec-4f27-5c8c-9e60-b4ba0660b242"",""rendered_unit_id"":""f1692ae6-46bc-4704-ad9c-ecfdbcd537e3"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.576404,""density"":null,""chars"":378,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":88,""role"":""user"",""span_start"":92,""span_end"":146},{""episode_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.568348,""density"":null,""chars"":470,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""a002f3cc-29d7-42cf-92c8-4c2c96114528"",""distilled_id"":""d93c55c3-6a92-5740-9a76-7aa672c615b9"",""rendered_unit_id"":""a002f3cc-29d7-42cf-92c8-4c2c96114528"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.452926,""density"":null,""chars"":226,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":87,""role"":""assistant"",""span_start"":175,""span_end"":244},{""episode_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.432282,""density"":null,""chars"":456,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.40068,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.347912,""density"":null,""chars"":437,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
131,32000,1,similarity,,episode,"[""1b6fcf5a-7bf3-4794-829b-05d66bea0012""]",1,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1}",1,4,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":4}",0,9,0,3,1888,5,0.0590,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1888}","[{""episode_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.562414,""density"":null,""chars"":470,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""distilled_id"":""14e98615-d551-52ee-b924-6d1ec9947e1b"",""rendered_unit_id"":""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.536046,""density"":null,""chars"":472,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":90,""role"":""user"",""span_start"":92,""span_end"":160},{""episode_id"":""a002f3cc-29d7-42cf-92c8-4c2c96114528"",""distilled_id"":""d93c55c3-6a92-5740-9a76-7aa672c615b9"",""rendered_unit_id"":""a002f3cc-29d7-42cf-92c8-4c2c96114528"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.442572,""density"":null,""chars"":226,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":87,""role"":""assistant"",""span_start"":175,""span_end"":244},{""episode_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.432834,""density"":null,""chars"":456,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.430892,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
132,32000,1,similarity,,episode,"[""1b6fcf5a-7bf3-4794-829b-05d66bea0012""]",1,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1}",1,3,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":3}",0,10,0,3,1662,4,0.0519,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1662}","[{""episode_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.527083,""density"":null,""chars"":470,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""distilled_id"":""14e98615-d551-52ee-b924-6d1ec9947e1b"",""rendered_unit_id"":""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.511587,""density"":null,""chars"":472,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":90,""role"":""user"",""span_start"":92,""span_end"":160},{""episode_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.408933,""density"":null,""chars"":456,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.374027,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
133,32000,1,similarity,,episode,"[""1b6fcf5a-7bf3-4794-829b-05d66bea0012""]",1,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1}",1,2,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":2}",0,11,0,3,1157,3,0.0362,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1157}","[{""episode_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.437987,""density"":null,""chars"":264,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.397036,""density"":null,""chars"":456,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.379068,""density"":null,""chars"":437,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
134,32000,1,similarity,,episode,"[""1b6fcf5a-7bf3-4794-829b-05d66bea0012""]",1,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1}",1,2,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":2}",0,11,0,3,1157,3,0.0362,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1157}","[{""episode_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.467176,""density"":null,""chars"":456,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.443246,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.389352,""density"":null,""chars"":437,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
135,32000,1,similarity,,episode,"[""1b6fcf5a-7bf3-4794-829b-05d66bea0012""]",1,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":1}",1,4,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":4}",0,9,0,3,2099,5,0.0656,"{""1b6fcf5a-7bf3-4794-829b-05d66bea0012"":2099}","[{""episode_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.563319,""density"":null,""chars"":470,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""distilled_id"":""14e98615-d551-52ee-b924-6d1ec9947e1b"",""rendered_unit_id"":""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.543748,""density"":null,""chars"":472,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":90,""role"":""user"",""span_start"":92,""span_end"":160},{""episode_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""62b8545e-027d-48cd-864a-d0ce666abb0f"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.463919,""density"":null,""chars"":456,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""2d58858c-ef2a-4a78-8780-bc452a61e781"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.455319,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""e9101f74-98a1-499c-8906-1e50ef554020"",""topic"":""1b6fcf5a-7bf3-4794-829b-05d66bea0012"",""similarity"":0.386694,""density"":null,""chars"":437,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
