turn,episode_id,episode_turn,topic,similarity,provenance,promoted_at_turn,trigger_type,triggered_filter,distilled_id,dream_event,event_type,source_episode_ids,source_turns,salience,render_mode,role,span_start,span_end,rendered_density
150,e9101f74-98a1-499c-8906-1e50ef554020,91,topic_2,0.38935181498527527,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""e9101f74-98a1-499c-8906-1e50ef554020"",""e567aaf5-c6c2-4e26-9d70-b6e5436225f6"",""5ae85211-883c-4ded-89df-98953abf425d"",""f442598b-6b83-4c30-92a7-bd8f83118a45""]","[91,99,107,115]",1,episode,user,92,144,
151,b075f555-fc68-4c49-9e8b-1ef142b37e3c,85,topic_2,0.5633193254470825,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""353f4204-a357-467a-bcfb-6abe5e9eaa2b"",""fb88ce3f-44de-442f-b2a1-7f8a9a241352"",""7c60762c-b658-42a9-b8a4-db680e830412"",""8b6875f0-8f7c-4afe-a1ec-d04b36123c4f""]","[85,93,101,109,117]",1,episode,user,92,157,
151,69a201b8-97d8-4cb9-88e6-bc755c5ea385,90,topic_2,0.5437481999397278,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""14334c04-9537-49c5-9c99-2637a762658c"",""f5b76fd6-8f69-4aac-a7ff-7788c7d893fc"",""01dd4c62-d96f-42c5-9206-09dda5e9f456""]","[90,98,106,114]",1,episode,user,92,160,
151,62b8545e-027d-48cd-864a-d0ce666abb0f,75,topic_2,0.4639188051223755,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""62b8545e-027d-48cd-864a-d0ce666abb0f""]",[75],2,episode,user,6,130,
151,2d58858c-ef2a-4a78-8780-bc452a61e781,40,topic_2,0.45531925559043884,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""2d58858c-ef2a-4a78-8780-bc452a61e781""]",[40],1,episode,user,150,179,
151,e9101f74-98a1-499c-8906-1e50ef554020,91,topic_2,0.38669446110725403,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""e9101f74-98a1-499c-8906-1e50ef554020"",""e567aaf5-c6c2-4e26-9d70-b6e5436225f6"",""5ae85211-883c-4ded-89df-98953abf425d"",""f442598b-6b83-4c30-92a7-bd8f83118a45""]","[91,99,107,115]",1,episode,user,92,144,
152,b075f555-fc68-4c49-9e8b-1ef142b37e3c,85,topic_2,0.5572469234466553,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""353f4204-a357-467a-bcfb-6abe5e9eaa2b"",""fb88ce3f-44de-442f-b2a1-7f8a9a241352"",""7c60762c-b658-42a9-b8a4-db680e830412"",""8b6875f0-8f7c-4afe-a1ec-d04b36123c4f""]","[85,93,101,109,117]",1,episode,user,92,157,
152,2d58858c-ef2a-4a78-8780-bc452a61e781,40,topic_2,0.41587501764297485,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""2d58858c-ef2a-4a78-8780-bc452a61e781""]",[40],1,episode,user,150,179,
152,62b8545e-027d-48cd-864a-d0ce666abb0f,75,topic_2,0.39809074997901917,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""62b8545e-027d-48cd-864a-d0ce666abb0f""]",[75],2,episode,user,6,130,
152,e9101f74-98a1-499c-8906-1e50ef554020,91,topic_2,0.39283254742622375,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""e9101f74-98a1-499c-8906-1e50ef554020"",""e567aaf5-c6c2-4e26-9d70-b6e5436225f6"",""5ae85211-883c-4ded-89df-98953abf425d"",""f442598b-6b83-4c30-92a7-bd8f83118a45""]","[91,99,107,115]",1,episode,user,92,144,
153,b075f555-fc68-4c49-9e8b-1ef142b37e3c,85,topic_2,0.5159499645233154,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""353f4204-a357-467a-bcfb-6abe5e9eaa2b"",""fb88ce3f-44de-442f-b2a1-7f8a9a241352"",""7c60762c-b658-42a9-b8a4-db680e830412"",""8b6875f0-8f7c-4afe-a1ec-d04b36123c4f""]","[85,93,101,109,117]",1,episode,user,92,157,
153,f1692ae6-46bc-4704-ad9c-ecfdbcd537e3,88,topic_2,0.5138341188430786,ltm,,,,55f840ec-4f27-5c8c-9e60-b4ba0660b242,122,transition,"[""f1692ae6-46bc-4704-ad9c-ecfdbcd537e3"",""5a5abb23-ae95-40f4-be81-430d4ce73c08"",""0180d106-30b7-4d3d-8465-6a60f82fd63e"",""5cd4f33d-26cb-48ac-aec0-4b3398ed187f"",""52a0dbc6-2456-4182-94a1-50f398f40323""]","[88,96,104,112,120]",1,episode,user,92,146,
153,69a201b8-97d8-4cb9-88e6-bc755c5ea385,90,topic_2,0.4813064634799957,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""14334c04-9537-49c5-9c99-2637a762658c"",""f5b76fd6-8f69-4aac-a7ff-7788c7d893fc"",""01dd4c62-d96f-42c5-9206-09dda5e9f456""]","[90,98,106,114]",1,episode,user,92,160,
153,a002f3cc-29d7-42cf-92c8-4c2c96114528,87,topic_2,0.41587600111961365,ltm,,,,d93c55c3-6a92-5740-9a76-7aa672c615b9,122,transition,"[""a002f3cc-29d7-42cf-92c8-4c2c96114528"",""078c15be-3a44-4d80-b84c-811729558419"",""c4c4df2e-14cf-4cd3-8cbb-8727a947891d"",""2326f57a-a40c-4e64-a87c-dc4c13d043fb"",""7f330727-6b56-4d85-bc3a-2e81cf2a8850""]","[87,95,103,111,119]",11,episode,assistant,175,244,
153,2d58858c-ef2a-4a78-8780-bc452a61e781,40,topic_2,0.39054885506629944,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""2d58858c-ef2a-4a78-8780-bc452a61e781""]",[40],1,episode,user,150,179,
153,62b8545e-027d-48cd-864a-d0ce666abb0f,75,topic_2,0.3514004051685333,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""62b8545e-027d-48cd-864a-d0ce666abb0f""]",[75],2,episode,user,6,130,
153,e9101f74-98a1-499c-8906-1e50ef554020,91,topic_2,0.3202719986438751,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""e9101f74-98a1-499c-8906-1e50ef554020"",""e567aaf5-c6c2-4e26-9d70-b6e5436225f6"",""5ae85211-883c-4ded-89df-98953abf425d"",""f442598b-6b83-4c30-92a7-bd8f83118a45""]","[91,99,107,115]",1,episode,user,92,144,
154,f1692ae6-46bc-4704-ad9c-ecfdbcd537e3,88,topic_2,0.5764037370681763,ltm,,,,55f840ec-4f27-5c8c-9e60-b4ba0660b242,122,transition,"[""f1692ae6-46bc-4704-ad9c-ecfdbcd537e3"",""5a5abb23-ae95-40f4-be81-430d4ce73c08"",""0180d106-30b7-4d3d-8465-6a60f82fd63e"",""5cd4f33d-26cb-48ac-aec0-4b3398ed187f"",""52a0dbc6-2456-4182-94a1-50f398f40323""]","[88,96,104,112,120]",1,episode,user,92,146,
154,b075f555-fc68-4c49-9e8b-1ef142b37e3c,85,topic_2,0.5683478116989136,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""353f4204-a357-467a-bcfb-6abe5e9eaa2b"",""fb88ce3f-44de-442f-b2a1-7f8a9a241352"",""7c60762c-b658-42a9-b8a4-db680e830412"",""8b6875f0-8f7c-4afe-a1ec-d04b36123c4f""]","[85,93,101,109,117]",1,episode,user,92,157,
154,a002f3cc-29d7-42cf-92c8-4c2c96114528,87,topic_2,0.4529264271259308,ltm,,,,d93c55c3-6a92-5740-9a76-7aa672c615b9,122,transition,"[""a002f3cc-29d7-42cf-92c8-4c2c96114528"",""078c15be-3a44-4d80-b84c-811729558419"",""c4c4df2e-14cf-4cd3-8cbb-8727a947891d"",""2326f57a-a40c-4e64-a87c-dc4c13d043fb"",""7f330727-6b56-4d85-bc3a-2e81cf2a8850""]","[87,95,103,111,119]",11,episode,assistant,175,244,
154,62b8545e-027d-48cd-864a-d0ce666abb0f,75,topic_2,0.4322821795940399,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""62b8545e-027d-48cd-864a-d0ce666abb0f""]",[75],2,episode,user,6,130,
154,2d58858c-ef2a-4a78-8780-bc452a61e781,40,topic_2,0.400680273771286,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""2d58858c-ef2a-4a78-8780-bc452a61e781""]",[40],1,episode,user,150,179,
154,e9101f74-98a1-499c-8906-1e50ef554020,91,topic_2,0.34791189432144165,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""e9101f74-98a1-499c-8906-1e50ef554020"",""e567aaf5-c6c2-4e26-9d70-b6e5436225f6"",""5ae85211-883c-4ded-89df-98953abf425d"",""f442598b-6b83-4c30-92a7-bd8f83118a45""]","[91,99,107,115]",1,episode,user,92,144,
155,b075f555-fc68-4c49-9e8b-1ef142b37e3c,85,topic_2,0.5624141097068787,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""353f4204-a357-467a-bcfb-6abe5e9eaa2b"",""fb88ce3f-44de-442f-b2a1-7f8a9a241352"",""7c60762c-b658-42a9-b8a4-db680e830412"",""8b6875f0-8f7c-4afe-a1ec-d04b36123c4f""]","[85,93,101,109,117]",1,episode,user,92,157,
155,69a201b8-97d8-4cb9-88e6-bc755c5ea385,90,topic_2,0.5360462665557861,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""14334c04-9537-49c5-9c99-2637a762658c"",""f5b76fd6-8f69-4aac-a7ff-7788c7d893fc"",""01dd4c62-d96f-42c5-9206-09dda5e9f456""]","[90,98,106,114]",1,episode,user,92,160,
155,a002f3cc-29d7-42cf-92c8-4c2c96114528,87,topic_2,0.44257214665412903,ltm,,,,d93c55c3-6a92-5740-9a76-7aa672c615b9,122,transition,"[""a002f3cc-29d7-42cf-92c8-4c2c96114528"",""078c15be-3a44-4d80-b84c-811729558419"",""c4c4df2e-14cf-4cd3-8cbb-8727a947891d"",""2326f57a-a40c-4e64-a87c-dc4c13d043fb"",""7f330727-6b56-4d85-bc3a-2e81cf2a8850""]","[87,95,103,111,119]",11,episode,assistant,175,244,
155,62b8545e-027d-48cd-864a-d0ce666abb0f,75,topic_2,0.43283429741859436,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""62b8545e-027d-48cd-864a-d0ce666abb0f""]",[75],2,episode,user,6,130,
155,2d58858c-ef2a-4a78-8780-bc452a61e781,40,topic_2,0.4308922290802002,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""2d58858c-ef2a-4a78-8780-bc452a61e781""]",[40],1,episode,user,150,179,
156,b075f555-fc68-4c49-9e8b-1ef142b37e3c,85,topic_2,0.5270829200744629,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""353f4204-a357-467a-bcfb-6abe5e9eaa2b"",""fb88ce3f-44de-442f-b2a1-7f8a9a241352"",""7c60762c-b658-42a9-b8a4-db680e830412"",""8b6875f0-8f7c-4afe-a1ec-d04b36123c4f""]","[85,93,101,109,117]",1,episode,user,92,157,
156,69a201b8-97d8-4cb9-88e6-bc755c5ea385,90,topic_2,0.5115866661071777,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""14334c04-9537-49c5-9c99-2637a762658c"",""f5b76fd6-8f69-4aac-a7ff-7788c7d893fc"",""01dd4c62-d96f-42c5-9206-09dda5e9f456""]","[90,98,106,114]",1,episode,user,92,160,
156,62b8545e-027d-48cd-864a-d0ce666abb0f,75,topic_2,0.4089328944683075,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""62b8545e-027d-48cd-864a-d0ce666abb0f""]",[75],2,episode,user,6,130,
156,2d58858c-ef2a-4a78-8780-bc452a61e781,40,topic_2,0.374026894569397,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""2d58858c-ef2a-4a78-8780-bc452a61e781""]",[40],1,episode,user,150,179,
157,62b8545e-027d-48cd-864a-d0ce666abb0f,75,topic_2,0.683009922504425,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""62b8545e-027d-48cd-864a-d0ce666abb0f""]",[75],2,episode,user,6,130,
157,f1692ae6-46bc-4704-ad9c-ecfdbcd537e3,88,topic_2,0.5115840435028076,ltm,,,,55f840ec-4f27-5c8c-9e60-b4ba0660b242,122,transition,"[""f1692ae6-46bc-4704-ad9c-ecfdbcd537e3"",""5a5abb23-ae95-40f4-be81-430d4ce73c08"",""0180d106-30b7-4d3d-8465-6a60f82fd63e"",""5cd4f33d-26cb-48ac-aec0-4b3398ed187f"",""52a0dbc6-2456-4182-94a1-50f398f40323""]","[88,96,104,112,120]",1,episode,user,92,146,
157,69a201b8-97d8-4cb9-88e6-bc755c5ea385,90,topic_2,0.5095059275627136,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""14334c04-9537-49c5-9c99-2637a762658c"",""f5b76fd6-8f69-4aac-a7ff-7788c7d893fc"",""01dd4c62-d96f-42c5-9206-09dda5e9f456""]","[90,98,106,114]",1,episode,user,92,160,
157,b075f555-fc68-4c49-9e8b-1ef142b37e3c,85,topic_2,0.5003641843795776,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""353f4204-a357-467a-bcfb-6abe5e9eaa2b"",""fb88ce3f-44de-442f-b2a1-7f8a9a241352"",""7c60762c-b658-42a9-b8a4-db680e830412"",""8b6875f0-8f7c-4afe-a1ec-d04b36123c4f""]","[85,93,101,109,117]",1,episode,user,92,157,
157,2d58858c-ef2a-4a78-8780-bc452a61e781,40,topic_2,0.43907129764556885,ltm,,,,50ec89e7-163f-5ac5-9cef-37e253b6c993,83,transition,"[""2d58858c-ef2a-4a78-8780-bc452a61e781""]",[40],3,episode,assistant,236,282,
157,a002f3cc-29d7-42cf-92c8-4c2c96114528,87,topic_2,0.3963779807090759,ltm,,,,d93c55c3-6a92-5740-9a76-7aa672c615b9,122,transition,"[""a002f3cc-29d7-42cf-92c8-4c2c96114528"",""078c15be-3a44-4d80-b84c-811729558419"",""c4c4df2e-14cf-4cd3-8cbb-8727a947891d"",""2326f57a-a40c-4e64-a87c-dc4c13d043fb"",""7f330727-6b56-4d85-bc3a-2e81cf2a8850""]","[87,95,103,111,119]",11,episode,assistant,175,244,
157,e9101f74-98a1-499c-8906-1e50ef554020,91,topic_2,0.38619232177734375,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""e9101f74-98a1-499c-8906-1e50ef554020"",""e567aaf5-c6c2-4e26-9d70-b6e5436225f6"",""5ae85211-883c-4ded-89df-98953abf425d"",""f442598b-6b83-4c30-92a7-bd8f83118a45""]","[91,99,107,115]",1,episode,user,92,144,
158,62b8545e-027d-48cd-864a-d0ce666abb0f,75,topic_2,0.46717607975006104,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""62b8545e-027d-48cd-864a-d0ce666abb0f""]",[75],2,episode,user,6,130,
158,2d58858c-ef2a-4a78-8780-bc452a61e781,40,topic_2,0.4432460367679596,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""2d58858c-ef2a-4a78-8780-bc452a61e781""]",[40],1,episode,user,150,179,
158,3adcef2d-f318-4a61-bd66-3368a470ed55,123,topic_2,0.38935181498527527,ltm,,,,97d2fe95-2c8a-547c-b25f-ad8129a29608,157,transition,"[""3adcef2d-f318-4a61-bd66-3368a470ed55"",""4267455b-49e6-44d1-8c33-a971ff1e8adc"",""4176845a-2238-493e-9915-660825c11d88"",""bcc30525-23b0-4150-87ec-0351bfa84d59"",""d4160fcb-1743-4528-b4f4-189d69827597""]","[123,131,139,147,155]",1,episode,user,92,144,
158,e9101f74-98a1-499c-8906-1e50ef554020,91,topic_2,0.38935181498527527,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""e9101f74-98a1-499c-8906-1e50ef554020"",""e567aaf5-c6c2-4e26-9d70-b6e5436225f6"",""5ae85211-883c-4ded-89df-98953abf425d"",""f442598b-6b83-4c30-92a7-bd8f83118a45""]","[91,99,107,115]",1,episode,user,92,144,
159,b075f555-fc68-4c49-9e8b-1ef142b37e3c,85,topic_2,0.5633193254470825,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""353f4204-a357-467a-bcfb-6abe5e9eaa2b"",""fb88ce3f-44de-442f-b2a1-7f8a9a241352"",""7c60762c-b658-42a9-b8a4-db680e830412"",""8b6875f0-8f7c-4afe-a1ec-d04b36123c4f""]","[85,93,101,109,117]",1,episode,user,92,157,
159,eb45ff0f-2502-4384-81b0-7100ed6dc174,125,topic_2,0.5633193254470825,ltm,,,,072556b6-49ca-587e-95c0-c3d609e2ba36,157,transition,"[""eb45ff0f-2502-4384-81b0-7100ed6dc174"",""fb4e68c5-b855-4cea-b425-1deb73edab21"",""bcd5224a-ad16-4e21-81f1-33dcf726b8a6"",""e325d7bc-ef79-4a6e-a0ce-9e3d95c66c7d""]","[125,133,141,149]",1,episode,user,92,157,
159,69a201b8-97d8-4cb9-88e6-bc755c5ea385,90,topic_2,0.5437481999397278,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""14334c04-9537-49c5-9c99-2637a762658c"",""f5b76fd6-8f69-4aac-a7ff-7788c7d893fc"",""01dd4c62-d96f-42c5-9206-09dda5e9f456""]","[90,98,106,114]",1,episode,user,92,160,
159,c62d7d7b-278f-4762-8e6c-719d9a3b7ca8,130,topic_2,0.5437481999397278,ltm,,,,16f60939-5905-58d4-b3da-bc0427573147,157,transition,"[""c62d7d7b-278f-4762-8e6c-719d9a3b7ca8"",""eabc6384-4d67-4885-b67e-eae48a12061d"",""45806973-64f1-4c5d-aa6e-811421f8ce5d"",""826b4589-fd44-4bdc-ac6f-743b4f87001c""]","[130,138,146,154]",1,episode,user,92,160,
159,0d18be4c-7e6e-4603-a04a-64c86e26cc3f,157,topic_3,0.5161308646202087,ltm,,,,6d9fb2ff-f04f-5016-a91d-a3822ff4fa81,158,transition,"[""0d18be4c-7e6e-4603-a04a-64c86e26cc3f""]",[157],3,episode,user,6,134,
159,081411c1-683b-4961-b7b0-f8882aa1ca6f,83,topic_3,0.5150492191314697,ltm,,,,cc850bdf-67cb-5ea1-89cf-f8fd496b7443,158,transition,"[""081411c1-683b-4961-b7b0-f8882aa1ca6f""]",[83],1,episode,user,161,216,
159,62b8545e-027d-48cd-864a-d0ce666abb0f,75,topic_2,0.4639188051223755,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""62b8545e-027d-48cd-864a-d0ce666abb0f""]",[75],2,episode,user,6,130,
159,2d58858c-ef2a-4a78-8780-bc452a61e781,40,topic_2,0.45531925559043884,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""2d58858c-ef2a-4a78-8780-bc452a61e781""]",[40],1,episode,user,150,179,
159,3adcef2d-f318-4a61-bd66-3368a470ed55,123,topic_2,0.38669446110725403,ltm,,,,97d2fe95-2c8a-547c-b25f-ad8129a29608,157,transition,"[""3adcef2d-f318-4a61-bd66-3368a470ed55"",""4267455b-49e6-44d1-8c33-a971ff1e8adc"",""4176845a-2238-493e-9915-660825c11d88"",""bcc30525-23b0-4150-87ec-0351bfa84d59"",""d4160fcb-1743-4528-b4f4-189d69827597""]","[123,131,139,147,155]",1,episode,user,92,144,
159,e9101f74-98a1-499c-8906-1e50ef554020,91,topic_2,0.38669446110725403,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""e9101f74-98a1-499c-8906-1e50ef554020"",""e567aaf5-c6c2-4e26-9d70-b6e5436225f6"",""5ae85211-883c-4ded-89df-98953abf425d"",""f442598b-6b83-4c30-92a7-bd8f83118a45""]","[91,99,107,115]",1,episode,user,92,144,
160,b075f555-fc68-4c49-9e8b-1ef142b37e3c,85,topic_2,0.5572469234466553,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""353f4204-a357-467a-bcfb-6abe5e9eaa2b"",""fb88ce3f-44de-442f-b2a1-7f8a9a241352"",""7c60762c-b658-42a9-b8a4-db680e830412"",""8b6875f0-8f7c-4afe-a1ec-d04b36123c4f""]","[85,93,101,109,117]",1,episode,user,92,157,
160,eb45ff0f-2502-4384-81b0-7100ed6dc174,125,topic_2,0.5572469234466553,ltm,,,,072556b6-49ca-587e-95c0-c3d609e2ba36,157,transition,"[""eb45ff0f-2502-4384-81b0-7100ed6dc174"",""fb4e68c5-b855-4cea-b425-1deb73edab21"",""bcd5224a-ad16-4e21-81f1-33dcf726b8a6"",""e325d7bc-ef79-4a6e-a0ce-9e3d95c66c7d""]","[125,133,141,149]",1,episode,user,92,157,
160,92a699d3-1261-4ddb-b4c3-8d04b32cab14,122,topic_3,0.5441794991493225,ltm,,,,41d51ee4-2153-5e2d-a25b-5cd117c02efc,158,transition,"[""92a699d3-1261-4ddb-b4c3-8d04b32cab14""]",[122],7,episode,user,6,164,
160,081411c1-683b-4961-b7b0-f8882aa1ca6f,83,topic_3,0.4974050521850586,ltm,,,,66ef47ec-6f65-5c96-8da9-7749c9c9e97d,158,transition,"[""081411c1-683b-4961-b7b0-f8882aa1ca6f""]",[83],6,episode,user,6,160,
160,2d58858c-ef2a-4a78-8780-bc452a61e781,40,topic_2,0.41587501764297485,ltm,,,,3d75d240-5532-5c69-a050-f8cbca264457,83,transition,"[""2d58858c-ef2a-4a78-8780-bc452a61e781""]",[40],1,episode,user,150,179,
160,62b8545e-027d-48cd-864a-d0ce666abb0f,75,topic_2,0.39809074997901917,ltm,,,,578973d2-b2d6-56dc-9c39-a93bc454c18b,83,transition,"[""62b8545e-027d-48cd-864a-d0ce666abb0f""]",[75],2,episode,user,6,130,
160,3adcef2d-f318-4a61-bd66-3368a470ed55,123,topic_2,0.39283254742622375,ltm,,,,97d2fe95-2c8a-547c-b25f-ad8129a29608,157,transition,"[""3adcef2d-f318-4a61-bd66-3368a470ed55"",""4267455b-49e6-44d1-8c33-a971ff1e8adc"",""4176845a-2238-493e-9915-660825c11d88"",""bcc30525-23b0-4150-87ec-0351bfa84d59"",""d4160fcb-1743-4528-b4f4-189d69827597""]","[123,131,139,147,155]",1,episode,user,92,144,
160,e9101f74-98a1-499c-8906-1e50ef554020,91,topic_2,0.39283254742622375,ltm,,,,f29fbcd6-4463-5d03-bece-8c5509692286,122,transition,"[""e9101f74-98a1-499c-8906-1e50ef554020"",""e567aaf5-c6c2-4e26-9d70-b6e5436225f6"",""5ae85211-883c-4ded-89df-98953abf425d"",""f442598b-6b83-4c30-92a7-bd8f83118a45""]","[91,99,107,115]",1,episode,user,92,144,
161,92a699d3-1261-4ddb-b4c3-8d04b32cab14,122,topic_3,0.5519145727157593,ltm,,,,41d51ee4-2153-5e2d-a25b-5cd117c02efc,158,transition,"[""92a699d3-1261-4ddb-b4c3-8d04b32cab14""]",[122],7,episode,user,6,164,
161,b075f555-fc68-4c49-9e8b-1ef142b37e3c,85,topic_2,0.5159499645233154,ltm,,,,27f30750-bf13-5c53-ab5b-f0b1eb6b58e7,122,transition,"[""b075f555-fc68-4c49-9e8b-1ef142b37e3c"",""353f4204-a357-467a-bcfb-6abe5e9eaa2b"",""fb88ce3f-44de-442f-b2a1-7f8a9a241352"",""7c60762c-b658-42a9-b8a4-db680e830412"",""8b6875f0-8f7c-4afe-a1ec-d04b36123c4f""]","[85,93,101,109,117]",1,episode,user,92,157,
161,eb45ff0f-2502-4384-81b0-7100ed6dc174,125,topic_2,0.5159499645233154,ltm,,,,072556b6-49ca-587e-95c0-c3d609e2ba36,157,transition,"[""eb45ff0f-2502-4384-81b0-7100ed6dc174"",""fb4e68c5-b855-4cea-b425-1deb73edab21"",""bcd5224a-ad16-4e21-81f1-33dcf726b8a6"",""e325d7bc-ef79-4a6e-a0ce-9e3d95c66c7d""]","[125,133,141,149]",1,episode,user,92,157,
161,8bfe443c-f2ce-4a69-be87-33a1311881c6,128,topic_2,0.5138341188430786,ltm,,,,5d625435-e5d3-5217-8af7-cc2d75ad7d53,157,transition,"[""8bfe443c-f2ce-4a69-be87-33a1311881c6"",""cd1066cf-62a4-4e58-b8d8-de5b627d0d14"",""6fe45f4f-e24c-4145-ad0c-3db7aa3a3987"",""723e260d-e334-4cc7-a740-4ccc327f7431""]","[128,136,144,152]",1,episode,user,92,146,
161,f1692ae6-46bc-4704-ad9c-ecfdbcd537e3,88,topic_2,0.5138341188430786,ltm,,,,55f840ec-4f27-5c8c-9e60-b4ba0660b242,122,transition,"[""f1692ae6-46bc-4704-ad9c-ecfdbcd537e3"",""5a5abb23-ae95-40f4-be81-430d4ce73c08"",""0180d106-30b7-4d3d-8465-6a60f82fd63e"",""5cd4f33d-26cb-48ac-aec0-4b3398ed187f"",""52a0dbc6-2456-4182-94a1-50f398f40323""]","[88,96,104,112,120]",1,episode,user,92,146,
161,081411c1-683b-4961-b7b0-f8882aa1ca6f,83,topic_3,0.5107550024986267,ltm,,,,66ef47ec-6f65-5c96-8da9-7749c9c9e97d,158,transition,"[""081411c1-683b-4961-b7b0-f8882aa1ca6f""]",[83],6,episode,user,6,160,
161,0d18be4c-7e6e-4603-a04a-64c86e26cc3f,157,topic_3,0.4904721677303314,ltm,,,,6d9fb2ff-f04f-5016-a91d-a3822ff4fa81,158,transition,"[""0d18be4c-7e6e-4603-a04a-64c86e26cc3f""]",[157],3,episode,user,6,134,
161,69a201b8-97d8-4cb9-88e6-bc755c5ea385,90,topic_2,0.4813064634799957,ltm,,,,14e98615-d551-52ee-b924-6d1ec9947e1b,122,transition,"[""69a201b8-97d8-4cb9-88e6-bc755c5ea385"",""14334c04-9537-49c5-9c99-2637a762658c"",""f5b76fd6-8f69-4aac-a7ff-7788c7d893fc"",""01dd4c62-d96f-42c5-9206-09dda5e9f456""]","[90,98,106,114]",1,episode,user,92,160,
161,c62d7d7b-278f-4762-8e6c-719d9a3b7ca8,130,topic_2,0.4813064634799957,ltm,,,,16f60939-5905-58d4-b3da-bc0427573147,157,transition,"[""c62d7d7b-278f-4762-8e6c-719d9a3b7ca8"",""eabc6384-4d67-4885-b67e-eae48a12061d"",""45806973-64f1-4c5d-aa6e-811421f8ce5d"",""826b4589-fd44-4bdc-ac6f-743b4f87001c""]","[130,138,146,154]",1,episode,user,92,160,
