left_content_sha256,right_content_sha256,input_cosine,input_cosine_hex,code_overlap,code_hamming_distance
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,2a7787993f415d671e40a851ec88fb6b071ee30a46a5d194f91d3143787df3b8,0.4962692000153811,0x1.fc2dfe4050052p-2,4,156
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,cb14cc970f73f61b27b1b0b075dec1c5e804ab4a0e50b6a9a896fd0df79dd594,0.2587738609600831,0x1.08fc03d78867bp-2,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,644fbc35f600c9108992333f82e22009406241fdf1ac7e1ec90151b6a3eb0da6,0.2848030257871442,0x1.23a367863b032p-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,83ae8a17487d43a8c09243876ad6f8735c978c9f3bbee5eef1d6e38ee5cf6d64,0.16804507282648243,0x1.582803e059751p-3,4,156
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,ee3851d5865b836c150562ea17bad5385ef1bfa2dded03619303f9a9eafb0a55,0.2829249907650397,0x1.21b716ba3a507p-2,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,92c0a5b41233cb1bfb05440b64db090bba6c447365a687cad2f6822943eda30c,0.23384601898219237,0x1.deeaa95ea061cp-3,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,5c4489858b267b8bef86c9f7454a19af1988e1a4641fbabc6df0003508a7acde,0.29776025450097177,0x1.30e8106c85702p-2,6,152
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,d780a17bfcd1cf60a0287df4fed87a94b0439e10f97e0f045b78a62020a45905,0.4046528090008591,0x1.9e5d4e5392a96p-2,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,a2930abf7df53f00d16c09bd2ca89a6a76f78d0c71bd9a489496c9da0f0ad3c3,0.17871236523436962,0x1.6e00bfa094538p-3,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,abc8ca6cfbfeb8de6338d442e4e98039e54a7d706d82e1ad68a229c627381938,0.3103572663812957,0x1.3dce4b94bc084p-2,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,01fba38c764849fac30f6734b7fedcea98bb7604be46e888e63b9a881ed9bb1b,0.31961096554947277,0x1.474818d1e9708p-2,5,154
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,60b5b30b7ad8c2d76c93d0a7e6f888c5cc4c01b0bc7bce14dcb0be35cffada20,0.18447758369352088,0x1.79cf6226785f1p-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,af7901944396997d3cfb7a7724bf3b502208e23e58b2964551cf6ffac146e28e,0.3392344203514336,0x1.5b6044945902ap-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,91931cd01b942d1684af41a4a7d67c0472db018f1fb9a50a7113284f53c8e37f,0.2601014126418004,0x1.0a580653c27e0p-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,483dd0a1a6f42907ad6dad4b5a5ae55ab74a12bc2bdda7edd2eca93f89667051,0.19158494369559267,0x1.885dafdca0ea5p-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,26bf014771d7153eea6c0bb9c69276046e18ba5a9cb8fa06e4a950d24c43419f,0.2354673934899027,0x1.e23cba928209ep-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,f037a1c81005d7b2359952fecdbcf5db47c3b0f9929129efa4792c0f294e4dc9,0.32159341593811736,0x1.494fc8d040a79p-2,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,f96b747215d8e6068f59a38162753186795a70bfc5522b22cdf5aeea95bf8ee9,0.2773636142552588,0x1.1c0535114e896p-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,e594fa0ecd0a225a435300cf731bc894e2c6774355489b1dc25d9f5abae711ea,0.2418661681208916,0x1.ef578790b45c9p-3,4,156
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,63edc8309066f2fddcf60273b8f970abe612d5e30a4946df24ee8021f1dfc494,0.11122298190378956,0x1.c791bfdd722e1p-4,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,56123a7743d22c2694c0f144e106065f31b124ba705d8d94e620e287c5225b0d,0.2250469027551067,0x1.cce563fb31b76p-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,d6ba079a9b63a293dd478b253e4ad6c4b5e62d94573e887266a01640532cd596,-0.037030997931463,-0x1.2f5ba1a1b95ccp-5,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,b244b451c49d16afaab95a5075e0eba38f64598d7f3535c74a0b0ebe33a51f8a,0.163462308427755,0x1.4ec553a69b634p-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,8e9f2cabf8293bafbabe0654b937710af26b5f0c89022282ad0001b803c50157,0.28721413927051986,0x1.261b769c7672cp-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,911c95a705c4ca98356ff7779538ad7486eb518dd09ce0aa99270d43479874fa,0.1744471765255397,0x1.65448fb0742fep-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,d212685c00f218e66f1a45f7064cbec160c4d93ad3f238ec020ed4e98aa9418e,0.3549486465056383,0x1.6b77a8720135ap-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,989cdddd0547f8b28fd429a848eeedf7ced961da6a4f948720cd423ff0b50db1,0.35203992206106194,0x1.687d27408dfa4p-2,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,b1d242f52da1cdcbabb816b1cbb44479c91ed9ddded847d36e06f1a59ee7162d,0.32279008915279683,0x1.4a897c3189684p-2,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,34d7217ec8356dfc022039240778f4505c81005b8c790d2baac322f5c1359822,0.3723422811491366,0x1.7d474b81d0770p-2,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,9ae315c571fc84f896f5be84fcae72ffef34a6646cab779892009387cf2edd9e,0.328599175679676,0x1.507c4d6425a64p-2,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,4a24713cc00d28925a0505f62706059c45c452844fc50e49a70f28c94e02fbb7,0.1112374630218624,0x1.c7a0ef1c4d72dp-4,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,e94bf38e33b0e693efd1cef086099e87c9f2db24fc9af8f0f5903f0c30c3985a,0.13935520348817576,0x1.1d6642cc12b80p-3,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,7e0be212d94b78d95ce5828ba029e1662232004f12104d9603d890f52490b4e3,0.2447889126931307,0x1.f553e3b385ee2p-3,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,bd19d73b15486e2a2a9b279c1e170b90cd6de7700c56e08e78f1a0332412713a,0.15320442206451157,0x1.39c33d72f50f4p-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,a0e8afd8211205c293d39a540b7061fd3698f220e11d32634be561c3ab98cfc1,0.3224958863314362,0x1.4a3c5c938d5d8p-2,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,f0f6bdffa3f2b2a8525ff2a1fa3ca1c1d1482e9f5bd0efe74d12d4741a79c4a8,0.3729984349537492,0x1.7df34d3e5796cp-2,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,096ca5e9587051b8cca02c924bf6ddf0f981faa005395b01d1c7672ee408fae3,0.2817029559990077,0x1.2076bd5ccf1e9p-2,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,d262fbdad9f84d7156d75243071015abf9ebb4123f0330da9d63740123e9ec49,0.2721255512242461,0x1.16a8149ba80c6p-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,8b61cf73e1e1ac6cc7d0b1fc2e100ba6c575fd423e574cd12face34120693f97,0.017717686119509725,0x1.22495c9c6bedap-6,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,d431f3c6224136c805b0f66af247ec35dff279a9785e86038189d930c7786b74,0.09436326616337587,0x1.82830e61d8da8p-4,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,8d1f86b5f3434730f53414975efc71bc2cc62081bd86be53012d0dc0099139d8,0.10582604910532502,0x1.b176a7bf8e619p-4,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,493c2e230d16a3b40cd1f2266b9f90607f20aa4af10eb64c2fafebd7f1f3289b,0.07324593449067329,0x1.2c03edd33d080p-4,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,9c37ca8c73b624717e465389ab084bffd22a80928f12c0d3ffb25e511918d7e2,0.2585398187488082,0x1.08bea988f5a81p-2,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,9b4a53f59bdb89632014bdcfe77a85e4a22a2f8ee0a12fca26707fac9770c425,0.30527938279457506,0x1.389b2894fba9dp-2,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,786d44b22843467aa3cd047e3e8216c3b85efb792cc61ec9f6a90f3c327b1982,0.33671136415656633,0x1.58cadd24f9daep-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,e6a44a8ea2993b047b884aa2e08d7ef41e77243a2cd7d52bdd00fd7f3aa52293,0.27802726369398933,0x1.1cb32dd3d9244p-2,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,e77efd981ed7242640070ea6321ece2e0a2ff1f9d205d7b533b5228337cc83c3,0.3451034676763335,0x1.6162cdad9fca6p-2,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,739993d4063392ff410280c840dffa848f48191f123f15a6c64b3d5187267f5b,0.11999384680228323,0x1.eb7eaafbcaeb2p-4,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,99be89c5d67655640dd13192136bb39341cc46cb0bf44fe0d085c465bdb04127,0.355060096370966,0x1.6b94dfb81c93cp-2,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,ae36335fe17b7eb298085726535999b668402313b32f1c04a7e81cec5b5ce9a5,0.23425191649945679,0x1.dfbf78031fb91p-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,d77c9be3a19807947ec3a9c1d3f5e6424f3c17c8bee4b9083d52452f6800a8b1,0.23614404708417988,0x1.e39f7d7af91cbp-3,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,37b1dae1fc3a43cc4f930109a2c62f98618c0442313f6f3c9f7e2a542468054e,0.2626933504777006,0x1.0cff7c54b6abep-2,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,dc50a5b9d86f876f1818c90f4764b348385c79387e9f699f0705a6e0889fe115,0.1912507877841881,0x1.87ae7e36f047bp-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,93db96084327793fa0ec933c9a76c54744b0e4d17afdd4e05feec7a12a4949f6,0.22060639222947367,0x1.c3cd48bf50279p-3,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,c3a1d5cd31344c583f09e5bbe54966713a2bc0f98ee165f1dc5c6c1dbe8ca25a,0.2329082365888855,0x1.dcfefe58f2440p-3,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,a2ee91467756bfa162b379803da418dd6cc9fe8658741d16cf017dcc58ab6e13,0.375319808169587,0x1.8053d5f684798p-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,39b15f1e911182c4c18a5a98763fd1b94250624e8b7acd146c28d1751d9e2612,0.08541097414854742,0x1.5dd7e5cb000d4p-4,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,81908dc9e3356c4511d5b7b77f65b2a44b177c5a38db09f5b8f4a27f813d7829,0.17822418929903255,0x1.6d00cdc329e5ep-3,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,bba6bbe4a1cf9a49b37c36e2d67b9a47466789b16d55c257663ec431afdda86d,0.26820668803026904,0x1.12a4c626a248ap-2,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,4af38e40c2fd15846966254a70e5f32d84118ff268f68ff796dd35bca3ec34e9,0.32026000354054923,0x1.47f23d05b1aadp-2,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,a49fcbb77fac0390013c99ff8385aa1f2f490151ab9745724787683538934ea9,0.19382575879376632,0x1.8cf484f92204dp-3,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,e6b7f537fa39f07d605574e3065bf23d1738d9c2e3a39b15609636c363e7da9b,0.15947617337359837,0x1.469b71a90bf12p-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,f35fe7ed8dd00206e74563be6833efb5c431ade243da0362cf96cb431df5ffed,0.289706082347554,0x1.28a8b6148a44ap-2,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,1f5c8794ef875b61a18438ec8bc087768533c9d17fa49c8e205618b90ac9af3d,0.10628930564067396,0x1.b35c6a3a42880p-4,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,cf7dff26468d19c7bc2c4f019c9f1a1690ce90cf4d2fa25dd6003cde6bbf992d,0.18091596498551335,0x1.728411c77f19dp-3,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,71496308445d0502e60fceb3d66b5b3c75da488f0ffc259ada0b589ad1b4a80c,0.18986237733709876,0x1.84d690eb3aad4p-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,adf92b551ddfcd3c760e671b7086d227d6f50ec3d8ca6a2cf0ac934243e2e025,0.24850964360268366,0x1.fcf29fc01cf67p-3,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,81699d2ef94e3820395103e37014a04e9e2d85755b9e02b05b35ed084506ef53,0.22889922279211639,0x1.d4c91d9fc691cp-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,ba9a18b82941dc3237050bb059b770a85b392dd101d7f7a4330f169a68777bc2,0.23808059655514238,0x1.e796ccc021ce5p-3,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,4c4746fed4d68f3c8194136cc0cbda07644264d57dbaed0d58edfbc6c5183bab,0.2534370656807198,0x1.03850192c5866p-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,43c51b423fc2861b51f011e992ed5cebfddb2c0e883402b065643f0540fada84,0.20756233704463833,0x1.a916714be7874p-3,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,8fc474c9464ec61f2ffb6631dcc521968eecb2fbe41b6dc00ccc598bbe0fd7de,0.17361737741591313,0x1.639181f0262a9p-3,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,4740480dbffc547c3b50a7ac73604a1cee32bb731ff9243aedf7f4456ce39d21,0.25928467190612847,0x1.0981ebc8c37e6p-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,b3ea8205ed89cdfe4f76679e2c38e7cd6f27459bc359bac9d75e908b3ddd86f3,0.36110091106386977,0x1.71c46fee4cedap-2,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,e858c8c988f5c3e47f5dbe7abc2fd19e4fa3c6d510b123fbeafe55ffd2f50616,0.09332442666256008,0x1.7e41c106f036cp-4,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,2911766d04eb9355d341ef30f4c807a72ce58ecccf46a16db3275ef33d65aec5,0.1800656026753234,0x1.70c63c1500172p-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,c1739967b24dc5cff7211fc800608f6467cc2a149628460121427ea39c7aceb4,0.2509182226047801,0x1.00f0b4e03b5ebp-2,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,2ca35f294be5ff553f04078e4daa8779a0fc8a0ace39463fba077fe0b04e5551,0.2664406676505996,0x1.10d5d28788f0ap-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,06b32073d952d233422a2d1b3fca71b1826b94e852784b3de1acb2ae375a6cd1,0.2824681746534736,0x1.213f565130a00p-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,028fae54ee93d1502228ef7be3893c3111c8e6795911c3943cd668a15fb496f3,0.1267643764881186,0x1.039d0a9a83b02p-3,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,c863f636a18113aeaf9b57d2123b21adbb50e965c61df4bbe638084833f52bce,0.3450644851911191,0x1.6158959ba0b30p-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,89c6a194809ffb575fd4df8bd81e1f235666d438bad297926c0ff830eed84948,0.28784913402946805,0x1.26c1ec635a9c1p-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,5378ffd9a8b6769c4f670125d11b2c575453b2246dee8d3045d32fdb7d944432,0.3585618073304166,0x1.6f2ad39050aefp-2,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,90599e127d07a0e93b36c35e7e07b892d06d52aeb1174ab049d48457c1b47184,0.4221512388645247,0x1.b0486a138e5abp-2,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,ba6fbfdeeae29bea18fa0a3713e884cfc6aa0029429327f294117c73e105612d,0.2829059035555715,0x1.21b215ce774e5p-2,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,04d11dcae63c0ce7c58b02ca0fc7b9811a4415f6d833bb3ad61c1ceb54a9a232,0.04728157162229658,0x1.8354a47a47a49p-5,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,f36e4d338685579fcaac9c386ae7020ebff0bd790d72a005534431efa7200751,0.010464706509462697,0x1.56e8521c356e7p-7,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,a703b9f300c99e820306adc0ef15537dc9473fb91b971ef919bbb002be916c3d,0.12941243019207896,0x1.0909625af7869p-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,08077f8b1d3e04e503782c4248bff84987a0567c2bfcbc5e135698db113bba93,0.21818782588757824,0x1.bed9424494760p-3,3,158
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,0dab8867947d8a3d485f4870378037998eb2b82846bda696ffd5d30c8947417a,0.15949920953806845,0x1.46a78585a17eep-3,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,6bf1370082a746f756855f844f7b378c8495277264741fbe5d7ffb900fb5cd81,0.19334626414677875,0x1.8bf9204a83772p-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,5449d16239e0a92248221639b7bc7ee020eb4b2020ed6c331176e3b529f7f66b,0.26231241190315624,0x1.0c9b9ff9d5f3ap-2,2,160
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,1bd39143be05cfdc17e66079d4abc519fe16ea0ea3b6a551bd9e808a94de80c8,0.17200076311479856,0x1.6041efa3b887ep-3,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,8c835d02c401ec7932be5803d215ef132f0139db61249daa44d0882d62687ffe,0.15808398079624175,0x1.43c188bc54af8p-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,2991a15fc8a419f5a7f296f0643bc09ab4733fb75ba3ae9b434afc71363fa010,-0.009864144357113547,-0x1.433a70b55a8adp-7,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,efb431a2c88d0e5437a1e954e8f30bcc52d6fd6c5a2c051eb147ea134c33205b,0.11279090807169591,0x1.cdfdd6d743e59p-4,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,1c6f5a95c18b0196980171537ca801ae2acf81a437b6e18ba80578e418732ca0,0.18559594038366833,0x1.7c19b971beeacp-3,1,162
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,329ea0b242e487ed66549a8fcbaa7d84ac668140b7a00d233997fd03ebf5fcd3,0.10496843760397545,0x1.adf36269f0cf0p-4,0,164
983e1dee0e2343e184a174f2664f73c1bf3804e4496271e7c6f3c5f4a590dae6,f755a3d21d4cf3b34b3d611a56c271f55d4b5bf758977ab536f5b862a3e7bf34,0.021365275467840235,0x1.5e0c75d9e1c52p-6,0,164
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,5ba12af5762f86a02fd50b8b754a870ff58738d17d3b3f959502a2a6b166d9af,0.22971495461388663,0x1.d674cb4bc0092p-3,1,162
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,2a7787993f415d671e40a851ec88fb6b071ee30a46a5d194f91d3143787df3b8,0.22687122775698787,0x1.d0a1dcbcf500cp-3,2,160
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,cb14cc970f73f61b27b1b0b075dec1c5e804ab4a0e50b6a9a896fd0df79dd594,0.2649978053280644,0x1.0f5b95ad954f8p-2,1,162
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,644fbc35f600c9108992333f82e22009406241fdf1ac7e1ec90151b6a3eb0da6,0.22886175974352552,0x1.d4b5796b3a44cp-3,1,162
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,83ae8a17487d43a8c09243876ad6f8735c978c9f3bbee5eef1d6e38ee5cf6d64,0.16745714181179233,0x1.56f3c51c819a2p-3,2,160
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,ee3851d5865b836c150562ea17bad5385ef1bfa2dded03619303f9a9eafb0a55,0.2676302424632714,0x1.120da98b33822p-2,3,158
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,92c0a5b41233cb1bfb05440b64db090bba6c447365a687cad2f6822943eda30c,0.22596836583891713,0x1.cec880a9ab719p-3,1,162
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,5c4489858b267b8bef86c9f7454a19af1988e1a4641fbabc6df0003508a7acde,0.15539176416828998,0x1.3e3e09895d496p-3,3,158
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,d780a17bfcd1cf60a0287df4fed87a94b0439e10f97e0f045b78a62020a45905,0.1840163477346464,0x1.78dd901b98ec9p-3,2,160
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,a2930abf7df53f00d16c09bd2ca89a6a76f78d0c71bd9a489496c9da0f0ad3c3,0.20603778923145705,0x1.a5f723f3e9fb6p-3,2,160
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,abc8ca6cfbfeb8de6338d442e4e98039e54a7d706d82e1ad68a229c627381938,0.279685480132893,0x1.1e65ded958eadp-2,2,160
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,01fba38c764849fac30f6734b7fedcea98bb7604be46e888e63b9a881ed9bb1b,0.14238498167055655,0x1.239abcbdbb98bp-3,0,164
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,60b5b30b7ad8c2d76c93d0a7e6f888c5cc4c01b0bc7bce14dcb0be35cffada20,0.08113901974827448,0x1.4c586dc3f9304p-4,2,160
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,af7901944396997d3cfb7a7724bf3b502208e23e58b2964551cf6ffac146e28e,0.12932968006336737,0x1.08ddffd231c76p-3,0,164
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,91931cd01b942d1684af41a4a7d67c0472db018f1fb9a50a7113284f53c8e37f,0.2606906708431129,0x1.0af27ec692ea0p-2,1,162
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,483dd0a1a6f42907ad6dad4b5a5ae55ab74a12bc2bdda7edd2eca93f89667051,0.13129567487880217,0x1.0ce4bf2daf85ap-3,2,160
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,26bf014771d7153eea6c0bb9c69276046e18ba5a9cb8fa06e4a950d24c43419f,0.15561732176106,0x1.3eb44b5d3d283p-3,2,160
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,f037a1c81005d7b2359952fecdbcf5db47c3b0f9929129efa4792c0f294e4dc9,0.18294791867123553,0x1.76ad65fc83881p-3,1,162
12bf87e9cf79fc1a7d2c5a3e780dee2244cff1d6fce03ae16f9f99fd3bfb77e2,f96b747215d8e6068f59a38162753186795a70bfc5522b22cdf5aeea95bf8ee9,0.11729042882012106,0x1.e06bedbea8e6ep-4,0,164
