blind_key,sample_id,source_index,question_text_sha256,control_payload_sha256,dynamic_payload_sha256,incoming_count,outgoing_count,retained_count,incoming_missing,outgoing_missing,retained_missing,query_margin_best,query_margin_worst,incoming_novelty_max,incoming_novelty_mean,outgoing_redundancy_max,outgoing_redundancy_mean,neg_incoming_dense_rank_best,neg_incoming_dense_rank_mean,outgoing_dense_rank_worst,outgoing_dense_rank_mean,represented_session_delta,selected_candidate_delta,payload_char_delta,neg_incoming_penalty_max,neg_incoming_penalty_mean
03eb8f507685ff82f5ed0bf704c8c5a3022246ddc04f0b26d2ddc1853c03f09a,conv-42,52,03eb8f507685ff82f5ed0bf704c8c5a3022246ddc04f0b26d2ddc1853c03f09a,a9081bf7af3a63d5ecdbf6d9a41cfad8d3d47d7aa19b62e024377b89f0ce79cd,1e3ef1eacdf10368ca6fba95f6a4bea8d04cfa36cbd0dd4bcd8bb9eecde87265,14,13,84,0,0,0,-0.041522204875946045,-0.023796021938323975,0.3290577530860901,0.21324305023465837,0.8833304643630981,0.7923262807039114,-100.0,-120.07142857142857,97.0,84.92307692307692,0,1,58,-0.09,-0.0492857142857143
f7db1bc6576cb89d9be716d62ef5d52a9df68d7c271a4dba5c2b2d40cb5f1ad2,conv-42,53,f7db1bc6576cb89d9be716d62ef5d52a9df68d7c271a4dba5c2b2d40cb5f1ad2,71c4fc3753c5b322d0953ad125af634d5f01ec012bf1675ac3c965d5ee85531f,c554c92498e27f97c33648a21416ce4a84f2f25fcc11c88d3538866c8b5167a8,16,20,100,0,0,0,-0.036442846059799194,-0.03671744465827942,0.388272762298584,0.21620004996657372,0.9256073236465454,0.8005007952451706,-122.0,-147.8125,117.0,92.25,1,-4,27,-0.09,-0.050625
ce55c522dcf8f4d8bce729a44091da2b935cadb8b236dbcade3ee28f4bffca6c,conv-42,54,ce55c522dcf8f4d8bce729a44091da2b935cadb8b236dbcade3ee28f4bffca6c,e89ba432571d7348add2e786f4a124112d34b4ca0cd5b54a2f422cbabc93073c,78fe10660591c9a6fc034748fe0a511d7cdba32b98a13b96550982d616ca9eb3,10,9,101,0,0,0,-0.017983198165893555,-0.0345953106880188,0.3335255980491638,0.22958059310913087,0.9102302193641663,0.793199380238851,-113.0,-127.8,108.0,99.22222222222223,0,1,29,-0.09,-0.069
8faa6260d6d613a1e4a1c1dffd07392727bca1cb526aa5ae16cfed488e9c044f,conv-42,55,8faa6260d6d613a1e4a1c1dffd07392727bca1cb526aa5ae16cfed488e9c044f,c559216379c99932f521ccdf729111c2f04cf53667b9831f4281174b99245f3e,1cd50845248ca8bc035c97c7d1b7fb07bd8544e8c3da3232d942e521e43f36f6,19,18,90,0,0,0,-0.018868684768676758,-0.04457014799118042,0.343575656414032,0.18970508638181185,0.9256073236465454,0.8199341926309798,-108.0,-135.21052631578948,109.0,93.33333333333333,0,1,2,-0.09,-0.06157894736842106
d16e72d6ba506af1d7411b5625dcd917f50a212ea156f642a28e1c87aa6389cc,conv-42,56,d16e72d6ba506af1d7411b5625dcd917f50a212ea156f642a28e1c87aa6389cc,0b2016d54933757774c24cb5dbb93280750f62120f2315561ca4a0f578ee4192,e17bef00cf624db6a1e465d3101a20fb3d44d35d299111cde177f48596c05417,15,16,106,0,0,0,-0.036909401416778564,-0.04466038942337036,0.2953566312789917,0.1953088124593099,0.8656453490257263,0.7892320193350315,-123.0,-142.46666666666667,122.0,97.0,2,-1,31,-0.09,-0.053999999999999986
c1910acbf3ff95ac259fe944cc82c414a25fcd3c61d427ce8eb0fc83d2152047,conv-42,57,c1910acbf3ff95ac259fe944cc82c414a25fcd3c61d427ce8eb0fc83d2152047,147ab45fc54277078563556b7363be24e5f8a5050e83094e5cbc43d3999d1d01,afc1b7fa073d10f5bcbd55f9989b912299041ab0cbdc2d449f7ee632efdb945f,14,16,100,0,0,0,-0.04561507701873779,-0.025720596313476562,0.3555375337600708,0.22942483850887843,0.9089531898498535,0.8159151338040829,-116.0,-135.5,141.0,102.25,0,-2,-6,-0.09,-0.06642857142857143
b2f6ef3fcf10f8719a3e3ac69cddbabbd963d113a824dd27088073f21c87ab58,conv-42,58,b2f6ef3fcf10f8719a3e3ac69cddbabbd963d113a824dd27088073f21c87ab58,0b2b691d9d6d446c2d741b1863ad9f4e9736520cfaeaefcf4eae16fde0b3c6b3,cce2b8a4a30b3c5d694cb1b1b9cc61e154aa717fe39367a71129360a2e883904,17,17,106,0,0,0,-0.03761482238769531,-0.04052746295928955,0.27200061082839966,0.22195178270339966,0.8744850158691406,0.7925488738452687,-126.0,-149.0,122.0,105.29411764705883,0,0,10,-0.09,-0.07058823529411765
0e087ba209012dab0ed5cb2487b425bc76e7bba07bb4a2da0dce554f380d5b2a,conv-42,59,0e087ba209012dab0ed5cb2487b425bc76e7bba07bb4a2da0dce554f380d5b2a,40a4c79afec010aad4aa9fa7e4cab9f4f4ae168e614f48e83ca35d44551f63d0,fd6178ec76d5039fd1ce6f61cf31f183f1346a603f3b795b11225a14a4b53902,19,19,90,0,0,0,-0.027725517749786377,-0.033750951290130615,0.3555375337600708,0.22262245730349892,0.8572463989257812,0.7830935308807775,-108.0,-136.05263157894737,107.0,86.0,1,0,30,-0.09,-0.056842105263157895
284ae3bfaa67f012e8dd1b0df6d59dc383f76a98cdd3c1ff526f69423fe1c48f,conv-42,60,284ae3bfaa67f012e8dd1b0df6d59dc383f76a98cdd3c1ff526f69423fe1c48f,156fb95661b6c8cc2f70679573340573137db10201034d78af52d1fb0dd48a2b,158a77249681a00a396c4bf7f104b7a5907ab45237d1b09a8c51634b818d0cc7,18,16,102,0,0,0,-0.03275501728057861,-0.04925766587257385,0.33901745080947876,0.19905449946721396,0.8761479258537292,0.8173289895057678,-119.0,-145.83333333333334,117.0,97.6875,0,2,31,-0.09,-0.058333333333333334
68a60e7f84b3d3a40c4fb02c060df8efa7ec25ff94d9c86e517817b978e0836a,conv-42,61,68a60e7f84b3d3a40c4fb02c060df8efa7ec25ff94d9c86e517817b978e0836a,cbd1e53ed2b9101d4e0ba22313451ae405e291773f3902b9da1e4c1819260a9c,f510b92377e611b59e90a0677c0ed16cad04ae0ba9fa86bf3de12a8d8f95472c,23,22,90,0,0,0,-0.04957050085067749,-0.04293203353881836,0.29587531089782715,0.17829215267430182,0.9256073236465454,0.8053221214901317,-112.0,-134.7391304347826,107.0,85.18181818181819,2,1,-32,-0.09,-0.05217391304347827
05d5e09b1e7260e26e736f8e4b665e14bd8b0e09f42c1929bcb415911227886f,conv-42,62,05d5e09b1e7260e26e736f8e4b665e14bd8b0e09f42c1929bcb415911227886f,0dc21c6e03b5c03071b9de538e434142d5b991d526628c27dcb114086405e99d,a019c500146ffa3155a1c8e0c2b2ebd39619726aa69c50c92e64d68be546dfe3,14,12,105,0,0,0,-0.03240483999252319,-0.05713236331939697,0.3566132187843323,0.20869884746415274,0.8572463989257812,0.8139014144738516,-117.0,-148.5,119.0,103.83333333333333,0,2,11,-0.15,-0.07499999999999998
5c6866c8dfb91e0af105682056ec13fa101f920dca23cd6f4ab78abfd5abb59a,conv-42,63,5c6866c8dfb91e0af105682056ec13fa101f920dca23cd6f4ab78abfd5abb59a,302027286ded54e2d1850453c36756a7f3bfeee73b475cf5ca217eef64cb31a1,db9b5111c34d55805d1fdc88b97c8771f4696f19d1e045fe537501e63be6b2a5,22,18,96,0,0,0,-0.04844856262207031,-0.04789835214614868,0.388808012008667,0.18719057603315872,0.9423038959503174,0.7854594455824958,-115.0,-140.1818181818182,114.0,87.5,3,4,21,-0.09,-0.049090909090909095
8e8bec5ebf62a8f04f1c51865937ca54e0ef9480c1226a2c07d8c79ee83c25f6,conv-42,64,8e8bec5ebf62a8f04f1c51865937ca54e0ef9480c1226a2c07d8c79ee83c25f6,cbfa786eb94241ededae7182f094661edbc52732eb449a779026b32485c3d245,5b0fc0d1e02c60b04a44632cd87dd1460f52e9389c077e80b294c1ab96692776,16,20,91,0,0,0,-0.041996151208877563,-0.016519367694854736,0.388272762298584,0.2352391816675663,0.9610450267791748,0.804795327782631,-118.0,-139.5625,147.0,89.55,1,-4,-39,-0.09,-0.0525
c0f7724b69e741c6e0f0c4e37179ee4ae3920c6d881f8b3e696bbf74862b6888,conv-42,65,c0f7724b69e741c6e0f0c4e37179ee4ae3920c6d881f8b3e696bbf74862b6888,570494fbe5e2af1800eb2eea3521097743bc650645234676069568bc43ba1f8c,8cacecbac9abb5168f2cec0df5c36b36970f8632195e249073b12259294a0e5c,15,18,99,0,0,0,-0.03379252552986145,-0.03205996751785278,0.388272762298584,0.21916088660558064,0.9089531898498535,0.8163153065575494,-117.0,-143.4,114.0,95.22222222222223,1,-3,9,-0.09,-0.05400000000000002
5778951f135cefd0d9a4063edd2644a3401a58b5d5afc0125bdd1ac986e7c112,conv-42,66,5778951f135cefd0d9a4063edd2644a3401a58b5d5afc0125bdd1ac986e7c112,8db8273615b9b9c44d833f2c06f583d99100c3e13b6ca643ca0b76b3a6ea62f6,cda99606f527419060da0271e8d1dbd16c2bdbe2324833a5824f826f421277de,19,20,91,0,0,0,-0.04206585884094238,-0.052888065576553345,0.3164604902267456,0.19420657973540456,0.87391597032547,0.7790818154811859,-112.0,-136.05263157894737,110.0,82.15,1,-1,46,-0.09,-0.056842105263157895
b4d84916c6a0ba6a342c4f46d460a2a84456184bac265ac87e8def063841985e,conv-42,67,b4d84916c6a0ba6a342c4f46d460a2a84456184bac265ac87e8def063841985e,4100b4c3d1481b14f6e558c05a53ce363d5462f520ea6b17c13e217bfd259188,a5877040cc16915438098246a7ad3a14a56df00fc906da831aa3a8ac5c660c19,15,18,105,0,0,0,-0.03774932026863098,-0.04049217700958252,0.3539414405822754,0.22559420665105184,0.9256073236465454,0.8087029159069061,-124.0,-151.26666666666668,122.0,100.27777777777777,1,-3,-32,-0.09,-0.05800000000000001
3d2a907e05b4ead84fe76fed566f2f47db27b76facaa7d54ae1bc76ad506a6e2,conv-42,68,3d2a907e05b4ead84fe76fed566f2f47db27b76facaa7d54ae1bc76ad506a6e2,e4f1baa00c51346ac10acea24b072b06378dd275ac30c0bb71099895fb49efa0,535cd556d57a69eab9c0de344b9425d91ff009fd135e3e4c743a92f464f47741,18,17,94,0,0,0,-0.03234723210334778,-0.04008197784423828,0.343575656414032,0.2308502263493008,0.9346428513526917,0.8104289489633897,-113.0,-140.27777777777777,109.0,93.05882352941177,2,1,9,-0.09,-0.05333333333333333
19eab23c96fa83e48652004d458b6c8e7d1c86e1302f987cb5c057a55b41ca31,conv-42,69,19eab23c96fa83e48652004d458b6c8e7d1c86e1302f987cb5c057a55b41ca31,7fefc66e53afa6c44fed25635f467ac5edf44a30e54a29abc2381f2e60648216,bfd5bec7efcb96e54a76cbba2e29e840d81e23c67fd0de7cda550778c7400622,19,18,104,0,0,0,-0.03430214524269104,-0.04173481464385986,0.3263348340988159,0.1964913669385408,0.9256073236465454,0.803489218155543,-123.0,-147.42105263157896,122.0,98.16666666666667,1,1,34,-0.12,-0.06315789473684212
80f52f93ffa4124fdd0c8c0628f4bb92adc7bf15fd3806195ee42fb1b82d5c20,conv-42,70,80f52f93ffa4124fdd0c8c0628f4bb92adc7bf15fd3806195ee42fb1b82d5c20,09cd661994d41a69121b82ab644d5a021ea134cbe4582d60e977096342338c78,5ef73f3954c426a6585a7299c6d2104b5a34e34430e4f74863dc989b13b3d42f,23,23,93,0,0,0,-0.04184293746948242,-0.039515674114227295,0.30344098806381226,0.19038282010866248,0.9256073236465454,0.7967189731805221,-120.0,-149.7391304347826,115.0,88.95652173913044,1,0,-9,-0.24,-0.06521739130434785
7c402e5e4264d8693626e18c74acc30c132815f70c125e0079188b3bdc8dad15,conv-42,71,7c402e5e4264d8693626e18c74acc30c132815f70c125e0079188b3bdc8dad15,dda1b1c9bb49244a0f4cdf003d536f148a6a8e4ab27c70818517817ca0785535,2829edb088d937481a45f0221276ee39ce047de1325295590cd4527a567caa14,17,19,102,0,0,0,-0.01945972442626953,-0.03628432750701904,0.3438728451728821,0.19930271190755508,0.8381752967834473,0.7812726466279281,-120.0,-148.58823529411765,121.0,105.89473684210526,0,-2,29,-0.15,-0.07588235294117647
d29bd11f93c98a452f4074f3f2f200ecaf9ddc5b92de94e50606e166d4dffdc6,conv-42,72,d29bd11f93c98a452f4074f3f2f200ecaf9ddc5b92de94e50606e166d4dffdc6,979bbb6a2176d99af0e759819f5477fcfb67daf7c599649a7faef08e424dc1e8,fa1dd2b8cf2311772a774070d47c0bb92827bbbc8c0c3b259a509bc795327c5a,15,15,99,0,0,0,-0.03806942701339722,-0.1276492178440094,0.28212970495224,0.2240079641342163,0.8622041940689087,0.805509893099467,-116.0,-149.46666666666667,113.0,94.06666666666666,0,0,1,-0.24,-0.08800000000000002
6e2158e009a30637e3c964331b3ff4b76ee45afd7f3349d86689a455207e031d,conv-42,73,6e2158e009a30637e3c964331b3ff4b76ee45afd7f3349d86689a455207e031d,a58ec67422c2308fad019beaf81f0a1f937e574e09c68df6f004496f724cbc73,4dc92d4deb2c4b5138b13efab824e38edc8d6b7add73d6c3efefd2d015eccfee,13,18,91,0,0,0,-0.031131714582443237,-0.029098033905029297,0.3370882272720337,0.23577661239183867,0.9610450267791748,0.8342800901995765,-109.0,-130.3846153846154,108.0,87.5,0,-5,40,-0.09,-0.05538461538461538
ab7b90bf3e126ae2f42ef8a91a7197857909dc63ba1ba0e2d29e18bc2ae8a362,conv-42,74,ab7b90bf3e126ae2f42ef8a91a7197857909dc63ba1ba0e2d29e18bc2ae8a362,08a5f49d24032ed99a418246f1390732dc2986cee174ee5a2df1449d242e0d2f,5411e8e30b3a5aac447f7c3a9ca67701e824bed163f0389ef1c1ddb3b4033d81,16,15,102,0,0,0,-0.03582155704498291,-0.04286849498748779,0.3335285186767578,0.2288384735584259,0.8547317981719971,0.7991065541903178,-117.0,-141.4375,115.0,99.4,0,1,4,-0.12,-0.061875
6029a73435b260da7431edeb4dbc51d978b63379cabb5010ba47fa14ffe5a731,conv-42,75,6029a73435b260da7431edeb4dbc51d978b63379cabb5010ba47fa14ffe5a731,bf0eb5ec5f013e2ca2cbd5c1405af9e46908e98b0b0283b4c8c65615ad3ed2be,6721b22d8163c39bcd9f4c0bc0fffbc74bea9f032c1160bd230dbc81661293e4,19,17,95,0,0,0,-0.041613876819610596,-0.058623284101486206,0.2823209762573242,0.19176010081642553,0.9166992902755737,0.7983107111033272,-113.0,-146.78947368421052,111.0,86.52941176470588,4,2,-49,-0.12,-0.04263157894736842
551dc887f1e078779abef786ccadabffc31d685e01a67f09699eb06ba723301f,conv-42,76,551dc887f1e078779abef786ccadabffc31d685e01a67f09699eb06ba723301f,16b513d2c979a53ebed8c69eb1813b3dd94c794aeb4beb6a5402015b71bd118c,2a1f12d110e7f86676f9d666b6fd0abc5bcaf846c450f40fc714c41f49d494ca,12,13,103,0,0,0,-0.04807162284851074,-0.033555418252944946,0.26914626359939575,0.1771249771118164,0.9640853404998779,0.8130154059483454,-116.0,-140.58333333333334,117.0,94.53846153846153,1,-1,0,-0.09,-0.04750000000000001
42ed1fa0273fb9f1f7a4a0ddb336e59bde279d5fe4ef0eb9fe5fa4e07ed5b1d3,conv-42,77,42ed1fa0273fb9f1f7a4a0ddb336e59bde279d5fe4ef0eb9fe5fa4e07ed5b1d3,211e98f485bebc2f738262266e37f853bcb20ff02f5eedb8c1828b3012f1d2b2,f7b1735fa013c098b02867031f15dc747cc07131b1f0ac4c28a7b3dcf32d5ce8,22,23,95,0,0,0,-0.03023853898048401,-0.15542322397232056,0.28212970495224,0.20630697228691794,0.8656453490257263,0.7895644410796787,-118.0,-158.27272727272728,153.0,98.65217391304348,1,-1,-8,-0.32999999999999996,-0.08181818181818182
d4e833fb3ca71de0e7d3e5e8bda0836869687e7223b9e698ac3786562aba3e80,conv-42,78,d4e833fb3ca71de0e7d3e5e8bda0836869687e7223b9e698ac3786562aba3e80,926ef1977145da84fd74f256279c35c2dbb50ae7d6ca803b4163fdbfd2d6ab89,ac1aa0a9df74f61269337206aa9291c09cbb9ab83f520b3aebf805c682b5f70f,17,21,91,0,0,0,-0.07368037104606628,-0.048586487770080566,0.286307692527771,0.2177993339650771,0.9640853404998779,0.7746164202690125,-114.0,-139.64705882352942,112.0,88.23809523809524,2,-4,-29,-0.06,-0.0388235294117647
f9af655adcc72b3a3137ca6af44c5fdeb4b385f729a50a62d163dc151704995c,conv-42,79,f9af655adcc72b3a3137ca6af44c5fdeb4b385f729a50a62d163dc151704995c,ec0e258216685c3c339d4273d6530695d48c8b1324732b6037a56e42709d649d,68da00c4b50ba349d602e2fad144ee98498b2c16fded74465ad13eba54024410,10,11,89,0,0,0,-0.03372517228126526,0.11080372333526611,0.3164604902267456,0.2193019449710846,0.9256073236465454,0.7948952913284302,-101.0,-123.5,297.0,98.45454545454545,1,-1,-7,-0.09,-0.042
f148a8d473c33814c2fccf859b66936e96ffbaa3438b78acf42c11a035ec38e3,conv-42,80,f148a8d473c33814c2fccf859b66936e96ffbaa3438b78acf42c11a035ec38e3,f57a9d82bea631672d2555210f0b79951e5a9624a7f9ccfe2558e99c3d08617b,fe83ebc807cdd077be4f6dd3b5899d8d2faaeffecb82787d2cb6d9eef696716b,19,23,90,0,0,0,-0.0362849235534668,-0.04465663433074951,0.388272762298584,0.23440190679148623,0.9640853404998779,0.8118651898010917,-115.0,-138.1578947368421,111.0,92.91304347826087,1,-4,-38,-0.09,-0.052105263157894745
e3be820990e1db5aff793dfda83e7f7492c92d3babb8ebd8c8856e09b6be550f,conv-42,81,e3be820990e1db5aff793dfda83e7f7492c92d3babb8ebd8c8856e09b6be550f,3990252a501d71d9fc3b1683ef7c548d39239e3e5bb8d9b3a3ffc2c623b7b932,fab8fb86e33b5e0cf60a5dd19a14285c80c287c2c1400989f70e712001f5b595,13,13,102,0,0,0,-0.04576897621154785,-0.04447692632675171,0.275753378868103,0.2277886409025926,0.9610450267791748,0.8196192108667814,-116.0,-135.15384615384616,110.0,89.76923076923077,2,0,-49,-0.12,-0.05076923076923076
5bd150810a25551d8608b3f4faf4a0fc0a1b6384f0f82b5700597f56f707b5ff,conv-42,82,5bd150810a25551d8608b3f4faf4a0fc0a1b6384f0f82b5700597f56f707b5ff,9a30c670bd0210183c0182224dad4e9f3a5c53cbf08486dc592568b8f401e8f7,611759d12bd9e88fbb979114e00e863ce9c8ea475ef3edd1c1300c8dae25ce10,12,16,108,0,0,0,-0.030170321464538574,-0.040693044662475586,0.27200061082839966,0.20839335024356842,0.9181395173072815,0.8091769218444824,-125.0,-148.66666666666666,123.0,107.3125,1,-4,-74,-0.09,-0.060000000000000005
0d641ef870820d44b653adf95afe2d7e7d94b47d5f702d703ee87c8c7ab30c45,conv-42,83,0d641ef870820d44b653adf95afe2d7e7d94b47d5f702d703ee87c8c7ab30c45,c89f8993d83fc8c96024d531e663c49a3cadf7d7a624e7a9097ba172df367535,d83afc5e67ddbf3ed946bd12dc24f031aebd82cb67cb4e69694ad4078e4e558a,17,18,97,0,0,0,-0.03151661157608032,-0.04473567008972168,0.304124116897583,0.21303489278344548,0.8873758912086487,0.8176732261975607,-118.0,-138.8235294117647,114.0,93.33333333333333,0,-1,-14,-0.09,-0.06529411764705884
9291e72627943c63801bfe45d2f450709c4b7dbab2e639798a89db6c69da2484,conv-42,84,9291e72627943c63801bfe45d2f450709c4b7dbab2e639798a89db6c69da2484,9496d0b3a9c31b23e6804c336eb845a75b6d9d51a9cc318d10ee665b7370afab,b2ece640615d0e6ceced98c1ea51da904624264027bc90eb5b86624ed3b9714d,13,12,100,0,0,0,-0.04563605785369873,-0.02145075798034668,0.3009134531021118,0.21210270203076875,0.8761479258537292,0.8136754383643469,-114.0,-127.23076923076923,108.0,88.83333333333333,0,1,18,-0.21,-0.08307692307692306
46df4543262288192b5b8f2643954431d8f433f9dbfc44569640b38316f95197,conv-42,85,46df4543262288192b5b8f2643954431d8f433f9dbfc44569640b38316f95197,5ae6805b5fd6800e11c0fc1f7deb1d336ca7b3b2a3c52798f320b0c508ce15a4,813a696a7f28a0f0beeeb2793826c7ccf56c53fbfce35cc53653abce986d1cd3,11,12,94,0,0,0,-0.026588916778564453,0.07611724734306335,0.34848272800445557,0.22199278528040106,0.8381752967834473,0.7907262692848841,-106.0,-125.63636363636364,271.0,105.66666666666667,1,-1,-5,-0.09,-0.049090909090909095
b85f125db46a8b9556400f5e1abf291c02d864dba4f67bd5e4874f7555ec1913,conv-42,86,b85f125db46a8b9556400f5e1abf291c02d864dba4f67bd5e4874f7555ec1913,6c0c0de263f6d84dba9028d04c15554cd1247040750973b8fcffbc5e712f5d0f,1fc5c807846e3b7342c8ee790fdff68d4e600e711b641a3ef4fe5128e8ef9254,20,25,97,0,0,0,-0.04011666774749756,-0.0355323851108551,0.30344098806381226,0.22120895683765412,0.9181395173072815,0.7985459876060486,-123.0,-153.75,133.0,101.96,1,-5,-1,-0.09,-0.055499999999999994
c2dc4f4c85082f31d4cf5d558087df9e8f62180a6e73d7b78086103542a9e2ca,conv-42,87,c2dc4f4c85082f31d4cf5d558087df9e8f62180a6e73d7b78086103542a9e2ca,671ed416fa24a65a8e8d2efddab4bd77545a67ab77660347755e7ea3fa58c453,aa2bd4c9d71d137333d7dfd0f6cdd891f338a5d7f5a1e187863f16e0871aa0f5,18,19,102,0,0,0,-0.03402546048164368,-0.06781542301177979,0.3263348340988159,0.21868213017781576,0.8740233182907104,0.793927086027045,-124.0,-155.5,121.0,100.73684210526316,0,-1,34,-0.18,-0.07166666666666668
a3aeac8d4023f5d54e6a8c22085620243cd5b116783a3a3575bb09d242a2509c,conv-42,88,a3aeac8d4023f5d54e6a8c22085620243cd5b116783a3a3575bb09d242a2509c,d141dbbb40ea73a1f8bc29f5015de6b66a1a12aed7de553e6f3ad419285079ab,808e327c17ca90205ed8282ccf96257d2574a9dc8b66ecdca1373fb6321840a9,14,18,93,0,0,0,-0.034148454666137695,-0.025335997343063354,0.3068273663520813,0.19829629148755754,0.8833304643630981,0.8016623059908549,-115.0,-143.78571428571428,123.0,90.11111111111111,3,-4,-7,-0.06,-0.03642857142857143
5e0e28de7b754ee7853a1957ded3f295489be1fef2e8bb7c2e2fa2744e123601,conv-42,89,5e0e28de7b754ee7853a1957ded3f295489be1fef2e8bb7c2e2fa2744e123601,72a5f070d8473ac980eafb78f0491bc8078005fcedc9563eede68d666e68538a,36f7e31e2fed889db5a57c20d67d30bccddf21401d36b9f4d080f8a71cbd68f0,13,14,113,0,0,0,-0.024322718381881714,-0.1196148693561554,0.3263348340988159,0.20569309821495643,0.8740233182907104,0.8028512980256762,-129.0,-162.53846153846155,121.0,106.71428571428571,0,-1,-3,-0.3,-0.09461538461538462
3e1e58df017ae05a6c1f12a109c113c1691eece89caab3971c2058cd29157bcc,conv-42,90,3e1e58df017ae05a6c1f12a109c113c1691eece89caab3971c2058cd29157bcc,00153e133c2b1bb545f984c2d14c5764a672d03d722e83f943fa0800b0b93dc8,357ca3331002d49d01ff088e2193c3e4e83a2a1bc4ada84bebc4c421a991e91c,24,20,94,0,0,0,-0.028413474559783936,-0.03347146511077881,0.28478872776031494,0.1944554919997851,0.8708459138870239,0.7948526173830033,-116.0,-141.70833333333334,114.0,93.95,4,4,56,-0.27,-0.06
d2aca7a8df1847037fc5a558633048d9ac48fed907a2eecffe9c88ca4343fd58,conv-42,91,d2aca7a8df1847037fc5a558633048d9ac48fed907a2eecffe9c88ca4343fd58,835dfa597b9b6518b7fe55b53986f5967d64ef270bcd778c771f8d9668544711,0b3aee8eb743e0e4776e3bea2be8ed59d290deb544d72864beac2e3704e17872,24,24,90,0,0,0,-0.029917657375335693,-0.03721266984939575,0.2823209762573242,0.19822228699922562,0.8749681711196899,0.7635635361075401,-115.0,-145.04166666666666,113.0,90.58333333333333,2,0,29,-0.21,-0.05499999999999999
8d6f4cc69e3fdb24f1a479fa7ed0e5bdc78223fc0eb77cf3f16f17ee95475c7d,conv-42,92,8d6f4cc69e3fdb24f1a479fa7ed0e5bdc78223fc0eb77cf3f16f17ee95475c7d,97bc4cabe0061fa7280a930451bde95a150bdc2687c89408ec539dff403bc752,5b703e97ccb10983502a72421270a6f80a17976bd4df35123794b931994261f5,23,18,93,0,0,0,-0.03998380899429321,-0.03515535593032837,0.27507251501083374,0.17767094270042752,0.8891588449478149,0.7869483762317233,-117.0,-141.17391304347825,110.0,86.38888888888889,3,5,-38,-0.09,-0.05086956521739132
4fc868d2c06339eb1b3a1c9edc7d5d2ec38693fe2ca7f7948ae627e278d04ac2,conv-42,93,4fc868d2c06339eb1b3a1c9edc7d5d2ec38693fe2ca7f7948ae627e278d04ac2,a45fdbdeb00fd11a9deb86204a1fb6387c97d573783090099783969199a1a725,1eb917cd2841e1a7fb89a217a62f983079b1c0ffaec5d546e647163c6752ba3d,19,19,94,0,0,0,-0.05349701642990112,-0.056282371282577515,0.388272762298584,0.1957725066887705,0.9223508238792419,0.8021561095589086,-113.0,-139.31578947368422,110.0,89.15789473684211,1,0,17,-0.18,-0.05842105263157894
7cd19f207f529d490f63f4a2ae8d0925937771f6ea4e7ce2d14d25c1a1798153,conv-42,94,7cd19f207f529d490f63f4a2ae8d0925937771f6ea4e7ce2d14d25c1a1798153,98e44d2509703a7f8fa3c881299702c98014b4d8a74ea8a4bbe0788baf65b888,80560e808ed06326ef09de4c7571527e02c1875fbd75c18436655fc6cdec9ba6,11,12,100,0,0,0,-0.022969961166381836,-0.038705646991729736,0.3097116947174072,0.22036642919887195,0.8755937218666077,0.8035962084929148,-119.0,-143.45454545454547,111.0,102.08333333333333,1,-1,55,-0.09,-0.05727272727272728
0211582b4503c05946932ccf8b5373ab84deb8e5be920e0b9ebccb486fa1503f,conv-42,95,0211582b4503c05946932ccf8b5373ab84deb8e5be920e0b9ebccb486fa1503f,90fde2f184dad2c5d6e6eb99c551eaec749725e2d6720ce90a50117ae3a8f020,3e6c35c1e59036da53f9fee7494096684d2d92d4f1bcc100b456a192db5b3dee,22,17,93,0,0,0,-0.04284632205963135,-0.03964763879776001,0.2868548631668091,0.17942454598166727,0.904744029045105,0.7829059537719277,-112.0,-142.45454545454547,109.0,91.17647058823529,4,5,2,-0.09,-0.040909090909090916
d4de62560f0a75352c3b62aace442ab8b8dbe42d08baaf517244ffabc50d902e,conv-42,96,d4de62560f0a75352c3b62aace442ab8b8dbe42d08baaf517244ffabc50d902e,858b4bfd6c5494780a2b2ef25e20feb581012a2c801acc0a28f07fd1e405ecf9,103238d625e30a759695f659cf396e5666cf595959cc567d1b9ecc120ea9e83b,20,19,96,0,0,0,-0.03879287838935852,-0.04031822085380554,0.2928645610809326,0.18594810366630554,0.8951805233955383,0.7670951517004716,-115.0,-149.85,122.0,95.57894736842105,2,1,-2,-0.12,-0.048
faa98ed4fb83bb5b18faf4513bd1960dc85849b8e6657161de31e7607667270a,conv-42,97,faa98ed4fb83bb5b18faf4513bd1960dc85849b8e6657161de31e7607667270a,c2cad0129c654c81320447ec82cb164c389e60fe97931b5e8b68cd56a13150f4,bc22936dff2e0886bb184ada8e9159d900cce7bbdbfd37861ab90da8ebe1af57,11,11,95,0,0,0,-0.033676356077194214,-0.03452369570732117,0.28539925813674927,0.20733511447906494,0.8744850158691406,0.7968458370728926,-106.0,-122.9090909090909,103.0,87.0909090909091,1,0,31,-0.09,-0.06272727272727273
