arm,turn,expected_domain,episode_id,episode_domain,similarity_score,domain_match
S,751,linguistics,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.5462268590927124,False
S,751,linguistics,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.5379873514175415,False
S,751,linguistics,0048f0c8-6246-4555-9608-31774c9baaf1,ecology,0.5064764618873596,False
S,751,linguistics,34d0b73e-2210-4800-82b7-6c3a1a9a97b8,linguistics,0.6505240201950073,True
S,751,linguistics,3dc2bea1-2853-40fe-8942-276c8c913ddd,linguistics,0.5089360475540161,True
S,751,linguistics,7a64cda8-c072-44df-a8aa-3293bde4df4a,linguistics,0.5566244125366211,True
S,987,structural,1eeeb3d4-a4b0-4bf7-88d9-332b94bc5e1f,structural,0.5817657709121704,True
S,987,structural,b7b19c50-681b-478e-8ea8-66b05f0ca74b,archives,0.5149223804473877,False
S,987,structural,cf32aa11-13a4-42fb-8e54-0e47e0d39c94,probe,0.6546584963798523,False
S,987,structural,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.5549266934394836,False
S,987,structural,630c0266-832c-4303-87fe-c243374987a4,monetary,0.5197335481643677,False
S,987,structural,4ecd0763-ce3d-4451-af7f-a9a2cfcc89ea,monetary,0.5345460176467896,False
S,987,structural,afe5d585-b290-47eb-9cbf-c36fb734deb1,probe,0.6546584963798523,False
S,987,structural,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.5731752514839172,False
S,987,structural,0048f0c8-6246-4555-9608-31774c9baaf1,ecology,0.537092387676239,False
S,987,structural,d72a3f82-82b6-46a6-8b56-253195348a4d,geophysics,0.5040484666824341,False
S,987,structural,81fa199d-26d1-42e0-963c-5e65d6390b27,geophysics,0.5227319598197937,False
S,987,structural,88f1d913-e31c-41d8-b18d-3c663be26004,probe,0.6546584963798523,False
S,987,structural,d3b10012-d3b7-48f7-9db6-90274f119e47,robotics,0.5316118001937866,False
S,988,epidemiology,1b713f24-d0e6-47a3-8905-6850519c7861,epidemiology,0.5811341404914856,True
S,988,epidemiology,85846832-00c8-49eb-8124-5d0749aad6b3,epidemiology,0.540475070476532,True
S,988,epidemiology,e6333c43-e2c7-438f-8bcd-8cb328fcc7a4,epidemiology,0.540475070476532,True
S,988,epidemiology,9300ca13-404b-4e28-8abd-7ca31727a04f,epidemiology,0.540475070476532,True
S,988,epidemiology,57a857c5-2a41-43f6-993c-fef0a6d1fea3,epidemiology,0.540475070476532,True
S,988,epidemiology,c38e4a03-cc1b-4057-b4a5-563c37ad442a,epidemiology,0.540475070476532,True
S,988,epidemiology,4afeea2d-9e94-4343-93e1-6083f458e131,epidemiology,0.5944604873657227,True
S,988,epidemiology,6599cc68-199e-4517-8d0c-32b935e97135,epidemiology,0.540475070476532,True
S,988,epidemiology,9ebc09ae-885e-4f79-8d14-6228a0b1ddb5,epidemiology,0.540475070476532,True
S,988,epidemiology,f4be0e55-aab3-402c-a19a-c3ff6b53f102,epidemiology,0.540475070476532,True
S,988,epidemiology,60596081-010d-4ffb-a758-9929a2666bde,epidemiology,0.540475070476532,True
S,988,epidemiology,7a5272b8-95d6-46fc-8181-b3284a636982,epidemiology,0.5253248810768127,True
S,988,epidemiology,18eafa67-8e57-4593-a7e1-a5149e621fbb,epidemiology,0.540475070476532,True
S,988,epidemiology,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.5148066878318787,False
S,988,epidemiology,630c0266-832c-4303-87fe-c243374987a4,monetary,0.527970552444458,False
S,988,epidemiology,4ecd0763-ce3d-4451-af7f-a9a2cfcc89ea,monetary,0.5014223456382751,False
S,988,epidemiology,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.5735376477241516,False
S,988,epidemiology,48481cb7-ece0-4de8-bdd1-b6870451766c,probe,0.5205851197242737,False
S,989,archives,1eeeb3d4-a4b0-4bf7-88d9-332b94bc5e1f,structural,0.5013530254364014,False
S,989,archives,4afeea2d-9e94-4343-93e1-6083f458e131,epidemiology,0.5311921834945679,False
S,989,archives,e6846e81-9c76-4647-8599-83cfca0864bb,archives,0.5438528060913086,True
S,989,archives,b7b19c50-681b-478e-8ea8-66b05f0ca74b,archives,0.5672425031661987,True
S,989,archives,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.5775079727172852,False
S,989,archives,630c0266-832c-4303-87fe-c243374987a4,monetary,0.5267285108566284,False
S,989,archives,4ecd0763-ce3d-4451-af7f-a9a2cfcc89ea,monetary,0.5422974824905396,False
S,989,archives,235da646-882f-4254-b2cc-4387e4afcff6,astronomy,0.5191508531570435,False
S,989,archives,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.5543394684791565,False
S,989,archives,0048f0c8-6246-4555-9608-31774c9baaf1,ecology,0.5360684990882874,False
S,989,archives,b30e5d70-f405-4ac5-b34d-c82cfc5a6ca7,cryptography,0.533560037612915,False
S,989,archives,81fa199d-26d1-42e0-963c-5e65d6390b27,geophysics,0.5503532886505127,False
S,989,archives,48481cb7-ece0-4de8-bdd1-b6870451766c,probe,0.5963968634605408,False
S,989,archives,d3b10012-d3b7-48f7-9db6-90274f119e47,robotics,0.5347934365272522,False
S,989,archives,3c896fa2-1519-460b-a282-35204acbfd99,conservation,0.5564548373222351,False
S,989,archives,88405caa-fb6a-4747-984a-a672ab8eba2d,conservation,0.5182639360427856,False
S,990,battery,b7b19c50-681b-478e-8ea8-66b05f0ca74b,archives,0.5156798958778381,False
S,990,battery,abd04e23-e0b7-4d2c-adb7-1ca36c6b5ec1,battery,0.6633214950561523,True
S,990,battery,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.8014581799507141,False
S,990,battery,5619c449-f412-4706-8fc2-38f7833e1d79,battery,0.5210528373718262,True
S,990,battery,d5bdbe42-518b-483d-a2e4-e6dd2ab12763,battery,0.5210528373718262,True
S,990,battery,63b74e9f-75a6-4ac7-8f20-1d62bd3efd41,battery,0.5210528373718262,True
S,990,battery,002003d1-5d77-4d97-996e-604b9adad51b,battery,0.5210528373718262,True
S,990,battery,edb50b81-5328-48d0-a9e4-55478028df77,battery,0.5210528373718262,True
S,990,battery,092a8a21-54e3-4928-bc19-570b2aa22a2b,battery,0.583344578742981,True
S,990,battery,7edf218e-1e5a-46c4-a4ce-c35257320983,battery,0.5210528373718262,True
S,990,battery,c1e848fa-1f1e-43c9-91af-b303ed382f69,battery,0.5210528373718262,True
S,990,battery,6581edf2-024a-4326-b51d-fae1c37b0877,battery,0.5210528373718262,True
S,990,battery,de74b1ba-faac-4b4d-89bd-b5c29c094adb,battery,0.5210528373718262,True
S,990,battery,4afcc13a-d905-482c-8c8b-26351abbc743,battery,0.5004556179046631,True
S,990,battery,813b3d50-d1ed-4d76-8d1f-fa041b8e0e62,battery,0.5210528373718262,True
S,990,battery,630c0266-832c-4303-87fe-c243374987a4,monetary,0.5147953629493713,False
S,990,battery,4ecd0763-ce3d-4451-af7f-a9a2cfcc89ea,monetary,0.51186203956604,False
S,990,battery,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.5041974186897278,False
S,990,battery,b30e5d70-f405-4ac5-b34d-c82cfc5a6ca7,cryptography,0.5338551998138428,False
S,991,monetary,b7b19c50-681b-478e-8ea8-66b05f0ca74b,archives,0.5122520923614502,False
S,991,monetary,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.5567405819892883,False
S,991,monetary,630c0266-832c-4303-87fe-c243374987a4,monetary,0.632597029209137,True
S,991,monetary,4ecd0763-ce3d-4451-af7f-a9a2cfcc89ea,monetary,0.5579761862754822,True
S,991,monetary,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.5609915256500244,False
S,991,monetary,9a2f463e-65c1-4a30-9089-af3807b04857,probe,0.5269014835357666,False
S,991,monetary,73dadf4c-8359-4c62-a774-343aca1f2b10,probe,0.5082576870918274,False
S,992,astronomy,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.5252860188484192,False
S,992,astronomy,ef076212-d02b-4ea7-a1fb-8f402e09030c,astronomy,0.5963530540466309,True
S,992,astronomy,dcbb4f69-dd3c-45cb-9c94-f034d0ec2818,astronomy,0.5479586720466614,True
S,992,astronomy,fcab721e-c773-4f9d-bc64-de4db4327d02,astronomy,0.5485671162605286,True
S,992,astronomy,40af2376-3023-449c-8418-d0fc88f867ba,astronomy,0.5479586720466614,True
S,992,astronomy,5ef48ca5-503c-48c6-bc7b-775b0bfe616d,astronomy,0.5485671162605286,True
S,992,astronomy,0323c8af-9a1b-4d03-bce2-abcaabce078d,astronomy,0.5479586720466614,True
S,992,astronomy,cf171b30-f719-4fbd-9b50-7b8232900191,astronomy,0.5485671162605286,True
S,992,astronomy,bcf95187-766f-4e13-8317-0a6186f5f8f1,astronomy,0.5479586720466614,True
S,992,astronomy,45b9fd8c-cb0c-4b97-95f0-550100ce1267,astronomy,0.5485671162605286,True
S,992,astronomy,453578ca-9201-4596-9897-86fc04d168e0,astronomy,0.5479586720466614,True
S,992,astronomy,235da646-882f-4254-b2cc-4387e4afcff6,astronomy,0.5598465204238892,True
S,992,astronomy,57c3d184-6157-466d-a584-c9bb3b980408,astronomy,0.5479586720466614,True
S,992,astronomy,fda58197-c21c-48c5-b33d-20ae3e91c3c9,astronomy,0.5485671162605286,True
S,992,astronomy,7e3dd0d5-f5df-4678-b2b6-994a918b48fd,astronomy,0.5479586720466614,True
S,992,astronomy,5c9862de-8e24-431f-b10f-847fcc1a7034,astronomy,0.5485671162605286,True
S,992,astronomy,a23e01b5-ac08-4247-a53a-730fafb2e226,astronomy,0.5479586720466614,True
S,992,astronomy,d6905310-4898-414c-b02c-44de9d100757,astronomy,0.5485671162605286,True
S,992,astronomy,c0b26c50-ddb7-4aff-b13c-7e6f4faeaa48,astronomy,0.5479586720466614,True
S,992,astronomy,3dbe21de-d7bb-4e5e-8bd6-b07e0fc297c2,astronomy,0.5485671162605286,True
S,992,astronomy,2b1ae9bf-3a6d-44ac-8cc4-822e0561f343,astronomy,0.5479586720466614,True
S,992,astronomy,f243ce71-55c8-44fb-96b1-d28f1c609027,astronomy,0.5485671162605286,True
S,992,astronomy,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.5431004166603088,False
S,992,astronomy,81fa199d-26d1-42e0-963c-5e65d6390b27,geophysics,0.5110085010528564,False
S,992,astronomy,48481cb7-ece0-4de8-bdd1-b6870451766c,probe,0.5505310893058777,False
S,992,astronomy,d3b10012-d3b7-48f7-9db6-90274f119e47,robotics,0.5389799475669861,False
S,992,astronomy,3c896fa2-1519-460b-a282-35204acbfd99,conservation,0.5038509964942932,False
S,992,astronomy,9a2f463e-65c1-4a30-9089-af3807b04857,probe,0.5486548542976379,False
S,992,astronomy,73dadf4c-8359-4c62-a774-343aca1f2b10,probe,0.5012956857681274,False
S,993,ecology,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.5460057854652405,False
S,993,ecology,630c0266-832c-4303-87fe-c243374987a4,monetary,0.5206647515296936,False
S,993,ecology,1f8cfd3d-1c96-4e25-90cd-fa00b90f0720,ecology,0.6339496970176697,True
S,993,ecology,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.7804834246635437,False
S,993,ecology,0048f0c8-6246-4555-9608-31774c9baaf1,ecology,0.5725051760673523,True
S,993,ecology,2dd79b8f-6384-40fe-9678-4424aaab7735,ecology,0.5270269513130188,True
S,993,ecology,81fa199d-26d1-42e0-963c-5e65d6390b27,geophysics,0.518668532371521,False
S,993,ecology,9a2f463e-65c1-4a30-9089-af3807b04857,probe,0.5244594216346741,False
S,993,ecology,afde0b99-270e-4dfb-b087-2bf00dd4a4c4,probe,0.5648822784423828,False
S,994,cryptography,4afeea2d-9e94-4343-93e1-6083f458e131,epidemiology,0.502760112285614,False
S,994,cryptography,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.5542342662811279,False
S,994,cryptography,4ecd0763-ce3d-4451-af7f-a9a2cfcc89ea,monetary,0.5027534365653992,False
S,994,cryptography,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.5070351362228394,False
S,994,cryptography,e6f7de08-6909-416c-a361-3db9fc421647,cryptography,0.6651962995529175,True
S,994,cryptography,81d53f0a-c5a7-4dc5-a059-168acf972646,cryptography,0.5227954387664795,True
S,994,cryptography,cf13ac68-bbfa-498b-96d0-6b8bec1b5bd5,cryptography,0.5488219261169434,True
S,994,cryptography,1705fcb5-b30a-4ad7-924c-e92377062db5,cryptography,0.5227954387664795,True
S,994,cryptography,469e7007-a1dc-41b3-b8a9-b5a0214d9c9c,cryptography,0.5488219261169434,True
S,994,cryptography,f10b7cec-eb32-4180-ad8b-598aba3ae8d2,cryptography,0.5227954387664795,True
S,994,cryptography,1d5578e3-8055-4b16-a705-521288088240,cryptography,0.5488219261169434,True
S,994,cryptography,59461ee2-b384-4178-bdcf-371ed6fb2468,cryptography,0.5227954387664795,True
S,994,cryptography,75d9d865-9889-49db-9729-fc81dc0bc8a2,cryptography,0.5488219261169434,True
S,994,cryptography,d76e54a1-3167-4416-a699-841e787f6c25,cryptography,0.5227954387664795,True
S,994,cryptography,b30e5d70-f405-4ac5-b34d-c82cfc5a6ca7,cryptography,0.5917305946350098,True
S,994,cryptography,596b41ac-f959-418f-8422-0a85f278a39a,cryptography,0.5227954387664795,True
S,994,cryptography,042720f8-86f9-4815-a14c-d1c20797aef3,cryptography,0.5488219261169434,True
S,994,cryptography,c79576be-e11b-4d0a-ae11-3ac619ad7434,cryptography,0.5227954387664795,True
S,994,cryptography,33fee58d-b540-4dd2-978e-26293ca3f7fd,cryptography,0.5488219261169434,True
S,994,cryptography,a6789ef0-3ca8-4d51-9900-e3017dc2dc17,cryptography,0.5227954387664795,True
S,994,cryptography,857b5be1-b2c3-4c5c-a3c0-f76357a24a08,cryptography,0.5488219261169434,True
S,994,cryptography,81984009-be71-46c2-b81c-1ffa4af1b7b4,cryptography,0.5227954387664795,True
S,994,cryptography,d3fc3d40-5eff-4e7f-b89d-18707a589362,cryptography,0.5488219261169434,True
S,994,cryptography,61c36ce9-947d-439c-a5a6-bbde7de41779,cryptography,0.5227954387664795,True
S,994,cryptography,6cd1fd5c-d64d-43a2-99ec-97f72e90d788,cryptography,0.5488219261169434,True
S,994,cryptography,9a2f463e-65c1-4a30-9089-af3807b04857,probe,0.5008456110954285,False
S,994,cryptography,afde0b99-270e-4dfb-b087-2bf00dd4a4c4,probe,0.5195971131324768,False
S,995,geophysics,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.5761072635650635,False
S,995,geophysics,630c0266-832c-4303-87fe-c243374987a4,monetary,0.5234524011611938,False
S,995,geophysics,235da646-882f-4254-b2cc-4387e4afcff6,astronomy,0.5365321040153503,False
S,995,geophysics,1f8cfd3d-1c96-4e25-90cd-fa00b90f0720,ecology,0.5628365278244019,False
S,995,geophysics,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.6475632786750793,False
S,995,geophysics,0048f0c8-6246-4555-9608-31774c9baaf1,ecology,0.5474611520767212,False
S,995,geophysics,d72a3f82-82b6-46a6-8b56-253195348a4d,geophysics,0.6934574842453003,True
S,995,geophysics,81fa199d-26d1-42e0-963c-5e65d6390b27,geophysics,0.5287887454032898,True
S,995,geophysics,7c2f06ec-8a00-4f99-b66f-62e7200ab1c0,geophysics,0.5005151629447937,True
S,995,geophysics,48481cb7-ece0-4de8-bdd1-b6870451766c,probe,0.5401983857154846,False
S,995,geophysics,9a2f463e-65c1-4a30-9089-af3807b04857,probe,0.5594824552536011,False
S,995,geophysics,4cf1b062-46fa-41a7-b860-3c67137d0e3a,probe,0.5185785293579102,False
S,995,geophysics,afde0b99-270e-4dfb-b087-2bf00dd4a4c4,probe,0.5552796721458435,False
S,995,geophysics,1027c505-7c58-46b0-b378-58cce956934e,probe,0.560081958770752,False
S,995,geophysics,e54e8c89-52ac-4c8e-9655-074e871b8e12,probe,0.5902554392814636,False
S,996,linguistics,e6846e81-9c76-4647-8599-83cfca0864bb,archives,0.5110542178153992,False
S,996,linguistics,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.5462268590927124,False
S,996,linguistics,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.5379873514175415,False
S,996,linguistics,0048f0c8-6246-4555-9608-31774c9baaf1,ecology,0.5064764618873596,False
S,996,linguistics,34d0b73e-2210-4800-82b7-6c3a1a9a97b8,linguistics,0.6505240201950073,True
S,996,linguistics,3dc2bea1-2853-40fe-8942-276c8c913ddd,linguistics,0.5089360475540161,True
S,996,linguistics,7a64cda8-c072-44df-a8aa-3293bde4df4a,linguistics,0.5566244125366211,True
S,996,linguistics,48481cb7-ece0-4de8-bdd1-b6870451766c,probe,0.7864096164703369,False
S,996,linguistics,6a78b0c0-f2a6-42b8-b38e-de8654c7caaa,linguistics,0.5089360475540161,True
S,996,linguistics,987dc490-52e7-4ceb-b0bf-288530b8c9bd,linguistics,0.5566244125366211,True
S,996,linguistics,3eaef2ee-c089-413e-91b5-ba0841fb650a,linguistics,0.5089360475540161,True
S,996,linguistics,bd5f3787-9ac2-4290-b4f3-2e1cedecadea,linguistics,0.5566244125366211,True
S,996,linguistics,fdd48774-0c1b-43e1-a33c-9cd550626aef,linguistics,0.5089360475540161,True
S,996,linguistics,d1890faa-058b-46c8-bd4b-5c49c09976b2,linguistics,0.5566244125366211,True
S,996,linguistics,cf6fa55b-2e57-4938-b7f3-cc252b8ae61d,linguistics,0.5089360475540161,True
S,996,linguistics,ee59416c-c09d-4de9-9b78-0ffa27aadf14,linguistics,0.5026315450668335,True
S,996,linguistics,ba5e732c-7ff8-4b49-9f8a-abd5fa7766df,linguistics,0.5089360475540161,True
S,996,linguistics,82dfe8b8-d637-44f0-91bb-16fcf58abd9d,linguistics,0.5566244125366211,True
S,996,linguistics,590c7822-2dbc-4f22-910c-61c556aeb1b6,linguistics,0.5089360475540161,True
S,996,linguistics,c5b1717a-6c45-469c-95ed-ab9c1b44a0eb,linguistics,0.5566244125366211,True
S,996,linguistics,60f5cdbe-42ef-4cb9-a83b-b9b8783ae493,linguistics,0.5089360475540161,True
S,996,linguistics,84bae7c7-5fb6-4330-9534-c1d7b06c6def,linguistics,0.5566244125366211,True
S,996,linguistics,ce28b549-4315-42b5-b85e-22424bd8e374,linguistics,0.5089360475540161,True
S,996,linguistics,00944061-6ee5-44b4-a2fc-82e009e486b3,linguistics,0.5566244125366211,True
S,996,linguistics,7e5197f2-5642-48b7-a65a-f8586ceca8cc,linguistics,0.5258756875991821,True
S,996,linguistics,63ed97f2-cf2c-4551-8306-125516e833b1,linguistics,0.5089360475540161,True
S,996,linguistics,fc3a6891-d508-42ab-8fde-3f91f25a5b42,linguistics,0.5566244125366211,True
S,996,linguistics,9a2f463e-65c1-4a30-9089-af3807b04857,probe,0.5554869174957275,False
S,996,linguistics,73dadf4c-8359-4c62-a774-343aca1f2b10,probe,0.5868268609046936,False
S,996,linguistics,afde0b99-270e-4dfb-b087-2bf00dd4a4c4,probe,0.5143136978149414,False
S,996,linguistics,1bb25c58-18a8-4085-b684-fba5e35704a1,probe,0.5042555928230286,False
S,997,robotics,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.571503758430481,False
S,997,robotics,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.5248613357543945,False
S,997,robotics,3e77d28c-5387-4709-8539-c44c683c5052,robotics,0.611363410949707,True
S,997,robotics,d3b10012-d3b7-48f7-9db6-90274f119e47,robotics,0.5475797057151794,True
S,998,conservation,1eeeb3d4-a4b0-4bf7-88d9-332b94bc5e1f,structural,0.50323086977005,False
S,998,conservation,4afeea2d-9e94-4343-93e1-6083f458e131,epidemiology,0.5141887664794922,False
S,998,conservation,b7b19c50-681b-478e-8ea8-66b05f0ca74b,archives,0.5350562334060669,False
S,998,conservation,90a354de-0a02-49d3-9818-5b1c0f434c49,probe,0.5490860342979431,False
S,998,conservation,630c0266-832c-4303-87fe-c243374987a4,monetary,0.5363669395446777,False
S,998,conservation,4ecd0763-ce3d-4451-af7f-a9a2cfcc89ea,monetary,0.5345710515975952,False
S,998,conservation,2ff4d036-7216-44db-823b-60cf0090cd55,probe,0.5602983236312866,False
S,998,conservation,0048f0c8-6246-4555-9608-31774c9baaf1,ecology,0.5334169864654541,False
S,998,conservation,81fa199d-26d1-42e0-963c-5e65d6390b27,geophysics,0.5295828580856323,False
S,998,conservation,d3b10012-d3b7-48f7-9db6-90274f119e47,robotics,0.520054042339325,False
S,998,conservation,3c896fa2-1519-460b-a282-35204acbfd99,conservation,0.5577130913734436,True
S,998,conservation,88405caa-fb6a-4747-984a-a672ab8eba2d,conservation,0.5245969891548157,True
S,998,conservation,73dadf4c-8359-4c62-a774-343aca1f2b10,probe,0.5022619366645813,False
S,998,conservation,4cf1b062-46fa-41a7-b860-3c67137d0e3a,probe,0.5175521373748779,False
S,998,conservation,afde0b99-270e-4dfb-b087-2bf00dd4a4c4,probe,0.5537755489349365,False
