question_id,sample_id,category,direction,evidence_episodes,tiered_evidence_tiers,tiered_evidence_delivered,flat_evidence_delivered,flat_best_evidence_rank,flat_worst_evidence_rank,tiered_recency,tiered_k,tiered_coverage
af332ec9cc49b20ee71e23a35bb4a2f1c46d6e82e4ec8ec88ccf16fac52c8b5b,conv-42,4,loss,1,,0,1,5,5,32,25,0
08de5720c5ddf50bfd39a3eee8b843f4255ed1288cd2208ce78f59434223570f,conv-42,4,loss,1,,0,1,1,1,32,20,0
8713895338f9d1baabd0aab6457bf91ae7d3e0bc834fa4f2f0ef03d8a126473b,conv-42,4,gain,1,recency,1,0,116,116,32,24,0
97f46c06890f4eed4b19d706295892a1d68e9614d3e99e5906bbb41af17b34c7,conv-42,5,loss,1,,0,1,1,1,32,21,0
160e57b9c18e44f2592adf9b5e1af778c415992be24cdc2476eba933aaba9ef2,conv-42,5,loss,1,,0,1,12,12,32,23,0
04c098ba4cc048cff425a9346c580d9b25d616cdda71ed019ef1a3dd9f7bb2af,conv-42,5,loss,1,,0,1,37,37,32,23,0
309eb55e270baa3a613816aff2c0f7919e28439927752713f75c233b245c2be2,conv-42,5,loss,1,,0,1,2,2,32,19,0
447c13a41b748570e7af05bb3663db8302c193e17bb2ef7a233df8ca3d73ac2d,conv-42,5,loss,1,,0,1,1,1,32,23,0
4f0d8086fb9cf079deb45eb4eac5dd2729b2d1b6c0ff940831d01357905c9cad,conv-42,5,loss,1,,0,1,2,2,32,22,0
dc50b829677b54d9b73cef7a84850c259abb9adebb25bbc518b607cdacd77c79,conv-42,5,loss,1,,0,1,1,1,32,20,0
add77c535e9fa99b3ee680b0fcdb2d69d6eb55afbb3b3d179e75c6242d6f7dbd,conv-42,5,loss,1,,0,1,21,21,32,21,0
9981259c03847335f880fb066962cd519ffe517c6ec9faa7e6271e04cf896c45,conv-42,5,loss,1,,0,1,1,1,32,21,0
97334cba4bf8c14a10a14157db1b2ea945865e2169814f1b0f804afce7f62e2d,conv-42,5,loss,1,,0,1,12,12,32,22,0
06c1c91d71d2830570356f5f35050baf8ce43467e862064cf8dff322a6c40127,conv-42,5,loss,1,,0,1,5,5,32,20,0
7954930d21ccac72403361809c3e314a1059af7f36afa4d140c8c8d5c8e5f055,conv-42,5,loss,1,,0,1,27,27,32,22,0
729a478c6747f957b8a2de7843650af1cdefd45b804eac7e5a1ee222efebcfec,conv-42,5,loss,1,,0,1,4,4,32,21,0
7f362e76136842994dca14503d67266767cdd2fcb69a8acf0d708e2e575d8c1d,conv-42,5,loss,1,,0,1,3,3,32,21,0
e1d9d65037f5e33d454bb007523869d17abe208af4c430d2eb7b1e820d218317,conv-42,5,loss,1,,0,1,1,1,32,20,0
4c1bfbb23e13f424e1e9b6a891a8726a87f2bce46c9375deda6f90989bb494ac,conv-42,5,loss,1,,0,1,20,20,32,21,0
92897a271a924aa4fae1c89d65e19537dfc424f6a8680620ed9db7dd4e672e3a,conv-42,5,loss,1,,0,1,1,1,32,23,0
a26f495f6a5a1880e3048d9af010375661043e1ee941c957c31af40690d2456c,conv-42,5,loss,1,,0,1,1,1,32,20,0
054beb41c62a1d7477c7782eb4e3dc98e326bf123f250944e9a96e731fc28651,conv-42,5,loss,1,,0,1,1,1,32,19,0
12fab774a1faa500700269ded7d81302c2de0bf1f7e82992743039fba64fce96,conv-42,5,loss,1,,0,1,3,3,32,23,0
3f08d727c76b1d89842e3ec2679ea56354a9189738ff2ecc0005240186be4f21,conv-42,5,loss,1,,0,1,8,8,32,21,0
0bc653c71fc0bb2ec100caf3f7339e25be745089496b83b0714204418565176a,conv-42,5,loss,1,,0,1,44,44,32,25,0
135ccaa9603ec1da81f3878d83ce95b5dbc16cfdf8eb8fe4302765a6cb1ed84e,conv-42,5,loss,1,,0,1,1,1,32,22,0
5d644411d4a41d93ac2907ed9eac1e1a682059247af92bd6e4e3a127133149a5,conv-42,5,loss,1,,0,1,13,13,32,21,0
b71e303ae95c45d11b8c842df4b5c71f2596da21a4dce43a69bfa06821e959f7,conv-42,5,loss,1,,0,1,10,10,32,22,0
a84b33aad124230fe21ea1896e005b145fbae3b1ddc2d0e1e3e05d3a7b6c61d1,conv-42,5,loss,1,,0,1,27,27,32,20,0
78691a4175a5c0bb57b434c6173304f1b8c10d1b19ce71e41ecb02ca10a71976,conv-42,5,loss,1,,0,1,25,25,32,23,0
5166849138818a8578140493278deb56868b48555f33c7132c8357bc8dda83d2,conv-42,5,loss,1,,0,1,3,3,32,20,0
6e1630011f8e82c3be2fff0ec228b0c99b7d4f871e9a7411482cd714d25d6018,conv-42,5,loss,1,,0,1,3,3,32,20,0
c649d5ba56979eb505454d6ddd805d40d5a02728260b67b43c25de015d7b54ef,conv-42,5,loss,1,,0,1,1,1,32,20,0
c65161011be683e107a7eca1f55bdff4a0f0b6779544673af25547b8f8567f6f,conv-42,5,loss,1,,0,1,2,2,32,24,0
95f82fd3e2cd9e5d9f93022be1d5388e0d8da8ef2ae7720a8d6906f516935be9,conv-42,5,loss,1,,0,1,1,1,32,22,0
7c4bfb5e3709ca346f7d39ce50e991b1b950a57a3f32fbc58e2c2f88528a32e9,conv-47,1,loss,2,,0,2,5,44,32,22,0
98f714e2745c993f6f7f662f880b345d5ff63a7ac64550acee026c8966a60554,conv-47,3,loss,1,,0,1,28,28,32,11,14
8cc8f6c478642e2eb615d4e9c02f16ba0e542aa3da47d29869df0d9e7027f009,conv-47,2,loss,1,,0,1,1,1,32,22,0
13168332ee1c1bdf76e9723905af7a6fea17ff4354d31596284ad05e57f04b05,conv-47,2,loss,1,,0,1,45,45,32,12,7
f3d0a5898c6e8026e24e99c66b55e2318caf38502819f3456b9a251c5cb1ec32,conv-47,3,loss,1,,0,1,1,1,32,23,0
69a35d16d2931a759e2f772f4a064c892aef79e222cd776aa567bcf9cff6852a,conv-47,3,loss,1,,0,1,1,1,32,22,0
80b0ad6a162115cef3905129956478a40f12e41f11e142ff8ccc3b7f65a23219,conv-47,1,loss,2,,0,2,19,28,32,23,0
5f971dcc43d8788ac57ac57317cf12a80e4b407d42aed11307f9ba6bd3e3c63e,conv-47,3,loss,2,,0,2,4,19,32,23,0
5f4f61dd574b182246df363c8cc77259001b804826c6ef2e26989a862c499a21,conv-47,1,loss,2,,0,2,11,29,32,24,0
8b66331d7d0a2ff18c362616f0441ce1ac80125fc6b6fe72f16d442b59e34f70,conv-47,2,loss,1,,0,1,1,1,32,23,0
c55bc907660613c94dfc75cdff5204f16023c381dfbc7eb7763e62edc26e2ca0,conv-47,2,loss,1,,0,1,44,44,32,25,2
841358e8d773b3a11a85363576315dd91b820b87ed10bab67d60c85769a60363,conv-47,3,loss,1,,0,1,18,18,32,24,0
38732cf6d01ae76d6b3c01583cd17c652763390b1ce295a4e3502f409a1f172a,conv-47,2,loss,1,,0,1,35,35,32,26,0
b9b42c9148367439c3815e37080a8017116062bf782904735b5dd11c22954869,conv-47,2,loss,1,,0,1,1,1,32,23,0
dc30824d53a1364d4c96fd96f14e0bca8bfacf23d51c48359e7799a9ea8a5645,conv-47,2,loss,1,,0,1,4,4,32,25,0
76bc4a731506bac26244b2437bd6bb63e12068dd8fe0f754c0b8f662234ac696,conv-47,2,loss,1,,0,1,1,1,32,23,0
c4643577b06522cec7b5c27245cd7f60ad138e44e83c4c1780518bdc971a30e8,conv-47,2,loss,1,,0,1,1,1,32,19,0
bc288faac117b881b882d4d677101ad05be7b1e9e29a5d44b65bfc80b7179ca8,conv-47,2,loss,2,k,1,2,12,30,32,19,1
00f0390d17eafc419028159def46a7baf74b6c9e03c6eab414ae47dce568b0ac,conv-47,2,loss,1,,0,1,1,1,32,19,0
3fc6ac3b3924e5279a3639b6b0b8cc73194c18ebda792236627550c7488fe2f1,conv-47,1,loss,2,,0,2,1,2,32,24,0
52949ad9760fd61c1c8f41ad8910c9553d502d44223dfc6884d0395f28e0d6e4,conv-47,2,loss,1,,0,1,1,1,32,24,0
8c9f592b7b8e8c601a768086ca2bdb6de99999505d6f5a2801aa0429903ccc90,conv-47,2,loss,1,,0,1,1,1,32,22,0
774d39a4f15358f2c320de771b71eccfac88a84c0d04e0e5049ba226f0c177cd,conv-47,1,loss,3,recency,2,3,1,5,32,20,0
2f69c606f63a5f81d8697a242e033ff27694186bf9ed40b888c9e2d5416fcd14,conv-47,2,gain,2,recency,2,1,1,115,32,29,0
ececce2b9ae0a2cbe754a6b5adb3c2ac488c0733be309fdf0368920eeabfcbe9,conv-47,2,gain,3,k|recency,3,2,2,217,32,16,3
eca6a371313f48a654d2fb5a77693626897985a24c9e30829f16f3b414f31b12,conv-47,4,loss,1,,0,1,2,2,32,22,0
6fe956f231da63d69d20462ed9e0d77a1d7d2f2bd3c6e0c0841d05e672ef5362,conv-47,4,loss,1,,0,1,1,1,32,21,0
56a19fd2e23f837228fa88754c2f014a3095a37b540dfe379d58d37d71517bda,conv-47,4,loss,1,,0,1,4,4,32,20,0
fa08d10585f711112b4d344e8610ca5acc95ef3396a69b85e09d3cacacad3f35,conv-47,4,loss,1,,0,1,35,35,32,16,4
143bf2ebacea84a7362a8eca854135e0739b922ae0d331a6a994fe963e1d22f9,conv-47,4,loss,1,,0,1,1,1,32,21,0
aab7ca448a1e117635832e2a085c41d5941dedbadebe60aa981749ffeb68ee75,conv-47,4,loss,1,,0,1,3,3,32,24,0
a00998166aa95e5f022baa269ea95c3d35de1635379c2942f599f9c046c927a8,conv-47,4,loss,1,,0,1,9,9,32,23,0
2a72e7b8baf3d9ce43a2849221ff5ff19f0a536aa71f37a9a09aa23416146545,conv-47,4,loss,1,,0,1,3,3,32,23,0
61c41768b13d3bdd893a5b3c946ad5d361b3e8176c7eb193c898165355177fbc,conv-47,4,loss,1,,0,1,2,2,32,24,0
78f27ba08533e1e95ecc51a5e981998b978c6a87fb9a1490e5dc471622d38605,conv-47,4,loss,1,,0,1,3,3,32,22,0
6f5f425ae907e3b2fd6a32ca3d9767e6241f9d9e7073a44366c50f715ba988b1,conv-47,4,loss,1,,0,1,38,38,32,22,0
44d62fef4cf436ab13f116f5b4b725d146bdbd96bd203a820c0389ab1db5aef3,conv-47,4,loss,1,,0,1,7,7,32,22,0
1a10d87f66b3c13bff75097859d6ac03d3e1c17fbb4450f98b4e320c3c7f9442,conv-47,4,loss,1,,0,1,4,4,32,20,0
9435bfdbfa8036e33cc8155e700ba55a143072a0b4b8f07fd9b818cf6796f9fa,conv-47,4,loss,1,,0,1,4,4,32,19,0
0ba4ab87c21b1808cdcbd6400f5fa6162443a4b7d56c8bedce7c2839eb1848f6,conv-47,4,loss,1,,0,1,7,7,32,21,0
544f4d72d0f8d7676df91894bc8e049bfe728018e338045315ac26dc4958e093,conv-47,4,loss,1,,0,1,2,2,32,23,0
1f22ea9fdafe97937b45086bc4220a9d0a8c68cd491072cb6317ca5b71c473ba,conv-47,4,loss,1,,0,1,1,1,32,20,0
52766dcb81a0294a61cfdcb3b05e9bdf00e7bcad6b6bf290c654ccd8881d85cd,conv-47,4,loss,1,,0,1,40,40,32,22,0
1fbc8637100e337a092ec3c6c59e2c436683b608ec7c95e92198fc9226ee1fd8,conv-47,4,loss,1,,0,1,1,1,32,21,0
8bff7e8b2880d7d20a848766b75dfabee9425a89ae5961f4f11c308c436023a0,conv-47,4,loss,1,,0,1,1,1,32,25,0
dc9c71edda38cdc3ec95a18fe5480cbdb17614c461d3b5ce3511a090cefe2fa7,conv-47,4,loss,1,,0,1,3,3,32,24,0
d56afa81d13f2e9ef070c86bc421cb471c6f2ffcb5c67ab7946da0d3e06c5383,conv-47,4,loss,1,,0,1,1,1,32,24,0
ceff852eb5fd6d0c45901b531373a653301e2cd66740ca6d30063c1790404550,conv-47,4,loss,1,,0,1,3,3,32,21,0
e5ba75c35003223368c3cca1e84562de998819714b91728a888fd378b3ec2454,conv-47,4,loss,1,,0,1,2,2,32,24,0
caa350851c17ba219fcf8d04dd1eb2aeaeb2fb7636642561dac57247dc98e7f6,conv-47,4,loss,1,,0,1,1,1,32,22,0
3fa8cfb1449c05261a4f8409c515a74a47a911d1c1e2cbe4da25bacc0cd88d6e,conv-47,4,loss,1,,0,1,1,1,32,25,0
94f5f29f2d5a5e7271ead43c245f58da6f4076b1d3f50e98d7cc1547d3ebd0b9,conv-47,4,loss,1,,0,1,1,1,32,23,0
88823bd9db57f1a3195c21df433ef9c2dbb4e511956301b62242aa6aecf3d4d0,conv-47,4,loss,1,,0,1,2,2,32,23,0
0a40384818c5bf2cb101a2a2eb9e946fae5448026e72f3a498456f9e418dcdae,conv-47,4,loss,1,,0,1,2,2,32,25,0
0da9682de89c5cc47c526991edf84c86be23dacc52ea921680fa5cfbe1e911ba,conv-47,4,loss,1,,0,1,1,1,32,21,0
b44519b7cb11f59e3f4d7d92d5405af5de906a14bc17302be0f1ed111bb41050,conv-47,4,loss,1,,0,1,1,1,32,19,0
21be6ea2dc0ee14b5dc423bc0ce81202f29672f39eeefb4dd9185c6678c205b6,conv-47,4,loss,1,,0,1,3,3,32,21,0
8530a5abe599597b4566b529228390efaaebb7e8a299463f2fd4935ff20c974d,conv-47,4,loss,1,,0,1,1,1,32,21,0
e96074b4d941ad8d64e8a1a0eb53f150b02547ad98ebc75601e916a3e73adc5b,conv-47,4,loss,1,,0,1,6,6,32,19,0
5c4d966437cf2ad9434e1c5df6622897d26e8d81350390707429033c7d8f2d0a,conv-47,4,loss,1,,0,1,36,36,32,21,0
8ab0116f844cfc3f0188d799be9ce053473068fd3c0df29a9c17cc968f7d3677,conv-47,4,loss,1,,0,1,1,1,32,22,0
8736c16082dfbd9e2cf41ae7b46c1ea931c230c36a993c17d2fa3463dee92587,conv-47,4,loss,1,,0,1,1,1,32,20,0
07c4f0c4b2018b15f194daebb475835d2ae644711d0e574591677a922fe00a1a,conv-47,4,loss,1,,0,1,1,1,32,21,0
b1dea42385b8f4e35d0736971236ecb49588ab1f365de1d8a6d998a9b13b8b82,conv-47,4,loss,1,,0,1,1,1,32,22,0
810da9027d8ac95e914f7a101f3eda2d97ffcca21acda3dbd2c23fe10ba916c1,conv-47,4,gain,1,recency,1,0,153,153,32,22,0
f6ee38b75f47397be0e2f7e184152b17d82deff54c4cd45e5df7b0903cbf10a0,conv-47,5,loss,1,,0,1,9,9,32,20,0
59b9bd128b3d728c9ff0628c7c19dcec516551f5a7fc34b0f15a8c987fbdd22c,conv-47,5,loss,1,,0,1,39,39,32,5,19
573db2ec50984ab00ec60809cc7b69444bca91f2299d4521da0066b4764046e5,conv-47,5,loss,1,,0,1,1,1,32,23,0
b090b4cb7c9db4207ba2ff41810bc17d787c3681ee9afe563ecfe0adb30e7d4c,conv-47,5,loss,1,,0,1,36,36,32,23,0
abaaf47bd8dc6683ba80539b58d1c22381825e310681ef8906bc0ddaf5208c07,conv-47,5,loss,1,,0,1,24,24,32,24,0
d2dda55aa89c4ff1ac5e70da75776199a4fe66db56bcf10788afb6b5bcc54742,conv-47,5,loss,1,,0,1,3,3,32,27,0
6bf9b72a2ea3009aaf3a9ed9308c6304afed93e03dff3454d06655e220598fcb,conv-47,5,loss,1,,0,1,32,32,32,8,14
aac409a09e4a77258773775f1a3a2576941e8a5e8f9c29feb0ffc1264455729c,conv-47,5,loss,1,,0,1,2,2,32,24,0
0179597e450a21af02f361e181c3bd523e736e422f80e7f5880bfcc34998f707,conv-47,5,loss,1,,0,1,27,27,32,20,0
3a08a3a62e3937d0ea82629b4df07c8061c329e94c8b371a35915d7ad1bac862,conv-47,5,loss,1,,0,1,5,5,32,21,0
06bf20100000ca7f077b49b1a0057a7747283414b03065cde7493ed69f2310b2,conv-47,5,loss,1,,0,1,2,2,32,24,0
f993bf39afc555d515794fb5f0641a4a1502b6c7d4501a89ba22a45aa4f47dcd,conv-47,5,loss,1,,0,1,1,1,32,21,0
85e18c463973e15ae5ab58c40afb0aa10b7941dda3dcb8f0b466636c83dc6598,conv-47,5,loss,1,,0,1,6,6,32,25,0
facfa52b6610332203828127ede7284f4d2b430c07cc3515836eacf4c9262b0d,conv-47,5,loss,1,,0,1,2,2,32,25,1
8bb3ff8089674959a5d8756d097cd3ec6a7992eddba3edd2b98ecebb46cd25a4,conv-47,5,loss,1,,0,1,1,1,32,21,0
bab90e98113ec89b102920825da65f0c2247a224617e1a24ad53c2536c492133,conv-47,5,loss,1,,0,1,1,1,32,22,0
af1d909a5fb8888fef4ea4ba02525bfacc1b6aede43626843e3ff102a724889f,conv-47,5,loss,1,,0,1,29,29,32,22,0
9de904e70b5dcacbb5da9678afe0ef1a79cc7d854a6db0c90489f4a0330c9731,conv-47,5,loss,1,,0,1,3,3,32,21,0
230a9035e01d788afffe92313fa68d1f56980a4792092c035287b456ebb714ff,conv-48,2,loss,1,,0,1,31,31,32,25,0
743bc5e2ed38c31921bbc1101abc923045def4c301018e55718f8fb66ad02839,conv-48,1,loss,4,k,3,4,3,48,32,22,0
eb798c96b0e8f66f94f96549916e56954d4a3bac1b6223b7fbd051029ace227f,conv-48,1,loss,4,k|recency,3,4,1,29,32,23,0
a25635fb8037d20663339b3b67a8d7efb97d59d7097522f54b553ffc53ae4665,conv-48,1,loss,5,k,2,5,3,23,32,26,0
d8559fe598e71b83244b62da8d851ca301ae9f7bf71e3258dc87856ddcf06420,conv-48,1,loss,3,k,1,3,1,7,32,26,0
2fc0bdaefd7abf0af339cba89e2ec2a0ad44f2999c03523d3b1e0e0acb891235,conv-48,2,loss,1,,0,1,1,1,32,22,0
9c554632f4aae30e17b7c19c91ded7acedf7f88f219b4c497d0588e2a1a47979,conv-48,2,loss,1,,0,1,1,1,32,27,0
576f3f9eb798102ca499109e43cd023c9ab34aefebdb528f60f913ecce04b2b9,conv-48,4,loss,1,,0,1,1,1,32,29,0
eeeeab59969c1b1007e1b7bbc351155b997d6b7738484f7584740069f78a9dab,conv-48,2,loss,1,,0,1,1,1,32,26,0
c4ddf270603b770f39f6ddfc480111cf6ed281c6523ed105b17adad3bf1a3803,conv-48,1,loss,4,,0,4,1,57,32,25,0
27d997dc256dda354c7ae9b7e417b2941985560d655a05a6f02aa0956f6fc8e3,conv-48,3,loss,1,,0,1,39,39,32,25,0
602f9e8d02ed6cd3807bd13ded92616c8875aa887cdefc09e34fa399a5fca35e,conv-48,4,loss,2,,0,2,2,20,32,25,0
31a9c7a08ed46a7883beec73719c136adb67a2bcb0e81fdc9d480253ed450e09,conv-48,2,loss,1,,0,1,5,5,32,28,0
e0178addf675bcc1469ce274fca0b1c8c46857f6491d6c5aea73d88a426f00e6,conv-48,2,loss,1,,0,1,1,1,32,30,0
e6e0ec1c0cd160955eb3a2ce0c5fa613dd0fa70fb2f9a4501b74ca3e376b59b0,conv-48,2,loss,1,,0,1,2,2,32,24,0
65a9472eb8ce6d515a91a659ff59d3959a46375982d4f83eb86f54949b7f6d2f,conv-48,2,loss,3,k,1,3,1,29,32,22,0
6795873e3d31ff6f071af0552c0e1ba1af652f23bce6987f8df3044b9464c080,conv-48,2,loss,1,,0,1,1,1,32,25,0
3d75bf5a76608f67d1299fd419fb1d337014231acb0c9fc36c158aeeefc5394e,conv-48,4,loss,1,,0,1,4,4,32,25,0
5fe1d7b58dd294d0d3e047052060013d9edac59108b7bc1d04d1d14e97c0298a,conv-48,2,loss,1,,0,1,6,6,32,23,0
495b4de5baf6198aca7d828af1609c2d463e303efac94d3cbe19c17eda60075e,conv-48,2,loss,1,,0,1,11,11,32,24,0
1ad5b3249757e61792d2e7c4730ab8578fa54628516a68ad171e894cee5da157,conv-48,2,loss,2,recency,1,2,1,4,32,28,0
f3c4f44c4b1ac1ac76646d8c48b0a53b59729491aa9b308453f4efd834db9485,conv-48,2,loss,3,k,1,3,1,58,32,16,9
0f635a013f3ebed2f4b8f08f9c7ff9dc32da41a1c45640aaa0c90f1f98e2513f,conv-48,2,loss,1,,0,1,5,5,32,26,0
03a18424009bc08d9131a893445eaafda03d77e6296356077bf80c78a90fcdb6,conv-48,2,loss,1,,0,1,1,1,32,25,0
e387caf988d9cc5f36a9571798cedaa33a12d682f0dc121d225ab8097190bae9,conv-48,4,loss,2,,0,2,4,6,32,27,0
5f397ab6d2e384247ae8aabeaf66486459a516a9f27f3038a2e32f7eaf2c58da,conv-48,4,loss,2,,0,2,1,12,32,29,0
ee4ff51cd513870201c13bd8c2e4fdbce236cbb8940a2f1e905977ef9e0123dc,conv-48,2,loss,1,,0,1,1,1,32,27,0
81f5249c34eb53b18aed9573cc48c828c653e370a934c58f612353be50852abd,conv-48,2,loss,1,,0,1,5,5,32,26,0
dff115ed86358c15297a6e6f7b59948250e668de6e0ada1251f6b257a7fc0936,conv-48,3,loss,1,,0,1,1,1,32,26,0
6ff29e4120e3c169b0693e098c970b2e40435c035a09c988840bb4f9cf8b77e6,conv-48,2,loss,1,,0,1,3,3,32,28,0
3ee3ad4ccf64b58e3dae97b37f2f453d2de7f802a0216133f7605a6862020105,conv-48,1,loss,2,k,1,2,1,2,32,26,0
36cab067f1b73b634e3e3aec253ed54e43c2f3fe090e3e0c0d6a6f4aeee6430b,conv-48,4,loss,2,,0,2,1,3,32,27,0
fdcab47ecb86760f28eae7e3a2323f8230e64b6ca3614544ae38b5cc6c7f41b9,conv-48,3,loss,1,,0,1,1,1,32,30,0
2058a0e59bdf775c7cf7fc3b58c37204932f014ce598d1a7ef9a1f93d4a2eb7d,conv-48,1,loss,2,recency,1,2,1,56,32,27,0
b53687f7d91afe03d49150dbce90e997e63ae3ec1259b88896607069aa1fb5dc,conv-48,1,loss,2,recency,1,2,5,10,32,30,0
be0eadd72188fa433073a005b0e5a461b66bf47b78e3529542bc21612a498b79,conv-48,1,loss,3,recency,2,3,1,10,32,27,0
a69f4529c31f2dc4689030fc26c93a5a4a8c027fe0d276293e2b45d4838d2516,conv-48,1,gain,5,k,5,4,5,90,32,24,0
a8846dfb7b53b4d17bd3f91643fec8a4caa179d75b23e592b7fd39e2fa994120,conv-48,1,loss,2,,0,2,1,4,32,24,0
a305a7e66c167552f14c1004eedfff22c4f8ece634dbced49957161575e21e54,conv-48,1,loss,5,k,3,5,3,24,32,21,0
ccedc1740d69f02b9084c67fcac41fd82216a913b52c9525eed1362f3487ba51,conv-48,1,loss,3,k,1,3,2,41,32,27,0
1de52f9598e4c63960c1b10a810972709e0ad4bbaa6f355955927bfee31389f3,conv-48,1,loss,2,k,1,2,2,51,32,26,0
bef7e8f867f531a1cfadafcf497d9c7b912c8fcb4d66f22d538832b408eadc9c,conv-48,4,loss,1,,0,1,1,1,32,23,0
369b7faf7ec147ed043654691af201b9c00ee1700aa7c9fbf07058c8308b4e81,conv-48,4,loss,1,,0,1,10,10,32,25,0
e426318d990ba82b4cc4d7fa2471c4bcb8f12543a670dd9ae7129940f15c351a,conv-48,4,loss,1,,0,1,35,35,32,27,0
ffd0f86b4d561676f2d3f48c9c4f1a8183e12798f9a2233b442eee6af9d78f4b,conv-48,4,loss,1,,0,1,1,1,32,26,0
444bf90f093d281a24f09a498966f0b17a5576a5349bc6c3da79b42f0d6ba896,conv-48,4,loss,1,,0,1,8,8,32,26,0
d23b69cbaab2f9c57f96fa5c0ae07f9632dfd0fa8394c148aca8973e40ea74d2,conv-48,4,loss,1,,0,1,2,2,32,26,0
849ba027bb271231d2deb5986e0bccdd2707fba990fffb7460d12a9ff0f96943,conv-48,4,loss,1,,0,1,2,2,32,27,0
2e758daf35d89b4666f5be628ad52565178e7e160d761a02b87b26459d6d7582,conv-48,4,loss,1,,0,1,1,1,32,24,0
eedc4c72522c21ee5a0ef40ca4af0e9aaadeeb47279aac6e2ebaad3c78a4034d,conv-48,4,loss,1,,0,1,46,46,32,24,0
5f9768c512f138e9620c9d22bce8b0c6c8a1b2fb6d12282495de336bfdb8a200,conv-48,4,loss,1,,0,1,1,1,32,26,0
be8021eec6baedd6c251907a76e139ee1aceceb16e1ba4829b553855f678f1c7,conv-48,4,loss,1,,0,1,2,2,32,25,0
5dd398edda04cd976acea320a56bff115c370c52810531067ee36a956b28c194,conv-48,4,loss,1,,0,1,4,4,32,25,0
02da44516e795eaa23d9d59061a19349bc0848507e078180352086568b6033e9,conv-48,4,loss,1,,0,1,38,38,32,27,0
98eed85cde018fcb705716e8c43bfe7b45ecf2049e732ec0c9119fa60c7296a2,conv-48,4,loss,1,,0,1,14,14,32,25,0
5e1d79ee4cc7cef8cb3054ffd3625b7f15840e9b617edc76434184c83023851a,conv-48,4,loss,1,,0,1,1,1,32,26,0
5227bb5e16e43d0af93f7a719added80a4d003aa753f007b6b5af163ad0f8339,conv-48,4,loss,1,,0,1,1,1,32,25,0
c9009ed7592da2e425d382f7508c1da46a5a57f4c917b1d9249a6e36e47d6e2b,conv-48,4,loss,1,,0,1,13,13,32,26,0
6977354b53a0b63d2b1e70688d5a58353fec0ddfe21b2128007329665a948b7e,conv-48,4,loss,1,,0,1,5,5,32,24,0
5d11c4a7209f5fe3d5a0c4c4c276de54b9c57e03177e6034b665bd9be60f6c84,conv-48,4,loss,1,,0,1,9,9,32,25,0
05151a6cc99a7fded37a52d3f27a60598e1b5d82314e4bf689a888be861881c8,conv-48,4,loss,1,,0,1,2,2,32,24,0
66477bbce4137a1edb70a86f120e7b596e397ebd4fd7256b736715b52414647f,conv-48,4,loss,1,,0,1,3,3,32,29,0
7259cb53875af17a28d69eacc3fa0df40546bda45c3b46e53969c29cf5f3b30e,conv-48,4,loss,1,,0,1,2,2,32,24,0
d21bd33beed4e65239edbb4046587c92e68d594ffe181e19e46640edf63c5195,conv-48,4,loss,1,,0,1,17,17,32,26,0
b1604fd0d51110db439aafde1d74427226069915482cd8ad7145282204060074,conv-48,4,loss,1,,0,1,4,4,32,28,0
28d6c8aa7e1c9e36c622ef76e6ce8b1605ce312fd5217816d862881cd61ca650,conv-48,4,loss,1,,0,1,39,39,32,26,0
ff8a18782f86024a14d3e7cf56f5de548adb5f521a10da3e618a9eae715ebbcb,conv-48,4,loss,1,,0,1,1,1,32,26,0
18679027af54f5661451e56bc1579dfd7fbb987a77123aa242ce0873494cd922,conv-48,4,loss,1,,0,1,2,2,32,27,0
354302a9c2fe1ef93b51cabe59c26431efd8043ac59eac52e7accbffff38bf18,conv-48,4,loss,1,,0,1,1,1,32,25,0
ce8621b4a9c16211a88be35befe28fac16efbf57a51878e8065d8e5e16e9de47,conv-48,4,loss,1,,0,1,1,1,32,28,0
0d3665ec4677356c1576e9abc36a27f304c7e707fba2b2cdb1e849eeef498619,conv-48,4,loss,1,,0,1,2,2,32,26,0
7a01cfdff091f2b664b4eaeaa069fe9b7dd184cc82b36056baf0b94af4567273,conv-48,4,loss,1,,0,1,16,16,32,26,0
8bd1b296522a4a72b4633ee4907c3a2f9e611578273520bfec11b06e79567d31,conv-48,4,loss,1,,0,1,1,1,32,26,0
0124bc447d48d5a4ffe2de56bd8624392e560cd0e8f34147d972b8f7104e3991,conv-48,4,loss,1,,0,1,2,2,32,28,0
0a7f66d5a886b4d7083c9abe3cddea861e6610b9c2668ee90fa365f812f3419c,conv-48,4,loss,1,,0,1,1,1,32,26,0
16648a3a77d3c3a4e2eea7d048165098adf0f3ad8e8c0f72bf14fd3a82710cc8,conv-48,4,loss,1,,0,1,5,5,32,25,0
1dd036332534d3ae739c45a15421914b6eba9375a96765fa0c412fdac3f192da,conv-48,4,loss,1,,0,1,4,4,32,26,0
148a399ae3dace2b24b107b566fd2454016702611b80e861bc930d12cfb455b8,conv-48,4,loss,1,,0,1,1,1,32,19,0
243c156fa11611b2cf901f4207d5c906ebe9e5fe747ac376fbeaea97c703d089,conv-48,4,loss,1,,0,1,1,1,32,27,0
be974ebb1466ae28f51d4829fae1a1af9f5b85406eafdee7f33fa56eb443ec66,conv-48,4,loss,1,,0,1,1,1,32,26,0
