turn,episode_id,episode_turn,topic,similarity,provenance,promoted_at_turn,trigger_type,triggered_filter
78,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.2789250612258911,ltm,31,weighted_threshold,
78,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.2343456745147705,ltm,31,weighted_threshold,
78,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.2159544825553894,ltm,31,weighted_threshold,
78,275c039d-3e29-420a-a26e-a5c589ee2cc5,5,topic_2,0.19929932057857513,ltm,31,weighted_threshold,
79,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.26552972197532654,ltm,31,weighted_threshold,
79,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.26473984122276306,ltm,31,weighted_threshold,
79,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.2505263090133667,ltm,31,weighted_threshold,
79,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.23493215441703796,ltm,31,weighted_threshold,
79,d66fd3d1-9fce-4e23-ade2-0da92bbdbde1,9,topic_2,0.18665991723537445,ltm,31,weighted_threshold,
80,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.25365543365478516,ltm,31,weighted_threshold,
80,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.2417837232351303,ltm,31,weighted_threshold,
80,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.22014714777469635,ltm,31,weighted_threshold,
80,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.18870654702186584,ltm,31,weighted_threshold,
80,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.1397666186094284,ltm,31,weighted_threshold,
81,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.23716366291046143,ltm,31,weighted_threshold,
81,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.1955733299255371,ltm,31,weighted_threshold,
81,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.1844668686389923,ltm,31,weighted_threshold,
81,d66fd3d1-9fce-4e23-ade2-0da92bbdbde1,9,topic_2,0.1732381284236908,ltm,31,weighted_threshold,
81,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.16747289896011353,ltm,31,weighted_threshold,
82,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.2615697979927063,ltm,31,weighted_threshold,
82,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.21764221787452698,ltm,31,weighted_threshold,
82,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.21127945184707642,ltm,31,weighted_threshold,
82,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.21015287935733795,ltm,31,weighted_threshold,
82,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.18794144690036774,ltm,31,weighted_threshold,
83,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.18298043310642242,ltm,31,weighted_threshold,
83,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.17854130268096924,ltm,31,weighted_threshold,
83,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.1749507486820221,ltm,31,weighted_threshold,
83,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.16919440031051636,ltm,31,weighted_threshold,
83,d77a8569-5c33-4856-a4a6-8feb69b36bb7,55,topic_3,0.1297481656074524,ltm,61,all_or_nothing,repetition
84,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.22623039782047272,ltm,31,weighted_threshold,
84,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.2259788066148758,ltm,31,weighted_threshold,
84,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.19916772842407227,ltm,31,weighted_threshold,
84,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.16274739801883698,ltm,31,weighted_threshold,
84,275c039d-3e29-420a-a26e-a5c589ee2cc5,5,topic_2,0.149176225066185,ltm,31,weighted_threshold,
85,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.1892479509115219,ltm,31,weighted_threshold,
85,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.16130250692367554,ltm,31,weighted_threshold,
85,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.15870262682437897,ltm,31,weighted_threshold,
85,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.15662629902362823,ltm,31,weighted_threshold,
85,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.15187466144561768,ltm,31,weighted_threshold,
86,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.28098005056381226,ltm,31,weighted_threshold,
86,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.26724106073379517,ltm,31,weighted_threshold,
86,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.26553866267204285,ltm,31,weighted_threshold,
86,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.2196538746356964,ltm,31,weighted_threshold,
86,d77a8569-5c33-4856-a4a6-8feb69b36bb7,55,topic_3,0.17946089804172516,ltm,61,all_or_nothing,repetition
87,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.2446804791688919,ltm,31,weighted_threshold,
87,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.22000254690647125,ltm,31,weighted_threshold,
87,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.20405860245227814,ltm,31,weighted_threshold,
87,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.1926681250333786,ltm,31,weighted_threshold,
87,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.18891943991184235,ltm,31,weighted_threshold,
88,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.327549010515213,ltm,31,weighted_threshold,
88,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.30607375502586365,ltm,31,weighted_threshold,
88,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.2749299108982086,ltm,31,weighted_threshold,
88,275c039d-3e29-420a-a26e-a5c589ee2cc5,5,topic_2,0.22548003494739532,ltm,31,weighted_threshold,
88,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.21759434044361115,ltm,31,weighted_threshold,
89,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.26981016993522644,ltm,31,weighted_threshold,
89,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.21507377922534943,ltm,31,weighted_threshold,
89,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.2043556123971939,ltm,31,weighted_threshold,
89,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.20070891082286835,ltm,31,weighted_threshold,
89,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.1638660877943039,ltm,31,weighted_threshold,
90,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.297708660364151,ltm,31,weighted_threshold,
90,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.25943896174430847,ltm,31,weighted_threshold,
90,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.23835845291614532,ltm,31,weighted_threshold,
90,d77a8569-5c33-4856-a4a6-8feb69b36bb7,55,topic_3,0.1722230613231659,ltm,61,all_or_nothing,repetition
90,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.15475720167160034,ltm,31,weighted_threshold,
91,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.26672372221946716,ltm,31,weighted_threshold,
91,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.21865490078926086,ltm,31,weighted_threshold,
91,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.2127789855003357,ltm,31,weighted_threshold,
91,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.17438237369060516,ltm,31,weighted_threshold,
91,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.15544778108596802,ltm,31,weighted_threshold,
92,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.19307886064052582,ltm,31,weighted_threshold,
92,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.1868782341480255,ltm,31,weighted_threshold,
92,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.17044755816459656,ltm,31,weighted_threshold,
92,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.16216832399368286,ltm,31,weighted_threshold,
92,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.14179076254367828,ltm,31,weighted_threshold,
93,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.22265969216823578,ltm,31,weighted_threshold,
93,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.2031484842300415,ltm,31,weighted_threshold,
93,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.20310862362384796,ltm,31,weighted_threshold,
93,ff76fcb6-01c8-4c66-8969-7650f758f5a6,6,topic_2,0.15385951101779938,ltm,31,weighted_threshold,
93,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.15149855613708496,ltm,31,weighted_threshold,
94,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.22961266338825226,ltm,31,weighted_threshold,
94,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.1725357621908188,ltm,31,weighted_threshold,
94,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.16640639305114746,ltm,31,weighted_threshold,
94,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.16027668118476868,ltm,31,weighted_threshold,
94,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.15910443663597107,ltm,31,weighted_threshold,
95,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.19851593673229218,ltm,31,weighted_threshold,
95,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.14087583124637604,ltm,31,weighted_threshold,
95,ff76fcb6-01c8-4c66-8969-7650f758f5a6,6,topic_2,0.14047734439373016,ltm,31,weighted_threshold,
95,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.104608915746212,ltm,31,weighted_threshold,
95,d66fd3d1-9fce-4e23-ade2-0da92bbdbde1,9,topic_2,0.1039893627166748,ltm,31,weighted_threshold,
96,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.20164823532104492,ltm,31,weighted_threshold,
96,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.18127593398094177,ltm,31,weighted_threshold,
96,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.14593449234962463,ltm,31,weighted_threshold,
96,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.13138559460639954,ltm,31,weighted_threshold,
96,d66fd3d1-9fce-4e23-ade2-0da92bbdbde1,9,topic_2,0.13086362183094025,ltm,31,weighted_threshold,
97,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.18763093650341034,ltm,31,weighted_threshold,
97,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.18649354577064514,ltm,31,weighted_threshold,
97,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.15780557692050934,ltm,31,weighted_threshold,
97,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.14642514288425446,ltm,31,weighted_threshold,
97,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.14638453722000122,ltm,31,weighted_threshold,
98,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.23593731224536896,ltm,31,weighted_threshold,
98,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.21770790219306946,ltm,31,weighted_threshold,
98,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.1851346790790558,ltm,31,weighted_threshold,
98,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.17564120888710022,ltm,31,weighted_threshold,
98,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.12848524749279022,ltm,31,weighted_threshold,
99,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.2103632539510727,ltm,31,weighted_threshold,
99,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.20266741514205933,ltm,31,weighted_threshold,
99,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.18750551342964172,ltm,31,weighted_threshold,
99,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.17032021284103394,ltm,31,weighted_threshold,
99,275c039d-3e29-420a-a26e-a5c589ee2cc5,5,topic_2,0.1544664055109024,ltm,31,weighted_threshold,
100,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.19471685588359833,ltm,31,weighted_threshold,
100,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.17586733400821686,ltm,31,weighted_threshold,
100,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.1616951823234558,ltm,31,weighted_threshold,
100,d77a8569-5c33-4856-a4a6-8feb69b36bb7,55,topic_3,0.1424870640039444,ltm,61,all_or_nothing,repetition
100,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.10786639153957367,ltm,31,weighted_threshold,
101,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.20650221407413483,ltm,31,weighted_threshold,
101,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.2050851285457611,ltm,31,weighted_threshold,
101,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.17286300659179688,ltm,31,weighted_threshold,
101,d77a8569-5c33-4856-a4a6-8feb69b36bb7,55,topic_3,0.15564750134944916,ltm,61,all_or_nothing,repetition
101,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.15347254276275635,ltm,31,weighted_threshold,
102,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.1832539141178131,ltm,31,weighted_threshold,
102,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.18238219618797302,ltm,31,weighted_threshold,
102,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.16235339641571045,ltm,31,weighted_threshold,
102,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.16223393380641937,ltm,31,weighted_threshold,
102,ff76fcb6-01c8-4c66-8969-7650f758f5a6,6,topic_2,0.16017784178256989,ltm,31,weighted_threshold,
103,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.19211162626743317,ltm,31,weighted_threshold,
103,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.17932625114917755,ltm,31,weighted_threshold,
103,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.16850407421588898,ltm,31,weighted_threshold,
103,ff76fcb6-01c8-4c66-8969-7650f758f5a6,6,topic_2,0.13922810554504395,ltm,31,weighted_threshold,
103,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.11381931602954865,ltm,31,weighted_threshold,
104,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.17214354872703552,ltm,31,weighted_threshold,
104,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.16747617721557617,ltm,31,weighted_threshold,
104,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.14236031472682953,ltm,31,weighted_threshold,
104,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.13600125908851624,ltm,31,weighted_threshold,
104,ff76fcb6-01c8-4c66-8969-7650f758f5a6,6,topic_2,0.13409234583377838,ltm,31,weighted_threshold,
105,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.21551217138767242,ltm,31,weighted_threshold,
105,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.1664215624332428,ltm,31,weighted_threshold,
105,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.15743927657604218,ltm,31,weighted_threshold,
105,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.15220102667808533,ltm,31,weighted_threshold,
105,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.14453165233135223,ltm,31,weighted_threshold,
106,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.19549046456813812,ltm,31,weighted_threshold,
106,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.18216568231582642,ltm,31,weighted_threshold,
106,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.15999352931976318,ltm,31,weighted_threshold,
106,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.15781576931476593,ltm,31,weighted_threshold,
106,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.15390998125076294,ltm,31,weighted_threshold,
107,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.2079920470714569,ltm,31,weighted_threshold,
107,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.1900443732738495,ltm,31,weighted_threshold,
107,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.16202746331691742,ltm,31,weighted_threshold,
107,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.1314195692539215,ltm,31,weighted_threshold,
107,ff76fcb6-01c8-4c66-8969-7650f758f5a6,6,topic_2,0.11619358509778976,ltm,31,weighted_threshold,
108,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.1829286515712738,ltm,31,weighted_threshold,
108,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.16445094347000122,ltm,31,weighted_threshold,
108,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.15653692185878754,ltm,31,weighted_threshold,
108,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.15074290335178375,ltm,31,weighted_threshold,
108,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.1416482925415039,ltm,31,weighted_threshold,
109,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.24054165184497833,ltm,31,weighted_threshold,
109,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.22111189365386963,ltm,31,weighted_threshold,
109,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.19115382432937622,ltm,31,weighted_threshold,
109,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.1790156066417694,ltm,31,weighted_threshold,
109,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.1621445268392563,ltm,31,weighted_threshold,
110,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.21504607796669006,ltm,31,weighted_threshold,
110,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.1957855522632599,ltm,31,weighted_threshold,
110,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.18636053800582886,ltm,31,weighted_threshold,
110,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.17210452258586884,ltm,31,weighted_threshold,
110,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.16798187792301178,ltm,31,weighted_threshold,
111,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.22661490738391876,ltm,31,weighted_threshold,
111,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.20801490545272827,ltm,31,weighted_threshold,
111,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.19719883799552917,ltm,31,weighted_threshold,
111,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.16435623168945312,ltm,31,weighted_threshold,
111,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.15711610019207,ltm,31,weighted_threshold,
112,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.7306938767433167,ltm,31,weighted_threshold,
112,275c039d-3e29-420a-a26e-a5c589ee2cc5,5,topic_2,0.6166594624519348,ltm,31,weighted_threshold,
112,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.421377569437027,ltm,31,weighted_threshold,
112,d66fd3d1-9fce-4e23-ade2-0da92bbdbde1,9,topic_2,0.2417677789926529,ltm,31,weighted_threshold,
112,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.24142415821552277,ltm,31,weighted_threshold,
113,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.666902482509613,ltm,31,weighted_threshold,
113,275c039d-3e29-420a-a26e-a5c589ee2cc5,5,topic_2,0.6154689788818359,ltm,31,weighted_threshold,
113,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.5644226670265198,both,31,weighted_threshold,
113,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.28980469703674316,ltm,31,weighted_threshold,
113,d66fd3d1-9fce-4e23-ade2-0da92bbdbde1,9,topic_2,0.24722681939601898,ltm,31,weighted_threshold,
114,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.5878466367721558,ltm,31,weighted_threshold,
114,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.4799376428127289,ltm,31,weighted_threshold,
114,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.2314249724149704,ltm,31,weighted_threshold,
114,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.22265638411045074,ltm,31,weighted_threshold,
114,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.15555709600448608,ltm,31,weighted_threshold,
115,d77a8569-5c33-4856-a4a6-8feb69b36bb7,55,topic_3,0.6596359014511108,both,61,all_or_nothing,repetition
115,11516d78-a5b9-4c0e-9ba2-cfeac5e6c9f0,48,topic_3,0.15503694117069244,ltm,61,all_or_nothing,novelty
115,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.13552266359329224,ltm,31,weighted_threshold,
115,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.07468575984239578,ltm,31,weighted_threshold,
115,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.05968290567398071,ltm,31,weighted_threshold,
116,d77a8569-5c33-4856-a4a6-8feb69b36bb7,55,topic_3,0.5073261857032776,both,61,all_or_nothing,repetition
116,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.24751891195774078,ltm,31,weighted_threshold,
116,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.22484810650348663,ltm,31,weighted_threshold,
116,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.2140846699476242,ltm,31,weighted_threshold,
116,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.21323513984680176,ltm,31,weighted_threshold,
117,d77a8569-5c33-4856-a4a6-8feb69b36bb7,55,topic_3,0.7061638832092285,both,61,all_or_nothing,repetition
117,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.20274245738983154,ltm,31,weighted_threshold,
117,11516d78-a5b9-4c0e-9ba2-cfeac5e6c9f0,48,topic_3,0.17041847109794617,ltm,61,all_or_nothing,novelty
117,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.164627343416214,ltm,31,weighted_threshold,
117,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.15586291253566742,ltm,31,weighted_threshold,
118,14346595-72fb-42b4-a099-364d131cd32b,100,topic_5,0.6658703684806824,both,111,all_or_nothing,repetition
118,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.17812727391719818,ltm,31,weighted_threshold,
118,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.12094590067863464,ltm,31,weighted_threshold,
118,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.10882679373025894,ltm,31,weighted_threshold,
118,d77a8569-5c33-4856-a4a6-8feb69b36bb7,55,topic_3,0.09389911592006683,ltm,61,all_or_nothing,repetition
119,14346595-72fb-42b4-a099-364d131cd32b,100,topic_5,0.4822608530521393,ltm,111,all_or_nothing,repetition
119,d77a8569-5c33-4856-a4a6-8feb69b36bb7,55,topic_3,0.1275157779455185,ltm,61,all_or_nothing,repetition
119,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.1100384071469307,ltm,31,weighted_threshold,
119,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.10735712945461273,ltm,31,weighted_threshold,
119,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.10670540481805801,ltm,31,weighted_threshold,
120,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.4972553253173828,ltm,31,weighted_threshold,
120,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.49300411343574524,ltm,31,weighted_threshold,
120,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.3393051326274872,ltm,31,weighted_threshold,
120,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.3191937506198883,ltm,31,weighted_threshold,
120,dfde0dad-c6b3-4d7c-8beb-2876ab07bd2c,4,topic_2,0.2611844837665558,ltm,31,weighted_threshold,
121,dd62d298-c08f-4b2e-9972-d8ce02c89905,2,topic_2,0.44639483094215393,ltm,31,weighted_threshold,
121,517353ea-e1d8-4979-9dfa-1da589ed8d66,1,topic_2,0.43654865026474,ltm,31,weighted_threshold,
121,fc3980d5-ea50-488f-aad1-df173c0ab57e,3,topic_2,0.26441091299057007,ltm,31,weighted_threshold,
121,a1db6ac8-f72a-4aa8-926b-439b7198da17,8,topic_2,0.23421373963356018,ltm,31,weighted_threshold,
121,ba92086c-db9a-49fd-936e-e659226d4689,14,topic_2,0.1938106119632721,ltm,31,weighted_threshold,
