turn,b_ltm,k_min,floor_ranking,fill_cap,render_mode,topics_present,topic_count,floor_selected_per_topic,floor_selected,fill_selected,fill_selected_per_topic,fill_cap_skips,containment_drops,refills,collapsed_to_episode,ltm_chars_used,ltm_records_used,budget_utilization,chars_per_topic,selection
140,32000,1,similarity,,episode,"[""8c0944a9-be62-46ed-b988-f52c62ea00c4""]",1,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1}",1,2,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":2}",0,10,0,3,1473,3,0.0460,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1473}","[{""episode_id"":""efa30fb9-5267-4970-b16d-7fc40b1ca487"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""efa30fb9-5267-4970-b16d-7fc40b1ca487"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.527083,""density"":null,""chars"":596,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.408933,""density"":null,""chars"":532,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.374027,""density"":null,""chars"":345,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
141,32000,1,similarity,,episode,"[""8c0944a9-be62-46ed-b988-f52c62ea00c4""]",1,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1}",1,2,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":2}",0,10,0,3,1474,3,0.0461,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1474}","[{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.437987,""density"":null,""chars"":345,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.397036,""density"":null,""chars"":532,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.379068,""density"":null,""chars"":597,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
142,32000,1,similarity,,episode,"[""8c0944a9-be62-46ed-b988-f52c62ea00c4""]",1,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1}",1,4,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":4}",0,8,0,3,2580,5,0.0806,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":2580}","[{""episode_id"":""72bc8697-9933-4e81-bb39-a9808290ae9b"",""distilled_id"":""55f840ec-4f27-5c8c-9e60-b4ba0660b242"",""rendered_unit_id"":""72bc8697-9933-4e81-bb39-a9808290ae9b"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.592182,""density"":null,""chars"":575,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":88,""role"":""user"",""span_start"":92,""span_end"":146},{""episode_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.467176,""density"":null,""chars"":532,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""ef27b25f-b672-4196-9193-4dc687dbd36b"",""distilled_id"":""e4d982d5-d287-57af-bce5-53379612462c"",""rendered_unit_id"":""ef27b25f-b672-4196-9193-4dc687dbd36b"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.445378,""density"":null,""chars"":531,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":87,""role"":""assistant"",""span_start"":178,""span_end"":376},{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.443246,""density"":null,""chars"":345,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.389352,""density"":null,""chars"":597,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
143,32000,1,similarity,,episode,"[""8c0944a9-be62-46ed-b988-f52c62ea00c4""]",1,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1}",1,3,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":3}",0,9,0,3,2070,4,0.0647,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":2070}","[{""episode_id"":""efa30fb9-5267-4970-b16d-7fc40b1ca487"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""efa30fb9-5267-4970-b16d-7fc40b1ca487"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.563319,""density"":null,""chars"":596,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.463919,""density"":null,""chars"":532,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.455319,""density"":null,""chars"":345,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.386694,""density"":null,""chars"":597,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
144,32000,1,similarity,,episode,"[""8c0944a9-be62-46ed-b988-f52c62ea00c4""]",1,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1}",1,2,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":2}",0,10,0,3,1474,3,0.0461,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1474}","[{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.415875,""density"":null,""chars"":345,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.398091,""density"":null,""chars"":532,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.392833,""density"":null,""chars"":597,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
145,32000,1,similarity,,episode,"[""8c0944a9-be62-46ed-b988-f52c62ea00c4""]",1,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1}",1,6,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":6}",0,6,0,3,3747,7,0.1171,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":3747}","[{""episode_id"":""efa30fb9-5267-4970-b16d-7fc40b1ca487"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""efa30fb9-5267-4970-b16d-7fc40b1ca487"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.51595,""density"":null,""chars"":596,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""72bc8697-9933-4e81-bb39-a9808290ae9b"",""distilled_id"":""55f840ec-4f27-5c8c-9e60-b4ba0660b242"",""rendered_unit_id"":""72bc8697-9933-4e81-bb39-a9808290ae9b"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.513834,""density"":null,""chars"":575,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":88,""role"":""user"",""span_start"":92,""span_end"":146},{""episode_id"":""a9bb2c9e-48b4-4d3d-828d-7720cc91736c"",""distilled_id"":""14e98615-d551-52ee-b924-6d1ec9947e1b"",""rendered_unit_id"":""a9bb2c9e-48b4-4d3d-828d-7720cc91736c"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.481306,""density"":null,""chars"":571,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":90,""role"":""user"",""span_start"":92,""span_end"":160},{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.390549,""density"":null,""chars"":345,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.3514,""density"":null,""chars"":532,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""ef27b25f-b672-4196-9193-4dc687dbd36b"",""distilled_id"":""e4d982d5-d287-57af-bce5-53379612462c"",""rendered_unit_id"":""ef27b25f-b672-4196-9193-4dc687dbd36b"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.331184,""density"":null,""chars"":531,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":87,""role"":""assistant"",""span_start"":178,""span_end"":376},{""episode_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.320272,""density"":null,""chars"":597,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
146,32000,1,similarity,,episode,"[""8c0944a9-be62-46ed-b988-f52c62ea00c4""]",1,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1}",1,4,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":4}",0,8,0,3,2580,5,0.0806,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":2580}","[{""episode_id"":""72bc8697-9933-4e81-bb39-a9808290ae9b"",""distilled_id"":""55f840ec-4f27-5c8c-9e60-b4ba0660b242"",""rendered_unit_id"":""72bc8697-9933-4e81-bb39-a9808290ae9b"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.576404,""density"":null,""chars"":575,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":88,""role"":""user"",""span_start"":92,""span_end"":146},{""episode_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.432282,""density"":null,""chars"":532,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.40068,""density"":null,""chars"":345,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""ef27b25f-b672-4196-9193-4dc687dbd36b"",""distilled_id"":""e4d982d5-d287-57af-bce5-53379612462c"",""rendered_unit_id"":""ef27b25f-b672-4196-9193-4dc687dbd36b"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.374786,""density"":null,""chars"":531,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":87,""role"":""assistant"",""span_start"":178,""span_end"":376},{""episode_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.347912,""density"":null,""chars"":597,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
147,32000,1,similarity,,episode,"[""8c0944a9-be62-46ed-b988-f52c62ea00c4""]",1,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1}",1,4,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":4}",0,8,0,3,2575,5,0.0805,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":2575}","[{""episode_id"":""efa30fb9-5267-4970-b16d-7fc40b1ca487"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""efa30fb9-5267-4970-b16d-7fc40b1ca487"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.562414,""density"":null,""chars"":596,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""a9bb2c9e-48b4-4d3d-828d-7720cc91736c"",""distilled_id"":""14e98615-d551-52ee-b924-6d1ec9947e1b"",""rendered_unit_id"":""a9bb2c9e-48b4-4d3d-828d-7720cc91736c"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.536046,""density"":null,""chars"":571,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":90,""role"":""user"",""span_start"":92,""span_end"":160},{""episode_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.432834,""density"":null,""chars"":532,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.430892,""density"":null,""chars"":345,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""ef27b25f-b672-4196-9193-4dc687dbd36b"",""distilled_id"":""e4d982d5-d287-57af-bce5-53379612462c"",""rendered_unit_id"":""ef27b25f-b672-4196-9193-4dc687dbd36b"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.399329,""density"":null,""chars"":531,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":87,""role"":""assistant"",""span_start"":178,""span_end"":376}]"
148,32000,1,similarity,,episode,"[""8c0944a9-be62-46ed-b988-f52c62ea00c4""]",1,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1}",1,2,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":2}",0,10,0,3,1473,3,0.0460,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1473}","[{""episode_id"":""efa30fb9-5267-4970-b16d-7fc40b1ca487"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""efa30fb9-5267-4970-b16d-7fc40b1ca487"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.527083,""density"":null,""chars"":596,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.408933,""density"":null,""chars"":532,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.374027,""density"":null,""chars"":345,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
149,32000,1,similarity,,episode,"[""8c0944a9-be62-46ed-b988-f52c62ea00c4""]",1,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1}",1,2,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":2}",0,10,0,3,1474,3,0.0461,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1474}","[{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.437987,""density"":null,""chars"":345,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.397036,""density"":null,""chars"":532,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.379068,""density"":null,""chars"":597,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
150,32000,1,similarity,,episode,"[""8c0944a9-be62-46ed-b988-f52c62ea00c4""]",1,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1}",1,4,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":4}",0,8,0,3,2580,5,0.0806,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":2580}","[{""episode_id"":""72bc8697-9933-4e81-bb39-a9808290ae9b"",""distilled_id"":""55f840ec-4f27-5c8c-9e60-b4ba0660b242"",""rendered_unit_id"":""72bc8697-9933-4e81-bb39-a9808290ae9b"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.592182,""density"":null,""chars"":575,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":88,""role"":""user"",""span_start"":92,""span_end"":146},{""episode_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.467176,""density"":null,""chars"":532,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""ef27b25f-b672-4196-9193-4dc687dbd36b"",""distilled_id"":""e4d982d5-d287-57af-bce5-53379612462c"",""rendered_unit_id"":""ef27b25f-b672-4196-9193-4dc687dbd36b"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.445378,""density"":null,""chars"":531,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":87,""role"":""assistant"",""span_start"":178,""span_end"":376},{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.443246,""density"":null,""chars"":345,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.389352,""density"":null,""chars"":597,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
151,32000,1,similarity,,episode,"[""8c0944a9-be62-46ed-b988-f52c62ea00c4""]",1,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":1}",1,3,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":3}",0,9,0,3,2070,4,0.0647,"{""8c0944a9-be62-46ed-b988-f52c62ea00c4"":2070}","[{""episode_id"":""efa30fb9-5267-4970-b16d-7fc40b1ca487"",""distilled_id"":""27f30750-bf13-5c53-ab5b-f0b1eb6b58e7"",""rendered_unit_id"":""efa30fb9-5267-4970-b16d-7fc40b1ca487"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.563319,""density"":null,""chars"":596,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":85,""role"":""user"",""span_start"":92,""span_end"":157},{""episode_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""dba57d9b-fb4f-44ee-bf89-c4854c631812"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.463919,""density"":null,""chars"":532,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""3c4386c1-c2c6-4b89-820f-085efbbb4b94"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.455319,""density"":null,""chars"":345,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""distilled_id"":""f29fbcd6-4463-5d03-bece-8c5509692286"",""rendered_unit_id"":""3681387f-66db-44e2-b8cc-dec3029d648e"",""topic"":""8c0944a9-be62-46ed-b988-f52c62ea00c4"",""similarity"":0.386694,""density"":null,""chars"":597,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":91,""role"":""user"",""span_start"":92,""span_end"":144}]"
